usec,year,day,time,pres,temp,cond,o2curr,o2temp,o2delta,transvolt,lat,lon,depth,salin,theta,oxyg,light,beac,sound,sigmat,sigmatheta
001166140980,2006,349,00:03:00,4021.3, 1.510,3.15862,1.4347, 0.00,,4.2932,35.161796,-123.014347,3954.7,34.523, 1.190, 3.44, 82.2,0.784,1522.9,27.627,27.649
001166140995,2006,349,00:03:15,4021.3, 1.508,3.15855,1.4322, 0.00,,4.2931,35.161823,-123.014337,3954.7,34.525, 1.187, 3.43, 82.2,0.784,1522.9,27.629,27.651
001166141010,2006,349,00:03:30,4021.3, 1.505,3.15843,1.4315, 0.00,,4.2930,35.161869,-123.014333,3954.8,34.527, 1.184, 3.43, 82.2,0.784,1522.9,27.630,27.652
001166141025,2006,349,00:03:45,4021.3, 1.503,3.15842,1.4222, 0.00,,4.2934,35.161934,-123.014354,3954.7,34.528, 1.183, 3.39, 82.2,0.784,1522.9,27.631,27.654
001166141040,2006,349,00:04:00,4021.3, 1.503,3.15840,1.4265, 0.00,,4.2930,35.161951,-123.014344,3954.7,34.529, 1.182, 3.41, 82.2,0.784,1522.9,27.632,27.654
001166141055,2006,349,00:04:15,4021.3, 1.502,3.15836,1.4247, 0.00,,4.2927,35.161922,-123.014350,3954.7,34.529, 1.182, 3.40, 82.2,0.785,1522.9,27.632,27.654
001166141070,2006,349,00:04:30,4021.3, 1.503,3.15838,1.4202, 0.00,,4.2932,35.161924,-123.014347,3954.7,34.528, 1.182, 3.38, 82.2,0.784,1522.9,27.631,27.654
001166141085,2006,349,00:04:45,4021.3, 1.502,3.15835,1.4208, 0.00,,4.2918,35.162337,-123.014611,3954.7,34.528, 1.182, 3.39, 82.2,0.786,1522.9,27.631,27.654
001166141100,2006,349,00:05:00,4021.3, 1.503,3.15837,1.4218, 0.00,,4.2727,35.162260,-123.014315,3954.7,34.528, 1.183, 3.39, 81.8,0.804,1522.9,27.631,27.653
001166141115,2006,349,00:05:15,4021.3, 1.502,3.15839,1.4209, 0.00,,4.2935,35.162276,-123.014492,3954.7,34.529, 1.182, 3.39, 82.2,0.784,1522.9,27.632,27.654
001166141130,2006,349,00:05:30,4021.3, 1.502,3.15835,1.4260, 0.00,,4.2922,35.162286,-123.014529,3954.7,34.528, 1.182, 3.41, 82.2,0.785,1522.9,27.632,27.654
001166141145,2006,349,00:05:45,4021.3, 1.502,3.15838,1.4160, 0.00,,4.2932,35.162309,-123.014459,3954.7,34.529, 1.182, 3.37, 82.2,0.784,1522.9,27.632,27.654
001166141160,2006,349,00:06:00,4021.3, 1.502,3.15836,1.4111, 0.00,,4.2933,35.162183,-123.014450,3954.7,34.528, 1.182, 3.35, 82.2,0.784,1522.9,27.632,27.654
001166141175,2006,349,00:06:15,4021.3, 1.503,3.15835,1.4211, 0.00,,4.2920,35.162318,-123.014424,3954.7,34.528, 1.182, 3.39, 82.2,0.785,1522.9,27.631,27.653
001166141190,2006,349,00:06:30,4021.3, 1.502,3.15834,1.4349, 0.00,,4.2931,35.162349,-123.014553,3954.7,34.528, 1.182, 3.44, 82.2,0.784,1522.9,27.631,27.654
001166141205,2006,349,00:06:45,4021.3, 1.502,3.15835,1.4240, 0.00,,4.2929,35.162188,-123.014719,3954.7,34.528, 1.182, 3.40, 82.2,0.785,1522.9,27.631,27.654
001166141220,2006,349,00:07:00,4021.3, 1.502,3.15835,1.4242, 0.00,,4.2928,35.162123,-123.014469,3954.7,34.528, 1.182, 3.40, 82.2,0.785,1522.9,27.632,27.654
001166141235,2006,349,00:07:15,4021.3, 1.502,3.15832,1.4250, 0.00,,4.2931,35.162261,-123.014387,3954.7,34.528, 1.182, 3.40, 82.2,0.784,1522.9,27.631,27.654
001166141250,2006,349,00:07:30,4021.3, 1.502,3.15838,1.4264, 0.00,,4.2926,35.162193,-123.014264,3954.7,34.529, 1.182, 3.41, 82.2,0.785,1522.9,27.632,27.654
001166141265,2006,349,00:07:45,4021.3, 1.502,3.15834,1.4257, 0.00,,4.2924,35.162063,-123.014174,3954.7,34.528, 1.182, 3.41, 82.2,0.785,1522.9,27.631,27.654
001166141280,2006,349,00:08:00,4021.3, 1.502,3.15835,1.4275, 0.00,,4.2928,35.161994,-123.014153,3954.8,34.528, 1.182, 3.41, 82.2,0.785,1522.9,27.632,27.654
001166141295,2006,349,00:08:15,4021.3, 1.502,3.15832,1.4277, 0.00,,4.2933,35.162035,-123.014214,3954.8,34.528, 1.182, 3.41, 82.2,0.784,1522.9,27.631,27.654
001166141310,2006,349,00:08:30,4021.3, 1.502,3.15833,1.4263, 0.00,,4.2924,35.162026,-123.014239,3954.7,34.528, 1.182, 3.41, 82.2,0.785,1522.9,27.631,27.654
001166141325,2006,349,00:08:45,4021.3, 1.502,3.15834,1.4230, 0.00,,4.2923,35.162057,-123.014259,3954.7,34.528, 1.182, 3.40, 82.2,0.785,1522.9,27.631,27.654
001166141340,2006,349,00:09:00,4021.3, 1.502,3.15838,1.4336, 0.00,,4.2930,35.162040,-123.014256,3954.8,34.529, 1.182, 3.44, 82.2,0.784,1522.9,27.632,27.654
001166141355,2006,349,00:09:15,4021.3, 1.502,3.15831,1.4334, 0.00,,4.2932,35.161971,-123.014255,3954.8,34.528, 1.182, 3.44, 82.2,0.784,1522.9,27.631,27.654
001166141370,2006,349,00:09:30,4021.3, 1.502,3.15834,1.4314, 0.00,,4.2931,35.161925,-123.014349,3954.7,34.528, 1.182, 3.43, 82.2,0.784,1522.9,27.632,27.654
001166141385,2006,349,00:09:45,4021.3, 1.502,3.15835,1.4155, 0.00,,4.2930,35.161939,-123.014365,3954.8,34.528, 1.182, 3.37, 82.2,0.784,1522.9,27.631,27.654
001166141400,2006,349,00:10:00,4021.3, 1.502,3.15833,1.4123, 0.00,,4.2929,35.161993,-123.014438,3954.7,34.528, 1.182, 3.35, 82.2,0.785,1522.9,27.631,27.654
001166141415,2006,349,00:10:15,4021.3, 1.502,3.15831,1.4186, 0.00,,4.2927,35.162005,-123.014371,3954.7,34.528, 1.182, 3.38, 82.2,0.785,1522.9,27.631,27.654
001166141430,2006,349,00:10:30,4021.3, 1.502,3.15832,1.4166, 0.00,,4.2935,35.162043,-123.014290,3954.8,34.528, 1.182, 3.37, 82.2,0.784,1522.9,27.631,27.654
001166141445,2006,349,00:10:45,4021.3, 1.502,3.15830,1.4138, 0.00,,4.2927,35.162050,-123.014283,3954.7,34.528, 1.182, 3.36, 82.2,0.785,1522.9,27.631,27.654
001166141460,2006,349,00:11:00,4021.3, 1.502,3.15833,1.4122, 0.00,,4.2932,35.162010,-123.014351,3954.8,34.528, 1.182, 3.35, 82.2,0.784,1522.9,27.631,27.654
001166141475,2006,349,00:11:15,4021.3, 1.502,3.15833,1.4237, 0.00,,4.2928,35.162055,-123.014391,3954.8,34.528, 1.182, 3.40, 82.2,0.785,1522.9,27.631,27.654
001166141490,2006,349,00:11:30,4021.4, 1.502,3.15834,1.4245, 0.00,,4.2921,35.162089,-123.014473,3954.8,34.528, 1.182, 3.40, 82.2,0.785,1522.9,27.631,27.654
001166141505,2006,349,00:11:45,4021.3, 1.502,3.15834,1.4185, 0.00,,4.2929,35.162101,-123.014507,3954.8,34.528, 1.182, 3.38, 82.2,0.785,1522.9,27.632,27.654
001166141520,2006,349,00:12:00,4021.3, 1.502,3.15831,1.4204, 0.00,,4.2928,35.162139,-123.014498,3954.8,34.528, 1.182, 3.39, 82.2,0.785,1522.9,27.631,27.654
001166141535,2006,349,00:12:15,4021.3, 1.502,3.15834,1.4239, 0.00,,4.2927,35.162202,-123.014438,3954.8,34.528, 1.182, 3.40, 82.2,0.785,1522.9,27.631,27.654
001166141550,2006,349,00:12:30,4021.3, 1.502,3.15830,1.4319, 0.00,,4.2927,35.162081,-123.014438,3954.8,34.528, 1.182, 3.43, 82.2,0.785,1522.9,27.631,27.654
001166141565,2006,349,00:12:45,4021.3, 1.502,3.15831,1.4346, 0.00,,4.2933,35.162097,-123.014430,3954.8,34.528, 1.182, 3.44, 82.2,0.784,1522.9,27.631,27.654
001166141580,2006,349,00:13:00,4021.3, 1.502,3.15830,1.4354, 0.00,,4.2928,35.162089,-123.014423,3954.8,34.528, 1.182, 3.44, 82.2,0.785,1522.9,27.631,27.654
001166141595,2006,349,00:13:15,4021.4, 1.502,3.15834,1.4348, 0.00,,4.2924,35.162107,-123.014441,3954.8,34.528, 1.182, 3.44, 82.2,0.785,1522.9,27.631,27.654
001166141610,2006,349,00:13:30,4021.3, 1.502,3.15831,1.4330, 0.00,,4.2929,35.162143,-123.014567,3954.8,34.528, 1.182, 3.44, 82.2,0.785,1522.9,27.631,27.654
001166141625,2006,349,00:13:45,4021.3, 1.502,3.15832,1.4388, 0.00,,4.2934,35.161839,-123.013840,3954.8,34.528, 1.182, 3.46, 82.2,0.784,1522.9,27.631,27.654
001166141640,2006,349,00:14:00,4021.3, 1.502,3.15831,1.4297, 0.00,,4.2924,35.161766,-123.013579,3954.8,34.528, 1.182, 3.42, 82.2,0.785,1522.9,27.631,27.654
001166141655,2006,349,00:14:15,4021.3, 1.502,3.15831,1.4336, 0.00,,4.2933,35.161767,-123.013573,3954.8,34.528, 1.182, 3.44, 82.2,0.784,1522.9,27.631,27.654
001166141670,2006,349,00:14:30,4021.4, 1.502,3.15831,1.4293, 0.00,,4.2928,35.162500,-123.014697,3954.8,34.528, 1.182, 3.42, 82.2,0.785,1522.9,27.631,27.654
001166141685,2006,349,00:14:45,4021.4, 1.502,3.15832,1.4343, 0.00,,4.2931,35.162800,-123.015469,3954.8,34.528, 1.182, 3.44, 82.2,0.784,1522.9,27.631,27.654
001166141700,2006,349,00:15:00,4021.3, 1.502,3.15830,1.4349, 0.00,,4.2929,35.162778,-123.015294,3954.8,34.528, 1.182, 3.44, 82.2,0.785,1522.9,27.631,27.654
001166141715,2006,349,00:15:15,4021.3, 1.502,3.15831,1.4282, 0.00,,4.2927,35.162593,-123.014477,3954.8,34.528, 1.182, 3.42, 82.2,0.785,1522.9,27.631,27.654
001166141730,2006,349,00:15:30,4021.3, 1.502,3.15835,1.4246, 0.00,,4.2928,35.162199,-123.014298,3954.8,34.528, 1.182, 3.40, 82.2,0.785,1522.9,27.632,27.654
001166141745,2006,349,00:15:45,4021.3, 1.502,3.15835,1.4212, 0.00,,4.2933,35.162120,-123.014101,3954.8,34.528, 1.182, 3.39, 82.2,0.784,1522.9,27.632,27.654
001166141760,2006,349,00:16:00,4021.3, 1.502,3.15829,1.4200, 0.00,,4.2932,35.162101,-123.013927,3954.8,34.528, 1.182, 3.38, 82.2,0.784,1522.9,27.631,27.654
001166141775,2006,349,00:16:15,4021.4, 1.502,3.15833,1.4141, 0.00,,4.2935,35.162101,-123.013807,3954.8,34.528, 1.182, 3.36, 82.2,0.784,1522.9,27.631,27.654
001166141790,2006,349,00:16:30,4021.3, 1.502,3.15831,1.4211, 0.00,,4.2927,35.162106,-123.013801,3954.8,34.528, 1.182, 3.39, 82.2,0.785,1522.9,27.631,27.654
001166141805,2006,349,00:16:45,4021.4, 1.502,3.15832,1.4171, 0.00,,4.2931,35.162106,-123.013801,3954.8,34.528, 1.182, 3.37, 82.2,0.784,1522.9,27.631,27.654
001166141820,2006,349,00:17:00,4021.3, 1.502,3.15833,1.4322, 0.00,,4.2931,35.162357,-123.013369,3954.8,34.528, 1.182, 3.43, 82.2,0.784,1522.9,27.631,27.654
001166141835,2006,349,00:17:15,4021.3, 1.502,3.15830,1.4372, 0.00,,4.2933,35.162562,-123.013599,3954.8,34.528, 1.182, 3.45, 82.2,0.784,1522.9,27.631,27.654
001166141850,2006,349,00:17:30,4021.3, 1.502,3.15830,1.4324, 0.00,,4.2930,35.162350,-123.013532,3954.8,34.528, 1.182, 3.43, 82.2,0.784,1522.9,27.631,27.654
001166141865,2006,349,00:17:45,4021.4, 1.502,3.15833,1.4308, 0.00,,4.2934,35.162405,-123.013547,3954.8,34.528, 1.182, 3.43, 82.2,0.784,1522.9,27.631,27.654
001166141880,2006,349,00:18:00,4021.3, 1.503,3.15833,1.4315, 0.00,,4.2931,35.162327,-123.013538,3954.8,34.527, 1.183, 3.43, 82.2,0.784,1522.9,27.630,27.653
001166141895,2006,349,00:18:15,4021.4, 1.504,3.15832,1.4279, 0.00,,4.2934,35.162469,-123.013545,3954.8,34.526, 1.183, 3.42, 82.2,0.784,1522.9,27.630,27.652
001166141910,2006,349,00:18:30,4021.4, 1.503,3.15843,1.4295, 0.00,,4.2934,35.162720,-123.013672,3954.8,34.529, 1.182, 3.42, 82.2,0.784,1522.9,27.632,27.654
001166141925,2006,349,00:18:45,4021.4, 1.515,3.15868,1.4355, 0.00,,4.2936,35.162686,-123.013585,3954.8,34.519, 1.194, 3.44, 82.2,0.784,1523.0,27.623,27.645
001166141940,2006,349,00:19:00,4021.4, 1.505,3.15836,1.4288, 0.00,,4.2937,35.162378,-123.013299,3954.8,34.525, 1.185, 3.42, 82.2,0.784,1522.9,27.629,27.651
001166141955,2006,349,00:19:15,4021.4, 1.503,3.15835,1.4226, 0.00,,4.2932,35.162277,-123.013339,3954.8,34.528, 1.182, 3.39, 82.2,0.784,1522.9,27.631,27.654
001166141970,2006,349,00:19:30,4021.4, 1.503,3.15834,1.4211, 0.00,,4.2928,35.162273,-123.013338,3954.8,34.528, 1.182, 3.39, 82.2,0.785,1522.9,27.631,27.653
001166141985,2006,349,00:19:45,4021.4, 1.504,3.15844,1.4254, 0.00,,4.2930,35.163305,-123.015295,3954.8,34.527, 1.184, 3.41, 82.2,0.784,1522.9,27.630,27.653
001166142000,2006,349,00:20:00,4021.4, 1.503,3.15849,1.4236, 0.00,,4.2925,35.162831,-123.015241,3954.8,34.529, 1.183, 3.40, 82.2,0.785,1522.9,27.632,27.654
001166142015,2006,349,00:20:15,4021.4, 1.505,3.15850,1.4309, 0.00,,4.2908,35.162973,-123.015376,3954.8,34.527, 1.184, 3.43, 82.2,0.786,1522.9,27.631,27.653
001166142030,2006,349,00:20:30,4021.4, 1.504,3.15851,1.4241, 0.00,,4.2933,35.162978,-123.015370,3954.8,34.528, 1.184, 3.40, 82.2,0.784,1522.9,27.631,27.654
001166142045,2006,349,00:20:45,4021.4, 1.504,3.15850,1.4247, 0.00,,4.2931,35.162614,-123.014793,3954.8,34.528, 1.184, 3.40, 82.2,0.784,1522.9,27.631,27.653
001166142060,2006,349,00:21:00,4021.4, 1.504,3.15840,1.4280, 0.00,,4.2893,35.161748,-123.013415,3954.8,34.527, 1.184, 3.42, 82.1,0.788,1522.9,27.630,27.653
001166142075,2006,349,00:21:15,4021.4, 1.503,3.15843,1.4305, 0.00,,4.2924,35.161642,-123.013598,3954.8,34.528, 1.183, 3.43, 82.2,0.785,1522.9,27.631,27.654
001166142090,2006,349,00:21:30,4021.4, 1.504,3.15846,1.4300, 0.00,,4.2924,35.161284,-123.013752,3954.8,34.528, 1.183, 3.42, 82.2,0.785,1522.9,27.631,27.654
001166142105,2006,349,00:21:45,4021.4, 1.503,3.15842,1.4225, 0.00,,4.2922,35.161347,-123.013779,3954.8,34.528, 1.183, 3.39, 82.2,0.785,1522.9,27.631,27.654
001166142120,2006,349,00:22:00,4021.4, 1.503,3.15835,1.4199, 0.00,,4.2925,35.161347,-123.013777,3954.8,34.528, 1.182, 3.38, 82.2,0.785,1522.9,27.631,27.654
001166142135,2006,349,00:22:15,4021.4, 1.502,3.15836,1.4180, 0.00,,4.2927,35.161344,-123.013770,3954.8,34.528, 1.182, 3.38, 82.2,0.785,1522.9,27.632,27.654
001166142150,2006,349,00:22:30,4021.4, 1.502,3.15835,1.4151, 0.00,,4.2933,35.161942,-123.014345,3954.8,34.528, 1.182, 3.37, 82.2,0.784,1522.9,27.631,27.654
001166142165,2006,349,00:22:45,4021.4, 1.502,3.15834,1.4191, 0.00,,4.2921,35.162110,-123.014603,3954.8,34.528, 1.182, 3.38, 82.2,0.785,1522.9,27.631,27.654
001166142180,2006,349,00:23:00,4021.4, 1.502,3.15836,1.4243, 0.00,,4.2930,35.162115,-123.014596,3954.8,34.528, 1.182, 3.40, 82.2,0.784,1522.9,27.631,27.654
001166142195,2006,349,00:23:15,4021.4, 1.503,3.15834,1.4265, 0.00,,4.2930,35.162641,-123.014776,3954.8,34.528, 1.182, 3.41, 82.2,0.784,1522.9,27.631,27.653
001166142210,2006,349,00:23:30,4021.4, 1.502,3.15832,1.4260, 0.00,,4.2938,35.163094,-123.014953,3954.8,34.528, 1.182, 3.41, 82.2,0.784,1522.9,27.631,27.654
001166142225,2006,349,00:23:45,4021.4, 1.502,3.15832,1.4291, 0.00,,4.2920,35.163095,-123.014966,3954.8,34.528, 1.182, 3.42, 82.2,0.785,1522.9,27.631,27.654
001166142240,2006,349,00:24:00,4021.4, 1.502,3.15834,1.4315, 0.00,,4.2932,35.162031,-123.014020,3954.8,34.528, 1.182, 3.43, 82.2,0.784,1522.9,27.631,27.654
001166142255,2006,349,00:24:15,4021.4, 1.504,3.15853,1.4221, 0.00,,4.2934,35.161714,-123.013847,3954.8,34.528, 1.184, 3.39, 82.2,0.784,1522.9,27.631,27.654
001166142270,2006,349,00:24:30,4021.4, 1.506,3.15852,1.4213, 0.00,,4.2924,35.161507,-123.013806,3954.8,34.527, 1.185, 3.39, 82.2,0.785,1522.9,27.630,27.652
001166142285,2006,349,00:24:45,4021.4, 1.506,3.15876,1.4260, 0.00,,4.2921,35.161331,-123.013617,3954.8,34.529, 1.185, 3.41, 82.2,0.785,1522.9,27.632,27.655
001166142300,2006,349,00:25:00,4021.4, 1.510,3.15930,1.4223, 0.00,,4.2924,35.161343,-123.013584,3954.8,34.532, 1.189, 3.39, 82.2,0.785,1522.9,27.634,27.656
001166142315,2006,349,00:25:15,4021.4, 1.518,3.15944,1.4161, 0.00,,4.2930,35.161455,-123.013582,3954.8,34.525, 1.197, 3.37, 82.2,0.784,1523.0,27.628,27.651
001166142330,2006,349,00:25:30,4021.4, 1.521,3.15981,1.4041, 0.00,,4.2928,35.161538,-123.013651,3954.8,34.526, 1.201, 3.32, 82.2,0.785,1523.0,27.628,27.651
001166142345,2006,349,00:25:45,4021.4, 1.532,3.15980,1.4093, 0.00,,4.2890,35.161535,-123.013659,3954.8,34.515, 1.211, 3.34, 82.1,0.788,1523.0,27.618,27.641
001166142360,2006,349,00:26:00,4021.4, 1.528,3.15998,1.4121, 0.00,,4.2929,35.161768,-123.013434,3954.8,34.520, 1.207, 3.35, 82.2,0.785,1523.0,27.623,27.646
001166142375,2006,349,00:26:15,4021.4, 1.523,3.15923,1.4114, 0.00,,4.2916,35.162182,-123.013200,3954.8,34.517, 1.202, 3.35, 82.2,0.786,1523.0,27.621,27.643
001166142390,2006,349,00:26:30,4021.4, 1.537,3.15903,1.4084, 0.00,,4.2870,35.162140,-123.013428,3954.8,34.500, 1.216, 3.34, 82.1,0.790,1523.0,27.606,27.629
001166142405,2006,349,00:26:45,4021.4, 1.546,3.15943,1.4052, 0.00,,4.2817,35.162016,-123.014703,3954.8,34.496, 1.224, 3.32, 82.0,0.795,1523.1,27.602,27.625
001166142420,2006,349,00:27:00,4021.4, 1.553,3.15896,1.4049, 0.00,,4.2804,35.162097,-123.014525,3954.8,34.482, 1.232, 3.32, 81.9,0.796,1523.1,27.590,27.613
001166142435,2006,349,00:27:15,4021.4, 1.540,3.15896,1.4110, 0.00,,4.2794,35.162281,-123.014476,3954.8,34.495, 1.219, 3.35, 81.9,0.797,1523.0,27.602,27.625
001166142450,2006,349,00:27:30,4021.4, 1.527,3.15882,1.4049, 0.00,,4.2851,35.162277,-123.014375,3954.8,34.508, 1.206, 3.32, 82.0,0.792,1523.0,27.614,27.636
001166142465,2006,349,00:27:45,4021.4, 1.542,3.15883,1.4027, 0.00,,4.2894,35.162158,-123.014370,3954.8,34.492, 1.220, 3.31, 82.1,0.788,1523.0,27.600,27.623
001166142480,2006,349,00:28:00,4021.4, 1.548,3.15898,1.4010, 0.00,,4.2894,35.162164,-123.014360,3954.8,34.488, 1.227, 3.31, 82.1,0.788,1523.1,27.596,27.618
001166142495,2006,349,00:28:15,4021.4, 1.518,3.15858,1.4142, 0.00,,4.2762,35.162254,-123.014281,3954.8,34.514, 1.197, 3.36, 81.9,0.800,1523.0,27.619,27.642
001166142510,2006,349,00:28:30,4021.4, 1.515,3.15864,1.4186, 0.00,,4.2601,35.162189,-123.014236,3954.8,34.518, 1.194, 3.38, 81.6,0.816,1523.0,27.622,27.645
001166142525,2006,349,00:28:45,4021.4, 1.517,3.15856,1.4194, 0.00,,4.2757,35.162187,-123.014237,3954.8,34.515, 1.196, 3.38, 81.9,0.801,1523.0,27.620,27.643
001166142540,2006,349,00:29:00,4021.4, 1.506,3.15848,1.4199, 0.00,,4.2904,35.162300,-123.014033,3954.8,34.526, 1.185, 3.38, 82.1,0.787,1522.9,27.629,27.652
001166142555,2006,349,00:29:15,4021.4, 1.504,3.15844,1.4168, 0.00,,4.2884,35.162348,-123.014177,3954.8,34.528, 1.183, 3.37, 82.1,0.789,1522.9,27.631,27.653
001166142570,2006,349,00:29:30,4021.4, 1.504,3.15841,1.4170, 0.00,,4.2871,35.162069,-123.014309,3954.8,34.527, 1.183, 3.37, 82.1,0.790,1522.9,27.630,27.653
001166142585,2006,349,00:29:45,4021.4, 1.504,3.15847,1.4219, 0.00,,4.2894,35.161954,-123.013994,3954.8,34.527, 1.184, 3.39, 82.1,0.788,1522.9,27.631,27.653
001166142600,2006,349,00:30:00,4021.4, 1.505,3.15854,1.4168, 0.00,,4.2924,35.162079,-123.014247,3954.8,34.528, 1.184, 3.37, 82.2,0.785,1522.9,27.631,27.654
001166142615,2006,349,00:30:15,4021.2, 1.513,3.15871,1.4108, 0.00,,4.2922,35.162085,-123.014282,3954.7,34.521, 1.192, 3.35, 82.2,0.785,1522.9,27.625,27.648
001166142630,2006,349,00:30:30,4019.6, 1.508,3.15880,1.4116, 0.00,,4.2914,35.162168,-123.014303,3953.1,34.528, 1.188, 3.35, 82.2,0.786,1522.9,27.631,27.653
001166142645,2006,349,00:30:45,4017.0, 1.502,3.15838,1.4179, 0.00,,4.2931,35.162095,-123.014284,3950.5,34.531, 1.182, 3.37, 82.2,0.784,1522.8,27.633,27.656
001166142660,2006,349,00:31:00,4016.7, 1.501,3.15804,1.4197, 0.00,,4.2927,35.162091,-123.014281,3950.3,34.528, 1.181, 3.38, 82.2,0.785,1522.8,27.631,27.654
001166142675,2006,349,00:31:15,4017.1, 1.501,3.15814,1.4176, 0.00,,4.2932,35.162196,-123.014273,3950.7,34.528, 1.182, 3.37, 82.2,0.784,1522.8,27.631,27.654
001166142690,2006,349,00:31:30,4015.4, 1.501,3.15806,1.4235, 0.00,,4.2806,35.162358,-123.014565,3949.0,34.528, 1.181, 3.40, 82.0,0.796,1522.8,27.632,27.654
001166142705,2006,349,00:31:45,4015.8, 1.501,3.15803,1.4092, 0.00,,4.2082,35.162325,-123.014781,3949.4,34.528, 1.181, 3.34, 80.5,0.865,1522.8,27.631,27.654
001166142720,2006,349,00:32:00,4017.7, 1.502,3.15820,1.4095, 0.00,,4.0339,35.162316,-123.014807,3951.3,34.528, 1.182, 3.34, 77.2,1.037,1522.8,27.631,27.654
001166142735,2006,349,00:32:15,4016.6, 1.502,3.15813,1.4149, 0.00,,4.2898,35.162330,-123.014743,3950.1,34.528, 1.182, 3.36, 82.1,0.787,1522.8,27.631,27.654
001166142750,2006,349,00:32:30,4016.6, 1.502,3.15818,1.4265, 0.00,,4.2690,35.162144,-123.014738,3950.2,34.529, 1.182, 3.41, 81.7,0.807,1522.8,27.632,27.654
001166142765,2006,349,00:32:45,4018.8, 1.501,3.15821,1.4207, 0.00,,4.2933,35.162132,-123.014704,3952.3,34.529, 1.181, 3.39, 82.2,0.784,1522.9,27.632,27.655
001166142780,2006,349,00:33:00,4019.5, 1.501,3.15825,1.4144, 0.00,,4.2935,35.162167,-123.014465,3953.0,34.529, 1.181, 3.36, 82.2,0.784,1522.9,27.632,27.655
001166142795,2006,349,00:33:15,4019.9, 1.502,3.15835,1.4257, 0.00,,4.2739,35.162279,-123.014527,3953.4,34.529, 1.182, 3.41, 81.8,0.803,1522.9,27.632,27.655
001166142810,2006,349,00:33:30,4019.6, 1.503,3.15844,1.4163, 0.00,,4.2686,35.162392,-123.014633,3953.1,34.529, 1.183, 3.37, 81.7,0.807,1522.9,27.632,27.655
001166142825,2006,349,00:33:45,4019.5, 1.508,3.15869,1.4140, 0.00,,4.2702,35.162422,-123.014647,3953.0,34.527, 1.188, 3.36, 81.8,0.806,1522.9,27.630,27.652
001166142840,2006,349,00:34:00,4017.6, 1.502,3.15820,1.4113, 0.00,,4.2813,35.162424,-123.014645,3951.2,34.528, 1.182, 3.35, 82.0,0.795,1522.8,27.632,27.654
001166142855,2006,349,00:34:15,4018.8, 1.503,3.15837,1.4075, 0.00,,4.0003,35.162432,-123.014694,3952.3,34.528, 1.183, 3.33, 76.5,1.071,1522.9,27.632,27.654
001166142870,2006,349,00:34:30,4018.6, 1.504,3.15845,1.4116, 0.00,,4.1591,35.162432,-123.014732,3952.1,34.528, 1.184, 3.35, 79.6,0.913,1522.9,27.631,27.654
