usec,year,day,time,pres,temp,cond,o2curr,o2temp,o2delta,transvolt,lat,lon,depth,salin,theta,oxyg,light,beac,sound,sigmat,sigmatheta
001190144550,2007,261,19:42:30,   2.6,16.798,4.21862,2.7603, 0.00,,4.1280,36.699982,-122.050083,   2.6,32.811,16.797, 5.58, 83.7,0.711,1509.7,23.883,23.883
001190144565,2007,261,19:42:45,   5.8,16.799,4.22339,2.7609, 0.00,,4.1812,36.699982,-122.050086,   5.8,32.850,16.798, 5.58, 84.8,0.659,1509.8,23.913,23.913
001190144580,2007,261,19:43:00,  11.8,16.794,4.22752,2.7611, 0.00,,4.2067,36.699982,-122.050089,  11.7,32.888,16.792, 5.59, 85.3,0.634,1510.0,23.943,23.943
001190144595,2007,261,19:43:15,  14.5,16.794,4.22873,2.7590, 0.00,,4.2062,36.699982,-122.050095,  14.4,32.898,16.792, 5.58, 85.3,0.635,1510.0,23.950,23.951
001190144610,2007,261,19:43:30,  17.6,16.784,4.22922,2.7603, 0.00,,4.2015,36.699982,-122.050080,  17.4,32.909,16.781, 5.59, 85.2,0.639,1510.1,23.962,23.962
001190144625,2007,261,19:43:45,  18.3,16.775,4.22945,2.7601, 0.00,,4.2039,36.150557,-122.394069,  18.2,32.918,16.772, 5.59, 85.3,0.637,1510.1,23.970,23.971
001190144640,2007,261,19:44:00,  19.8,16.771,4.22978,2.7604, 0.00,,4.2050,35.161591,-123.013227,  19.6,32.923,16.768, 5.59, 85.3,0.636,1510.1,23.975,23.976
001190144655,2007,261,19:44:15,  19.4,16.765,4.22959,2.7577, 0.00,,4.2067,35.161574,-123.013224,  19.3,32.927,16.762, 5.58, 85.3,0.634,1510.1,23.980,23.980
001190144670,2007,261,19:44:30,  22.2,16.509,4.21431,2.7724, 0.00,,4.1841,35.161513,-123.013287,  22.1,33.004,16.505, 5.65, 84.9,0.656,1509.4,24.098,24.098
001190144685,2007,261,19:44:45,  26.9,14.603,4.03373,2.7907, 0.00,,4.1755,35.161499,-123.013282,  26.7,32.985,14.599, 5.91, 84.7,0.665,1503.5,24.505,24.505
001190144700,2007,261,19:45:00,  27.0,13.740,3.95037,2.7661, 0.00,,4.1669,35.161471,-123.013288,  26.8,32.955,13.736, 5.95, 84.5,0.673,1500.7,24.661,24.662
001190144715,2007,261,19:45:15,  26.7,13.967,3.97884,2.7729, 0.00,,4.1700,35.161469,-123.013340,  26.5,33.024,13.964, 5.94, 84.6,0.670,1501.5,24.667,24.668
001190144730,2007,261,19:45:30,  25.1,15.618,4.13182,2.7924, 0.00,,4.1866,35.161493,-123.013312,  24.9,33.015,15.614, 5.80, 84.9,0.654,1506.7,24.307,24.308
001190144745,2007,261,19:45:45,  25.3,15.552,4.12331,2.7835, 0.00,,4.1881,35.161499,-123.013279,  25.1,32.994,15.548, 5.78, 85.0,0.652,1506.5,24.306,24.307
001190144760,2007,261,19:46:00,  25.9,14.676,4.04334,2.8009, 0.00,,4.1835,35.161548,-123.013261,  25.7,33.011,14.673, 5.93, 84.9,0.657,1503.7,24.509,24.510
001190144775,2007,261,19:46:15,  26.0,14.746,4.04682,2.7941, 0.00,,4.1780,35.161560,-123.013240,  25.8,32.983,14.742, 5.90, 84.7,0.662,1503.9,24.473,24.474
001190144790,2007,261,19:46:30,  29.5,13.286,3.89992,2.7375, 0.00,,4.1603,35.161554,-123.013285,  29.3,32.873,13.282, 5.93, 84.4,0.679,1499.1,24.690,24.690
001190144805,2007,261,19:46:45,  32.2,12.493,3.84390,2.6026, 0.00,,4.1784,35.161530,-123.013329,  32.0,33.032,12.488, 5.66, 84.8,0.662,1496.7,24.968,24.969
001190144820,2007,261,19:47:00,  32.4,12.469,3.84476,2.5503, 0.00,,4.1828,35.161410,-123.013345,  32.2,33.061,12.465, 5.52, 84.8,0.658,1496.6,24.995,24.996
001190144835,2007,261,19:47:15,  30.8,12.583,3.84706,2.5880, 0.00,,4.1717,35.161371,-123.013346,  30.5,32.984,12.579, 5.61, 84.6,0.668,1496.9,24.913,24.914
001190144850,2007,261,19:47:30,  29.3,12.963,3.88045,2.6683, 0.00,,4.1623,35.161465,-123.013395,  29.1,32.970,12.959, 5.78, 84.4,0.677,1498.1,24.829,24.829
001190144865,2007,261,19:47:45,  27.9,13.372,3.91748,2.7213, 0.00,,4.1584,35.161475,-123.013391,  27.7,32.964,13.368, 5.87, 84.3,0.681,1499.5,24.743,24.744
001190144880,2007,261,19:48:00,  27.6,13.513,3.93256,2.7330, 0.00,,4.1655,35.161471,-123.013391,  27.4,32.984,13.509, 5.89, 84.5,0.674,1500.0,24.730,24.731
001190144895,2007,261,19:48:15,  26.7,13.976,3.97316,2.7668, 0.00,,4.1684,35.161507,-123.013285,  26.5,32.964,13.972, 5.92, 84.5,0.671,1501.4,24.619,24.620
001190144910,2007,261,19:48:30,  27.0,13.903,3.96938,2.7700, 0.00,,4.1713,35.161483,-123.013301,  26.8,32.991,13.899, 5.94, 84.6,0.669,1501.2,24.656,24.657
001190144925,2007,261,19:48:45,  26.8,13.927,3.96993,2.7730, 0.00,,4.1710,35.161419,-123.013342,  26.6,32.976,13.923, 5.94, 84.6,0.669,1501.3,24.639,24.639
001190144940,2007,261,19:49:00,  27.9,13.591,3.93613,2.7582, 0.00,,4.1657,35.161405,-123.013353,  27.7,32.950,13.587, 5.95, 84.5,0.674,1500.2,24.687,24.688
001190144955,2007,261,19:49:15,  32.7,12.620,3.85582,2.6338, 0.00,,4.1794,35.161377,-123.013413,  32.5,33.034,12.616, 5.73, 84.8,0.661,1497.1,24.945,24.946
001190144970,2007,261,19:49:30,  37.5,12.869,3.89962,2.5557, 0.00,,4.1939,35.161363,-123.013356,  37.2,33.231,12.864, 5.49, 85.1,0.647,1498.3,25.049,25.050
001190144985,2007,261,19:49:45,  37.1,12.904,3.90161,2.5531, 0.00,,4.1961,35.161430,-123.013301,  36.9,33.219,12.899, 5.48, 85.1,0.645,1498.4,25.033,25.034
001190145000,2007,261,19:50:00,  35.2,12.776,3.88493,2.5468, 0.00,,4.1937,35.161438,-123.013291,  34.9,33.174,12.772, 5.48, 85.1,0.647,1497.8,25.023,25.024
001190145015,2007,261,19:50:15,  35.4,12.720,3.87873,2.5429, 0.00,,4.1972,35.161438,-123.013291,  35.1,33.164,12.715, 5.47, 85.1,0.644,1497.7,25.027,25.028
001190145030,2007,261,19:50:30,  38.3,12.924,3.90279,2.5525, 0.00,,4.1973,35.161457,-123.013288,  38.0,33.212,12.919, 5.48, 85.1,0.643,1498.4,25.024,25.025
001190145045,2007,261,19:50:45,  44.3,13.030,3.92742,2.5383, 0.00,,4.1847,35.161469,-123.013314,  43.9,33.350,13.024, 5.43, 84.9,0.656,1499.1,25.109,25.111
001190145060,2007,261,19:51:00,  51.2,12.567,3.90163,2.3481, 0.00,,4.2137,35.161440,-123.013340,  50.8,33.511,12.560, 4.97, 85.5,0.628,1497.8,25.325,25.327
001190145075,2007,261,19:51:15,  60.1,12.195,3.86945,2.2394, 0.00,,4.2333,35.161441,-123.013407,  59.7,33.530,12.188, 4.72, 85.9,0.609,1496.7,25.411,25.413
001190145090,2007,261,19:51:30,  69.1,11.838,3.83323,2.0992, 0.00,,4.2350,35.161469,-123.013413,  68.5,33.496,11.829, 4.38, 85.9,0.607,1495.6,25.452,25.454
001190145105,2007,261,19:51:45,  73.7,10.831,3.74391,1.8398, 0.00,,4.2866,35.161459,-123.013464,  73.1,33.529,10.822, 3.75, 87.0,0.558,1492.2,25.660,25.662
001190145120,2007,261,19:52:00,  72.7,10.620,3.72928,1.6974, 0.00,,4.2975,35.161449,-123.013417,  72.2,33.576,10.611, 3.37, 87.2,0.548,1491.5,25.734,25.736
001190145135,2007,261,19:52:15,  70.7,10.825,3.74816,1.7109, 0.00,,4.2961,35.161445,-123.013404,  70.2,33.578,10.816, 3.39, 87.2,0.549,1492.2,25.700,25.701
001190145150,2007,261,19:52:30,  69.3,10.959,3.75883,1.7422, 0.00,,4.2882,35.161448,-123.013351,  68.8,33.562,10.951, 3.47, 87.0,0.557,1492.6,25.663,25.665
001190145165,2007,261,19:52:45,  74.3,10.735,3.74057,1.7152, 0.00,,4.2965,35.161469,-123.013346,  73.8,33.583,10.726, 3.41, 87.2,0.549,1491.9,25.719,25.721
001190145180,2007,261,19:53:00,  83.1,10.586,3.72964,1.6289, 0.00,,4.2979,35.161453,-123.013358,  82.5,33.606,10.576, 3.18, 87.2,0.547,1491.6,25.764,25.766
001190145195,2007,261,19:53:15,  92.6,10.387,3.71663,1.5242, 0.00,,4.2987,35.161355,-123.013472,  91.9,33.655,10.376, 2.91, 87.2,0.547,1491.1,25.837,25.839
001190145210,2007,261,19:53:30, 102.2,10.133,3.69312,1.4211, 0.00,,4.2987,35.161473,-123.013471, 101.5,33.649,10.121, 2.63, 87.2,0.547,1490.3,25.875,25.877
001190145225,2007,261,19:53:45, 111.7, 9.887,3.67577,1.3535, 0.00,,4.2974,35.161482,-123.013471, 110.8,33.697, 9.874, 2.46, 87.2,0.548,1489.7,25.954,25.956
001190145240,2007,261,19:54:00, 121.1, 9.691,3.66107,1.3096, 0.00,,4.2997,35.161518,-123.013498, 120.2,33.726, 9.678, 2.35, 87.2,0.546,1489.1,26.009,26.011
001190145255,2007,261,19:54:15, 130.9, 9.521,3.64900,1.2700, 0.00,,4.2977,35.161530,-123.013526, 129.9,33.756, 9.507, 2.24, 87.2,0.548,1488.7,26.061,26.063
001190145270,2007,261,19:54:30, 140.2, 9.393,3.64200,1.2064, 0.00,,4.2980,35.161543,-123.013520, 139.1,33.801, 9.378, 2.07, 87.2,0.547,1488.5,26.116,26.119
001190145285,2007,261,19:54:45, 146.8, 9.285,3.63552,1.1609, 0.00,,4.2989,35.161558,-123.013545, 145.7,33.833, 9.269, 1.94, 87.2,0.546,1488.2,26.159,26.162
001190145300,2007,261,19:55:00, 151.4, 9.202,3.63156,1.1026, 0.00,,4.2994,35.161592,-123.013590, 150.3,33.868, 9.186, 1.78, 87.2,0.546,1488.0,26.200,26.203
001190145315,2007,261,19:55:15, 155.7, 9.179,3.62968,1.0889, 0.00,,4.2997,35.161604,-123.013614, 154.5,33.868, 9.163, 1.74, 87.2,0.546,1488.0,26.204,26.206
001190145330,2007,261,19:55:30, 159.8, 9.132,3.62643,1.0838, 0.00,,4.3016,35.161609,-123.013615, 158.6,33.878, 9.115, 1.73, 87.3,0.544,1487.9,26.219,26.221
001190145345,2007,261,19:55:45, 164.2, 9.116,3.62554,1.0812, 0.00,,4.3030,35.161591,-123.013645, 163.0,33.881, 9.099, 1.72, 87.3,0.543,1487.9,26.224,26.227
001190145360,2007,261,19:56:00, 169.8, 9.104,3.62665,1.0739, 0.00,,4.3054,35.161591,-123.013651, 168.5,33.902, 9.086, 1.70, 87.4,0.540,1488.0,26.242,26.245
001190145375,2007,261,19:56:15, 176.4, 9.068,3.62393,1.0485, 0.00,,4.3078,35.161592,-123.013645, 175.0,33.905, 9.049, 1.63, 87.4,0.538,1488.0,26.251,26.254
001190145390,2007,261,19:56:30, 176.8, 9.058,3.62383,1.0510, 0.00,,4.3114,35.161591,-123.013657, 175.5,33.913, 9.039, 1.64, 87.5,0.535,1488.0,26.258,26.261
001190145405,2007,261,19:56:45, 174.4, 9.068,3.62450,1.0419, 0.00,,4.3118,35.161591,-123.013651, 173.1,33.912, 9.049, 1.61, 87.5,0.534,1488.0,26.256,26.259
001190145420,2007,261,19:57:00, 174.8, 9.078,3.62567,1.0376, 0.00,,4.3105,35.161591,-123.013654, 173.4,33.914, 9.059, 1.60, 87.5,0.535,1488.0,26.256,26.259
001190145435,2007,261,19:57:15, 175.3, 9.074,3.62532,1.0370, 0.00,,4.3106,35.161592,-123.013639, 173.9,33.915, 9.055, 1.60, 87.5,0.535,1488.0,26.257,26.260
001190145450,2007,261,19:57:30, 174.8, 9.077,3.62567,1.0361, 0.00,,4.3116,35.161591,-123.013651, 173.5,33.915, 9.059, 1.59, 87.5,0.534,1488.0,26.256,26.259
001190145465,2007,261,19:57:45, 179.3, 9.017,3.62057,1.0428, 0.00,,4.3115,35.161591,-123.013651, 177.9,33.917, 8.998, 1.62, 87.5,0.534,1487.9,26.268,26.271
001190145480,2007,261,19:58:00, 187.7, 8.978,3.61863,1.0252, 0.00,,4.3131,35.161591,-123.013651, 186.2,33.930, 8.958, 1.57, 87.5,0.533,1487.9,26.284,26.287
001190145495,2007,261,19:58:15, 196.9, 8.928,3.61334,1.0217, 0.00,,4.3144,35.161591,-123.013651, 195.3,33.919, 8.907, 1.56, 87.6,0.532,1487.8,26.283,26.286
001190145510,2007,261,19:58:30, 206.1, 8.724,3.59724,1.0135, 0.00,,4.3132,35.161591,-123.013645, 204.5,33.941, 8.702, 1.54, 87.5,0.533,1487.3,26.332,26.336
001190145525,2007,261,19:58:45, 215.1, 8.598,3.58666,1.0066, 0.00,,4.3144,35.161591,-123.013654, 213.4,33.946, 8.576, 1.53, 87.5,0.532,1486.9,26.356,26.359
001190145540,2007,261,19:59:00, 224.2, 8.466,3.57146,1.0132, 0.00,,4.3212,35.161591,-123.013654, 222.4,33.908, 8.443, 1.56, 87.7,0.525,1486.5,26.347,26.350
001190145555,2007,261,19:59:15, 233.7, 8.203,3.54687,1.0719, 0.00,,4.3289,35.161592,-123.013651, 231.9,33.896, 8.179, 1.74, 87.8,0.518,1485.7,26.377,26.380
001190145570,2007,261,19:59:30, 242.8, 7.925,3.52012,1.1002, 0.00,,4.3333,35.161592,-123.013648, 240.9,33.875, 7.901, 1.84, 87.9,0.514,1484.8,26.401,26.405
001190145585,2007,261,19:59:45, 248.7, 7.733,3.50534,1.0883, 0.00,,4.3344,35.161591,-123.013648, 246.8,33.899, 7.709, 1.82, 88.0,0.513,1484.2,26.449,26.452
001190145600,2007,261,20:00:00, 254.9, 7.730,3.50482,1.0765, 0.00,,4.3357,35.161592,-123.013642, 252.9,33.894, 7.705, 1.78, 88.0,0.512,1484.3,26.445,26.449
001190145615,2007,261,20:00:15, 261.3, 7.724,3.50480,1.0662, 0.00,,4.3356,35.161592,-123.013648, 259.2,33.897, 7.698, 1.75, 88.0,0.512,1484.3,26.448,26.452
001190145630,2007,261,20:00:30, 266.9, 7.717,3.50477,1.0631, 0.00,,4.3351,35.161592,-123.013647, 264.8,33.901, 7.691, 1.74, 88.0,0.512,1484.4,26.452,26.456
001190145645,2007,261,20:00:45, 271.3, 7.678,3.50233,1.0508, 0.00,,4.3353,35.161592,-123.013651, 269.1,33.910, 7.651, 1.71, 88.0,0.512,1484.3,26.465,26.469
001190145660,2007,261,20:01:00, 275.1, 7.673,3.50115,1.0400, 0.00,,4.3275,35.161592,-123.013645, 272.9,33.900, 7.646, 1.68, 87.8,0.520,1484.4,26.458,26.462
