usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1396742400,04/06/2014 00:00:00,2,docr,3007.82,2,1.636,2,34.659,2,2.376,2,89.6,2,1507.011,2,27.7429,2,35.14781971,2,-122.955749,2
1396742415,04/06/2014 00:00:15,2,docr,2997.06,2,1.638,2,34.659,2,2.375,2,89.6,2,1506.831,2,27.7427,2,35.14783433,2,-122.95577393,2
1396742430,04/06/2014 00:00:30,2,docr,2988.64,2,1.639,2,34.66,2,2.37,2,89.61,2,1506.69,2,27.7434,2,35.147841,2,-122.955782,2
1396742445,04/06/2014 00:00:45,2,docr,2980.22,2,1.64,2,34.66,2,2.367,2,89.6,2,1506.548,2,27.7433,2,35.1478518,2,-122.95579433,2
1396742460,04/06/2014 00:01:00,2,docr,2971.81,2,1.64,2,34.66,2,2.365,2,89.61,2,1506.401,2,27.7432,2,35.14785033,2,-122.95578706,2
1396742475,04/06/2014 00:01:15,2,docr,2963.29,2,1.642,2,34.66,2,2.361,2,89.6,2,1506.261,2,27.743,2,35.147847,2,-122.95575,2
1396742490,04/06/2014 00:01:30,2,docr,2954.87,2,1.645,2,34.66,2,2.36,2,89.6,0,1506.128,2,27.7427,2,35.1478354,2,-122.95577346,2
1396742505,04/06/2014 00:01:45,2,docr,2946.45,2,1.648,2,34.659,2,2.353,2,89.6,2,1505.993,2,27.7417,2,35.1478334,2,-122.95577846,2
1396742520,04/06/2014 00:02:00,2,docr,2938.04,2,1.65,2,34.658,2,2.349,2,89.61,2,1505.853,2,27.7407,2,35.14784,2,-122.955777,2
1396742535,04/06/2014 00:02:15,2,docr,2929.52,2,1.652,2,34.658,2,2.343,2,89.61,2,1505.714,2,27.7405,2,35.14788926,2,-122.95579433,2
1396742550,04/06/2014 00:02:30,2,docr,2921,2,1.656,2,34.657,2,2.34,2,89.61,2,1505.581,2,27.7393,2,35.1479126,2,-122.955809,2
1396742565,04/06/2014 00:02:45,2,docr,2912.58,2,1.657,2,34.658,2,2.341,2,89.61,2,1505.441,2,27.74,2,35.1478606,2,-122.95582566,2
1396742580,04/06/2014 00:03:00,2,docr,2904.06,2,1.658,2,34.658,2,2.341,2,89.61,2,1505.297,2,27.7399,2,35.14787766,2,-122.95578306,2
1396742595,04/06/2014 00:03:15,2,docr,2895.64,2,1.66,2,34.658,2,2.335,2,89.61,2,1505.159,2,27.7397,2,35.147892,2,-122.95576833,2
1396742610,04/06/2014 00:03:30,2,docr,2887.22,2,1.662,2,34.658,2,2.331,2,89.61,2,1505.021,2,27.7395,2,35.1479206,2,-122.95585326,2
1396742625,04/06/2014 00:03:45,2,docr,2878.9,2,1.663,2,34.658,2,2.327,2,89.6,2,1504.88,2,27.7393,2,35.14795713,2,-122.9557996,2
1396742640,04/06/2014 00:04:00,2,docr,2870.58,2,1.665,2,34.658,2,2.324,2,89.61,2,1504.744,2,27.7391,2,35.14799213,2,-122.9557612,2
1396742655,04/06/2014 00:04:15,2,docr,2862.15,2,1.668,2,34.658,2,2.32,2,89.6,2,1504.611,2,27.7389,2,35.14817133,2,-122.9557556,2
1396742670,04/06/2014 00:04:30,2,docr,2853.83,2,1.671,2,34.658,2,2.315,2,89.6,2,1504.479,2,27.7386,2,35.1479866,2,-122.95584546,2
1396742685,04/06/2014 00:04:45,2,docr,2845.41,2,1.674,2,34.657,2,2.306,2,89.6,2,1504.344,2,27.7375,2,35.147844,2,-122.955889,2
1396742700,04/06/2014 00:05:00,2,docr,2837.08,2,1.676,2,34.656,2,2.304,2,89.6,2,1504.207,2,27.7365,2,35.1479456,2,-122.9557774,2
1396742715,04/06/2014 00:05:15,2,docr,2828.76,2,1.678,2,34.656,2,2.302,2,89.6,2,1504.071,2,27.7363,2,35.14790266,2,-122.95579166,2
