usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1352851200,11/14/2012 00:00:00,2,docr,3968.49,2,1.508,2,34.675,2,2.719,1,85.28,2,1523.379,2,27.7717,2,35.151914,2,-122.965443,2
1352851215,11/14/2012 00:00:15,2,docr,3968.39,2,1.508,2,34.675,2,2.716,1,85.29,0,1523.378,2,27.7717,2,35.151933,2,-122.96541,2
1352851230,11/14/2012 00:00:30,2,docr,3968.29,2,1.508,2,34.675,2,2.718,1,85.28,2,1523.376,2,27.7717,2,35.15194246,2,-122.9654384,2
1352851245,11/14/2012 00:00:45,2,docr,3968.19,2,1.508,2,34.675,2,2.718,1,85.3,2,1523.374,2,27.7717,2,35.1519828,2,-122.9654398,2
1352851260,11/14/2012 00:01:00,2,docr,3968.29,2,1.508,2,34.675,2,2.718,1,85.29,2,1523.376,2,27.7717,2,35.15203,2,-122.965427,2
1352851275,11/14/2012 00:01:15,2,docr,3968.29,2,1.508,2,34.675,2,2.716,1,85.29,2,1523.376,2,27.7717,2,35.15206493,2,-122.9654518,2
1352851290,11/14/2012 00:01:30,2,docr,3968.29,2,1.508,2,34.675,2,2.719,1,85.29,2,1523.376,2,27.7717,2,35.152064,2,-122.9654552,2
1352851305,11/14/2012 00:01:45,2,docr,3968.19,2,1.508,2,34.675,2,2.718,1,85.29,2,1523.374,2,27.7717,2,35.152053,2,-122.96544,2
1352851320,11/14/2012 00:02:00,2,docr,3968.19,2,1.508,2,34.675,2,2.718,1,85.29,0,1523.374,2,27.7717,2,35.1521082,2,-122.96544546,2
1352851335,11/14/2012 00:02:15,2,docr,3968.19,2,1.508,2,34.675,2,2.717,1,85.27,2,1523.374,2,27.7717,2,35.1521208,2,-122.9654568,2
1352851350,11/14/2012 00:02:30,2,docr,3968.19,2,1.508,2,34.675,2,2.718,1,85.3,2,1523.374,2,27.7717,2,35.152132,2,-122.965462,2
1352851365,11/14/2012 00:02:45,2,docr,3968.1,2,1.508,2,34.675,2,2.717,1,85.28,0,1523.372,2,27.7717,2,35.1521392,2,-122.96546546,2
1352851380,11/14/2012 00:03:00,2,docr,3968,2,1.508,2,34.675,2,2.716,1,85.28,2,1523.371,2,27.7717,2,35.15215153,2,-122.9654622,2
1352851395,11/14/2012 00:03:15,2,docr,3968,2,1.508,2,34.675,2,2.715,1,85.3,2,1523.371,2,27.7717,2,35.152173,2,-122.965451,2
1352851410,11/14/2012 00:03:30,2,docr,3968,2,1.508,2,34.675,2,2.716,1,85.29,2,1523.371,2,27.7717,2,35.15222633,2,-122.96547206,2
1352851425,11/14/2012 00:03:45,2,docr,3968,2,1.508,2,34.675,2,2.715,1,85.28,2,1523.371,2,27.7717,2,35.1522526,2,-122.96547566,2
1352851440,11/14/2012 00:04:00,2,docr,3968,2,1.508,2,34.675,2,2.715,1,85.3,2,1523.371,2,27.7717,2,35.152219,2,-122.965425,2
1352851455,11/14/2012 00:04:15,2,docr,3968,2,1.508,2,34.675,2,2.715,1,85.3,2,1523.371,2,27.7717,2,35.15223193,2,-122.9654642,2
