usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1353196800,11/18/2012 00:00:00,2,docr,119.58,2,8.953,2,33.86,2,2.735,1,85.53,2,1486.598,2,26.2352,2,35.13339885,2,-122.94969314,2
1353196815,11/18/2012 00:00:15,2,docr,124.05,2,8.879,2,33.866,2,2.752,1,85.54,2,1486.405,2,26.2516,2,35.13338093,2,-122.94970166,2
1353196830,11/18/2012 00:00:30,2,docr,130,2,8.738,2,33.904,2,2.755,1,85.55,2,1486.028,2,26.3035,2,35.13336,2,-122.949713,2
1353196845,11/18/2012 00:00:45,2,docr,136.25,2,8.664,2,33.939,2,2.665,1,85.56,2,1485.899,2,26.3425,2,35.1333052,2,-122.94968653,2
1353196860,11/18/2012 00:01:00,2,docr,141.71,2,8.614,2,33.967,2,2.511,1,85.58,2,1485.838,2,26.3723,2,35.1333236,2,-122.9496882,2
1353196875,11/18/2012 00:01:15,2,docr,147.76,2,8.496,2,33.978,2,2.465,1,85.6,2,1485.511,2,26.3991,2,35.13335,2,-122.949697,2
1353196890,11/18/2012 00:01:30,2,docr,154.01,2,8.494,2,33.992,2,2.422,1,85.61,2,1485.625,2,26.4105,2,35.13337453,2,-122.94970126,2
1353196905,11/18/2012 00:01:45,2,docr,160.26,2,8.483,2,34.005,2,2.348,1,85.6,2,1485.703,2,26.4225,2,35.1333886,2,-122.9496966,2
1353196920,11/18/2012 00:02:00,2,docr,166.51,2,8.464,2,34.01,2,2.297,1,85.6,2,1485.742,2,26.4294,2,35.1334,2,-122.949678,2
1353196935,11/18/2012 00:02:15,2,docr,172.76,2,8.377,2,34.008,2,2.331,1,85.62,2,1485.517,2,26.4412,2,35.13343673,2,-122.94969546,2
1353196950,11/18/2012 00:02:30,2,docr,179.4,2,8.331,2,34.023,2,2.245,1,85.61,2,1485.474,2,26.46,2,35.13345413,2,-122.94969706,2
