usec,year,day,time,pres,temp,cond,o2curr,o2temp,o2delta,transvolt,lat,lon,depth,salin,theta,oxyg,light,beac,sound,sigmat,sigmatheta
001181257020,2007,158,22:57:00,  88.7,11.013,3.72927,3.3780, 0.00,,4.4660,35.168133,-123.004842,  88.0,33.211,11.002, 4.99, 90.7,0.392,1492.7,25.381,25.382
001181257035,2007,158,22:57:15,  89.8,11.094,3.74051,3.4093, 0.00,,4.4686,35.168121,-123.004840,  89.2,33.249,11.083, 5.03, 90.7,0.389,1493.1,25.396,25.398
001181257050,2007,158,22:57:30,  91.8,10.975,3.73009,3.3709, 0.00,,4.4685,35.168201,-123.004899,  91.1,33.252,10.964, 4.98, 90.7,0.389,1492.7,25.419,25.421
001181257065,2007,158,22:57:45,  96.2,10.637,3.69772,3.2194, 0.00,,4.4684,35.168504,-123.004892,  95.5,33.234,10.626, 4.74, 90.7,0.390,1491.5,25.465,25.467
001181257080,2007,158,22:58:00, 102.2,10.399,3.67761,3.0461, 0.00,,4.4692,35.167542,-123.004963, 101.5,33.247,10.387, 4.44, 90.7,0.389,1490.8,25.516,25.518
001181257095,2007,158,22:58:15, 108.2,10.331,3.67401,2.9720, 0.00,,4.4694,35.167993,-123.004954, 107.4,33.271,10.318, 4.31, 90.7,0.389,1490.7,25.546,25.548
001181257110,2007,158,22:58:30, 114.4,10.311,3.67144,2.9238, 0.00,,4.4698,35.168050,-123.004946, 113.5,33.260,10.298, 4.23, 90.7,0.388,1490.7,25.541,25.543
001181257125,2007,158,22:58:45, 120.1,10.191,3.66471,2.8507, 0.00,,4.4680,35.168053,-123.004917, 119.2,33.300,10.177, 4.10, 90.7,0.390,1490.4,25.593,25.595
001181257140,2007,158,22:59:00, 125.8, 9.993,3.65562,2.6692, 0.00,,4.4699,35.168018,-123.004898, 124.8,33.387, 9.978, 3.78, 90.8,0.388,1489.9,25.694,25.697
001181257155,2007,158,22:59:15, 131.5, 9.804,3.64372,2.4671, 0.00,,4.4689,35.167979,-123.004844, 130.5,33.438, 9.790, 3.42, 90.7,0.389,1489.4,25.765,25.768
001181257170,2007,158,22:59:30, 137.0, 9.686,3.63793,2.3609, 0.00,,4.4685,35.167847,-123.004685, 136.0,33.485, 9.671, 3.23, 90.7,0.389,1489.1,25.822,25.825
001181257185,2007,158,22:59:45, 142.2, 9.565,3.62948,2.2610, 0.00,,4.4684,35.167847,-123.004682, 141.1,33.509, 9.550, 3.05, 90.7,0.390,1488.8,25.861,25.863
001181257200,2007,158,23:00:00, 147.4, 9.390,3.62062,2.1725, 0.00,,4.4669,35.167916,-123.004794, 146.3,33.580, 9.374, 2.89, 90.7,0.391,1488.3,25.944,25.947
001181257215,2007,158,23:00:15, 150.6, 9.258,3.61524,2.0127, 0.00,,4.4681,35.167908,-123.004820, 149.4,33.647, 9.241, 2.60, 90.7,0.390,1488.0,26.018,26.021
001181257230,2007,158,23:00:30, 153.2, 9.237,3.61463,1.9732, 0.00,,4.4685,35.167929,-123.004865, 152.0,33.659, 9.221, 2.53, 90.7,0.389,1487.9,26.031,26.033
001181257245,2007,158,23:00:45, 158.1, 9.209,3.61367,1.9492, 0.00,,4.4633,35.168014,-123.004851, 156.9,33.673, 9.192, 2.48, 90.6,0.394,1487.9,26.046,26.049
001181257260,2007,158,23:01:00, 164.8, 9.113,3.60525,1.9462, 0.00,,4.4674,35.168091,-123.004859, 163.5,33.674, 9.095, 2.48, 90.7,0.390,1487.7,26.062,26.065
001181257275,2007,158,23:01:15, 172.5, 9.092,3.60199,1.9667, 0.00,,4.4678,35.168092,-123.004847, 171.2,33.656, 9.074, 2.53, 90.7,0.390,1487.7,26.051,26.054
001181257290,2007,158,23:01:30, 178.8, 8.999,3.59531,1.9799, 0.00,,4.4658,35.168091,-123.004844, 177.4,33.671, 8.980, 2.56, 90.7,0.392,1487.5,26.078,26.081
001181257305,2007,158,23:01:45, 180.9, 8.903,3.58948,1.9963, 0.00,,4.4685,35.168093,-123.004834, 179.5,33.700, 8.884, 2.60, 90.7,0.389,1487.2,26.116,26.119
001181257320,2007,158,23:02:00, 179.5, 8.853,3.58674,1.9963, 0.00,,4.4688,35.168094,-123.004841, 178.1,33.720, 8.834, 2.60, 90.7,0.389,1487.0,26.139,26.142
001181257335,2007,158,23:02:15, 178.1, 8.848,3.58430,1.9956, 0.00,,4.4694,35.168091,-123.004850, 176.7,33.700, 8.829, 2.60, 90.7,0.389,1487.0,26.124,26.127
001181257350,2007,158,23:02:30, 179.1, 8.831,3.58281,1.9961, 0.00,,4.4701,35.168119,-123.004858, 177.8,33.699, 8.813, 2.60, 90.8,0.388,1486.9,26.126,26.129
001181257365,2007,158,23:02:45, 178.6, 8.834,3.58307,1.9947, 0.00,,4.4700,35.168113,-123.004897, 177.2,33.699, 8.816, 2.60, 90.8,0.388,1486.9,26.126,26.129
001181257380,2007,158,23:03:00, 179.2, 8.827,3.58253,1.9918, 0.00,,4.4701,35.167999,-123.004760, 177.8,33.701, 8.808, 2.59, 90.8,0.388,1486.9,26.128,26.131
001181257395,2007,158,23:03:15, 183.7, 8.769,3.57703,1.9878, 0.00,,4.4698,35.168058,-123.004453, 182.3,33.696, 8.749, 2.59, 90.7,0.388,1486.8,26.134,26.137
001181257410,2007,158,23:03:30, 189.5, 8.756,3.57662,1.9878, 0.00,,4.4686,35.168182,-123.003923, 188.1,33.701, 8.736, 2.59, 90.7,0.389,1486.8,26.140,26.143
001181257425,2007,158,23:03:45, 195.1, 8.729,3.57584,1.9709, 0.00,,4.4689,35.168182,-123.003932, 193.6,33.716, 8.709, 2.56, 90.7,0.389,1486.8,26.156,26.159
001181257440,2007,158,23:04:00, 201.5, 8.668,3.57092,1.9159, 0.00,,4.4705,35.168182,-123.003925, 199.9,33.719, 8.647, 2.46, 90.8,0.388,1486.7,26.168,26.171
001181257455,2007,158,23:04:15, 209.3, 8.532,3.56277,1.8882, 0.00,,4.4710,35.168036,-123.004043, 207.6,33.760, 8.511, 2.41, 90.8,0.387,1486.4,26.220,26.223
001181257470,2007,158,23:04:30, 218.9, 8.503,3.56364,1.8142, 0.00,,4.4716,35.167633,-123.004357, 217.2,33.792, 8.481, 2.28, 90.8,0.387,1486.5,26.250,26.253
001181257485,2007,158,23:04:45, 228.7, 8.488,3.56499,1.7183, 0.00,,4.4731,35.167613,-123.004353, 227.0,33.816, 8.465, 2.09, 90.8,0.385,1486.6,26.271,26.275
001181257500,2007,158,23:05:00, 234.3, 8.415,3.56264,1.6822, 0.00,,4.4769,35.167733,-123.004609, 232.5,33.859, 8.391, 2.03, 90.9,0.382,1486.5,26.316,26.319
001181257515,2007,158,23:05:15, 235.7, 8.354,3.55806,1.6603, 0.00,,4.4780,35.167847,-123.004839, 233.8,33.868, 8.330, 1.99, 90.9,0.381,1486.3,26.332,26.336
001181257530,2007,158,23:05:30, 241.0, 8.320,3.55314,1.6328, 0.00,,4.4792,35.167908,-123.004845, 239.2,33.846, 8.296, 1.93, 90.9,0.380,1486.2,26.320,26.324
001181257545,2007,158,23:05:45, 248.8, 8.133,3.53809,1.5801, 0.00,,4.4816,35.168072,-123.004963, 246.8,33.862, 8.108, 1.84, 91.0,0.378,1485.6,26.361,26.365
001181257560,2007,158,23:06:00, 256.5, 7.998,3.52682,1.5580, 0.00,,4.4842,35.168054,-123.004969, 254.5,33.869, 7.973, 1.80, 91.0,0.375,1485.3,26.386,26.390
001181257575,2007,158,23:06:15, 264.0, 7.948,3.52273,1.5480, 0.00,,4.4845,35.168209,-123.004884, 261.9,33.871, 7.921, 1.79, 91.1,0.375,1485.2,26.395,26.399
001181257590,2007,158,23:06:30, 271.7, 7.699,3.50036,1.4986, 0.00,,4.4850,35.168701,-123.004656, 269.5,33.868, 7.672, 1.70, 91.1,0.375,1484.4,26.429,26.433
001181257605,2007,158,23:06:45, 279.4, 7.622,3.49446,1.4685, 0.00,,4.4871,35.168701,-123.004661, 277.2,33.876, 7.595, 1.64, 91.1,0.373,1484.2,26.446,26.450
001181257620,2007,158,23:07:00, 288.2, 7.521,3.48588,1.4357, 0.00,,4.4844,35.168701,-123.004653, 285.9,33.877, 7.494, 1.58, 91.0,0.375,1484.0,26.461,26.465
001181257635,2007,158,23:07:15, 297.3, 7.383,3.47444,1.3965, 0.00,,4.4876,35.168607,-123.004684, 294.9,33.883, 7.355, 1.51, 91.1,0.372,1483.6,26.486,26.490
001181257650,2007,158,23:07:30, 306.8, 7.279,3.46575,1.3627, 0.00,,4.4867,35.167999,-123.004838, 304.3,33.886, 7.250, 1.45, 91.1,0.373,1483.4,26.503,26.507
001181257665,2007,158,23:07:45, 315.9, 7.250,3.46516,1.3246, 0.00,,4.4871,35.167999,-123.004839, 313.4,33.903, 7.220, 1.37, 91.1,0.373,1483.4,26.521,26.525
001181257680,2007,158,23:08:00, 322.2, 7.209,3.46325,1.2581, 0.00,,4.4872,35.167999,-123.004843, 319.7,33.920, 7.178, 1.24, 91.1,0.373,1483.4,26.539,26.544
001181257695,2007,158,23:08:15, 327.7, 7.168,3.46016,1.2338, 0.00,,4.4868,35.167999,-123.004848, 325.1,33.923, 7.138, 1.19, 91.1,0.373,1483.3,26.548,26.552
001181257710,2007,158,23:08:30, 335.8, 7.148,3.45880,1.2188, 0.00,,4.4858,35.167999,-123.004845, 333.1,33.924, 7.117, 1.17, 91.1,0.374,1483.4,26.551,26.556
001181257725,2007,158,23:08:45, 344.6, 7.152,3.45992,1.2135, 0.00,,4.4859,35.165833,-123.004368, 341.8,33.929, 7.120, 1.16, 91.1,0.374,1483.6,26.554,26.559
001181257740,2007,158,23:09:00, 353.4, 7.158,3.46205,1.1875, 0.00,,4.4859,35.165833,-123.004372, 350.5,33.941, 7.125, 1.10, 91.1,0.374,1483.7,26.563,26.568
001181257755,2007,158,23:09:15, 363.1, 7.098,3.45772,1.1514, 0.00,,4.4840,35.165834,-123.004364, 360.2,33.948, 7.064, 1.03, 91.0,0.375,1483.7,26.577,26.582
001181257770,2007,158,23:09:30, 373.2, 6.930,3.44346,1.1178, 0.00,,4.4837,35.165834,-123.004356, 370.2,33.953, 6.896, 0.97, 91.0,0.376,1483.2,26.603,26.608
001181257785,2007,158,23:09:45, 383.3, 6.754,3.42645,1.1067, 0.00,,4.4841,35.165834,-123.004368, 380.2,33.935, 6.719, 0.95, 91.0,0.375,1482.7,26.613,26.618
001181257800,2007,158,23:10:00, 393.5, 6.599,3.41264,1.1031, 0.00,,4.4836,35.165833,-123.004374, 390.3,33.931, 6.563, 0.95, 91.0,0.376,1482.2,26.631,26.635
001181257815,2007,158,23:10:15, 403.4, 6.481,3.40337,1.0864, 0.00,,4.4828,35.165833,-123.004377, 400.1,33.940, 6.445, 0.92, 91.0,0.376,1481.9,26.653,26.658
001181257830,2007,158,23:10:30, 413.2, 6.294,3.38918,1.0658, 0.00,,4.4841,35.165833,-123.004364, 409.8,33.963, 6.257, 0.88, 91.0,0.375,1481.4,26.696,26.701
001181257845,2007,158,23:10:45, 423.4, 6.181,3.37819,1.0387, 0.00,,4.4828,35.165833,-123.004371, 419.9,33.948, 6.144, 0.83, 91.0,0.377,1481.1,26.699,26.704
001181257860,2007,158,23:11:00, 433.7, 6.147,3.37581,1.0021, 0.00,,4.4824,35.165833,-123.004361, 430.1,33.950, 6.110, 0.75, 91.0,0.377,1481.1,26.704,26.709
001181257875,2007,158,23:11:15, 443.7, 6.105,3.37378,0.9827, 0.00,,4.4785,35.166618,-123.004446, 440.0,33.964, 6.066, 0.71, 90.9,0.380,1481.1,26.721,26.726
001181257890,2007,158,23:11:30, 453.7, 6.065,3.37069,0.9705, 0.00,,4.4836,35.169757,-123.004190, 450.0,33.965, 6.026, 0.69, 91.0,0.376,1481.1,26.727,26.731
001181257905,2007,158,23:11:45, 463.8, 5.976,3.36314,0.9548, 0.00,,4.4852,35.169789,-123.004285, 459.9,33.963, 5.937, 0.66, 91.1,0.374,1480.9,26.737,26.742
001181257920,2007,158,23:12:00, 473.5, 5.917,3.35930,0.9315, 0.00,,4.4862,35.169774,-123.004309, 469.5,33.975, 5.876, 0.61, 91.1,0.373,1480.9,26.753,26.758
001181257935,2007,158,23:12:15, 480.6, 5.869,3.35670,0.9051, 0.00,,4.4868,35.169769,-123.004316, 476.6,33.990, 5.828, 0.55, 91.1,0.373,1480.8,26.771,26.777
001181257950,2007,158,23:12:30, 485.6, 5.862,3.35614,0.8988, 0.00,,4.4862,35.169772,-123.004300, 481.5,33.988, 5.821, 0.54, 91.1,0.373,1480.9,26.770,26.776
001181257965,2007,158,23:12:45, 492.7, 5.845,3.35519,0.8933, 0.00,,4.4865,35.169770,-123.004337, 488.6,33.991, 5.803, 0.53, 91.1,0.373,1480.9,26.775,26.780
001181257980,2007,158,23:13:00, 502.3, 5.801,3.35149,0.8864, 0.00,,4.4862,35.169770,-123.004368, 498.0,33.989, 5.758, 0.52, 91.1,0.373,1480.9,26.779,26.784
001181257995,2007,158,23:13:15, 512.2, 5.736,3.34688,0.8776, 0.00,,4.4868,35.169771,-123.004339, 507.8,33.997, 5.693, 0.50, 91.1,0.373,1480.8,26.793,26.798
001181258010,2007,158,23:13:30, 522.4, 5.649,3.34006,0.8662, 0.00,,4.4872,35.169770,-123.004316, 517.9,34.003, 5.605, 0.48, 91.1,0.373,1480.7,26.808,26.813
001181258025,2007,158,23:13:45, 532.2, 5.580,3.33424,0.8557, 0.00,,4.4873,35.169769,-123.004345, 527.6,34.001, 5.535, 0.45, 91.1,0.372,1480.5,26.816,26.821
001181258040,2007,158,23:14:00, 542.0, 5.513,3.32976,0.8431, 0.00,,4.4882,35.169769,-123.004252, 537.4,34.013, 5.468, 0.43, 91.1,0.372,1480.4,26.833,26.838
001181258055,2007,158,23:14:15, 552.2, 5.465,3.32593,0.8330, 0.00,,4.4883,35.169769,-123.004246, 547.5,34.012, 5.420, 0.41, 91.1,0.372,1480.4,26.838,26.844
001181258070,2007,158,23:14:30, 562.5, 5.414,3.32308,0.8200, 0.00,,4.4886,35.169769,-123.004255, 557.7,34.026, 5.368, 0.38, 91.1,0.371,1480.4,26.855,26.861
001181258085,2007,158,23:14:45, 572.7, 5.357,3.31880,0.8092, 0.00,,4.4890,35.169336,-123.004401, 567.8,34.030, 5.310, 0.36, 91.1,0.371,1480.3,26.865,26.870
001181258100,2007,158,23:15:00, 583.1, 5.288,3.31422,0.7980, 0.00,,4.4897,35.167603,-123.005016, 578.0,34.043, 5.240, 0.33, 91.2,0.370,1480.2,26.883,26.889
001181258115,2007,158,23:15:15, 593.4, 5.252,3.31163,0.7918, 0.00,,4.4899,35.167603,-123.005039, 588.3,34.045, 5.203, 0.32, 91.2,0.370,1480.3,26.889,26.894
001181258130,2007,158,23:15:30, 603.3, 5.201,3.30845,0.7840, 0.00,,4.4902,35.169403,-123.004285, 598.1,34.055, 5.152, 0.30, 91.2,0.370,1480.2,26.903,26.909
001181258145,2007,158,23:15:45, 613.3, 5.159,3.30558,0.7769, 0.00,,4.4906,35.170404,-123.003803, 608.0,34.060, 5.109, 0.29, 91.2,0.370,1480.2,26.912,26.917
001181258160,2007,158,23:16:00, 623.6, 5.101,3.30161,0.7707, 0.00,,4.4905,35.170442,-123.003889, 618.2,34.067, 5.051, 0.28, 91.2,0.370,1480.2,26.924,26.930
001181258175,2007,158,23:16:15, 633.9, 5.051,3.29802,0.7670, 0.00,,4.4908,35.170427,-123.003867, 628.3,34.072, 5.000, 0.27, 91.2,0.369,1480.2,26.934,26.939
001181258190,2007,158,23:16:30, 644.2, 4.987,3.29311,0.7644, 0.00,,4.4909,35.170411,-123.003840, 638.6,34.076, 4.936, 0.26, 91.2,0.369,1480.1,26.944,26.950
001181258205,2007,158,23:16:45, 654.5, 4.926,3.28894,0.7600, 0.00,,4.4916,35.170411,-123.003831, 648.7,34.084, 4.874, 0.26, 91.2,0.369,1480.0,26.958,26.963
001181258220,2007,158,23:17:00, 664.4, 4.899,3.28789,0.7564, 0.00,,4.4917,35.170410,-123.003879, 658.5,34.095, 4.847, 0.25, 91.2,0.369,1480.1,26.969,26.975
001181258235,2007,158,23:17:15, 674.3, 4.859,3.28496,0.7543, 0.00,,4.4917,35.170394,-123.003920, 668.3,34.097, 4.806, 0.24, 91.2,0.368,1480.1,26.975,26.981
001181258250,2007,158,23:17:30, 684.6, 4.825,3.28229,0.7528, 0.00,,4.4922,35.170350,-123.003850, 678.5,34.096, 4.771, 0.24, 91.2,0.368,1480.1,26.978,26.984
001181258265,2007,158,23:17:45, 694.9, 4.776,3.27896,0.7519, 0.00,,4.4925,35.170373,-123.003873, 688.7,34.102, 4.721, 0.24, 91.2,0.368,1480.1,26.989,26.995
001181258280,2007,158,23:18:00, 705.2, 4.752,3.27814,0.7507, 0.00,,4.4922,35.170380,-123.003815, 698.9,34.111, 4.697, 0.24, 91.2,0.368,1480.2,26.999,27.005
001181258295,2007,158,23:18:15, 715.5, 4.738,3.27746,0.7489, 0.00,,4.4926,35.170380,-123.003828, 709.1,34.114, 4.681, 0.23, 91.2,0.368,1480.3,27.002,27.009
001181258310,2007,158,23:18:30, 725.7, 4.694,3.27442,0.7489, 0.00,,4.4921,35.168571,-123.004663, 719.2,34.117, 4.637, 0.23, 91.2,0.368,1480.3,27.010,27.016
001181258325,2007,158,23:18:45, 735.6, 4.682,3.27437,0.7482, 0.00,,4.4925,35.167697,-123.005113, 729.0,34.124, 4.625, 0.23, 91.2,0.368,1480.4,27.017,27.023
001181258340,2007,158,23:19:00, 745.6, 4.640,3.27154,0.7479, 0.00,,4.4929,35.167750,-123.005097, 738.8,34.130, 4.582, 0.23, 91.2,0.367,1480.4,27.026,27.032
001181258355,2007,158,23:19:15, 754.1, 4.502,3.25927,0.7479, 0.00,,4.4950,35.167762,-123.005100, 747.3,34.124, 4.444, 0.23, 91.3,0.366,1480.0,27.036,27.043
001181258370,2007,158,23:19:30, 759.7, 4.474,3.25766,0.7481, 0.00,,4.4952,35.167787,-123.005106, 752.8,34.132, 4.415, 0.23, 91.3,0.365,1479.9,27.046,27.052
001181258385,2007,158,23:19:45, 765.6, 4.465,3.25708,0.7480, 0.00,,4.4951,35.167729,-123.005170, 758.7,34.131, 4.406, 0.23, 91.3,0.365,1480.0,27.046,27.052
001181258400,2007,158,23:20:00, 774.2, 4.446,3.25622,0.7480, 0.00,,4.4948,35.167688,-123.005236, 767.2,34.136, 4.387, 0.23, 91.3,0.366,1480.1,27.052,27.058
001181258415,2007,158,23:20:15, 784.1, 4.435,3.25645,0.7488, 0.00,,4.4944,35.167725,-123.005161, 777.0,34.145, 4.375, 0.24, 91.3,0.366,1480.2,27.060,27.066
001181258430,2007,158,23:20:30, 793.8, 4.408,3.25479,0.7502, 0.00,,4.4943,35.167726,-123.005163, 786.6,34.148, 4.347, 0.24, 91.3,0.366,1480.3,27.066,27.072
001181258445,2007,158,23:20:45, 803.7, 4.366,3.25212,0.7519, 0.00,,4.4940,35.167727,-123.005161, 796.3,34.155, 4.305, 0.25, 91.2,0.366,1480.3,27.076,27.082
001181258460,2007,158,23:21:00, 814.0, 4.344,3.25137,0.7545, 0.00,,4.4931,35.167727,-123.005150, 806.5,34.164, 4.282, 0.25, 91.2,0.367,1480.3,27.085,27.092
001181258475,2007,158,23:21:15, 824.2, 4.303,3.24924,0.7581, 0.00,,4.4937,35.167728,-123.005152, 816.6,34.176, 4.241, 0.26, 91.2,0.367,1480.4,27.099,27.106
001181258490,2007,158,23:21:30, 834.4, 4.275,3.24753,0.7604, 0.00,,4.4942,35.167727,-123.005146, 826.7,34.180, 4.212, 0.27, 91.3,0.366,1480.4,27.105,27.112
001181258505,2007,158,23:21:45, 844.7, 4.252,3.24630,0.7644, 0.00,,4.4942,35.167730,-123.005134, 836.9,34.185, 4.187, 0.28, 91.3,0.366,1480.5,27.111,27.118
001181258520,2007,158,23:22:00, 854.6, 4.242,3.24633,0.7673, 0.00,,4.4935,35.167730,-123.005140, 846.7,34.190, 4.177, 0.28, 91.2,0.367,1480.6,27.116,27.123
001181258535,2007,158,23:22:15, 864.5, 4.211,3.24430,0.7702, 0.00,,4.4935,35.167725,-123.005167, 856.5,34.193, 4.146, 0.29, 91.2,0.367,1480.7,27.122,27.129
001181258550,2007,158,23:22:30, 874.7, 4.183,3.24269,0.7729, 0.00,,4.4926,35.167725,-123.005165, 866.5,34.198, 4.117, 0.30, 91.2,0.368,1480.7,27.129,27.136
001181258565,2007,158,23:22:45, 884.8, 4.158,3.24147,0.7769, 0.00,,4.4936,35.167733,-123.005134, 876.5,34.205, 4.091, 0.31, 91.2,0.367,1480.8,27.137,27.144
001181258580,2007,158,23:23:00, 894.9, 4.136,3.24005,0.7804, 0.00,,4.4936,35.167727,-123.005134, 886.5,34.206, 4.068, 0.32, 91.2,0.367,1480.9,27.140,27.147
001181258595,2007,158,23:23:15, 905.0, 4.116,3.23928,0.7837, 0.00,,4.4935,35.167727,-123.005136, 896.5,34.212, 4.048, 0.32, 91.2,0.367,1481.0,27.148,27.155
001181258610,2007,158,23:23:30, 915.3, 4.100,3.23830,0.7868, 0.00,,4.4938,35.167727,-123.005155, 906.6,34.212, 4.031, 0.33, 91.2,0.367,1481.1,27.149,27.156
001181258625,2007,158,23:23:45, 925.2, 4.069,3.23663,0.7925, 0.00,,4.4939,35.167725,-123.005166, 916.5,34.219, 3.999, 0.35, 91.2,0.366,1481.1,27.158,27.165
001181258640,2007,158,23:24:00, 935.1, 4.057,3.23616,0.7956, 0.00,,4.4940,35.167725,-123.005167, 926.2,34.221, 3.987, 0.35, 91.2,0.366,1481.2,27.161,27.168
001181258655,2007,158,23:24:15, 945.3, 4.035,3.23459,0.7974, 0.00,,4.4939,35.167725,-123.005161, 936.4,34.220, 3.964, 0.36, 91.2,0.366,1481.3,27.162,27.169
001181258670,2007,158,23:24:30, 955.5, 4.008,3.23306,0.7998, 0.00,,4.4936,35.167730,-123.005145, 946.5,34.225, 3.937, 0.37, 91.2,0.367,1481.4,27.169,27.176
