usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1257705615,11/08/2009 18:40:15,2,docr,2.48,0,17.24,0,,0,,0,88.91,2,,0,,0,34.872637,2,-123.59401,2
1257705630,11/08/2009 18:40:30,2,docr,2.48,0,17.239,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705645,11/08/2009 18:40:45,2,docr,2.48,0,17.238,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705660,11/08/2009 18:41:00,2,docr,2.48,0,17.243,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705675,11/08/2009 18:41:15,2,docr,2.48,0,17.245,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705690,11/08/2009 18:41:30,2,docr,2.48,0,17.255,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705705,11/08/2009 18:41:45,2,docr,2.48,0,17.255,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705720,11/08/2009 18:42:00,2,docr,2.48,0,17.261,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705735,11/08/2009 18:42:15,2,docr,2.48,0,17.261,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705750,11/08/2009 18:42:30,2,docr,2.48,0,17.259,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705765,11/08/2009 18:42:45,2,docr,2.48,0,17.255,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705780,11/08/2009 18:43:00,2,docr,2.58,0,17.264,0,,0,,0,88.92,2,,0,,0,34.872637,2,-123.59401,2
1257705795,11/08/2009 18:43:15,2,docr,2.58,0,17.274,0,,0,,0,88.91,2,,0,,0,34.872637,2,-123.59401,2
1257705810,11/08/2009 18:43:30,2,docr,2.58,0,17.277,0,,0,,0,88.91,2,,0,,0,34.872637,2,-123.59401,2
1257705825,11/08/2009 18:43:45,2,docr,2.58,0,17.272,0,,0,,0,88.91,2,,0,,0,34.872637,2,-123.59401,2
1257705840,11/08/2009 18:44:00,2,docr,2.58,0,17.27,0,,0,,0,88.91,2,,0,,0,34.872637,2,-123.59401,2
1257705855,11/08/2009 18:44:15,2,docr,2.58,0,17.273,0,,0,,0,88.91,2,,0,,0,34.872637,2,-123.59401,2
1257705870,11/08/2009 18:44:30,2,docr,2.58,0,17.282,0,,0,,0,88.91,2,,0,,0,34.872637,2,-123.59401,2
