usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1353076305,11/16/2012 14:31:45,2,docr,5.76,2,15.799,2,33.443,2,5.39,1,83.26,2,1507.455,2,24.5965,2,35.163706,2,-122.936174,2
1353076320,11/16/2012 14:32:00,2,docr,9.73,2,15.792,2,33.442,2,5.415,1,83.74,2,1507.499,2,24.5974,2,35.149622,2,-122.94261,2
1353076335,11/16/2012 14:32:15,2,docr,11.42,2,15.785,2,33.442,2,5.426,1,83.76,2,1507.505,2,24.5991,2,35.133529,2,-122.949965,2
1353076350,11/16/2012 14:32:30,2,docr,14.49,2,15.784,2,33.443,2,5.429,1,83.74,2,1507.554,2,24.6002,2,35.13360353,2,-122.94985273,2
1353076365,11/16/2012 14:32:45,2,docr,15.58,2,15.785,2,33.444,2,5.429,1,83.72,0,1507.577,2,24.6007,2,35.1336126,2,-122.9499042,2
1353076380,11/16/2012 14:33:00,2,docr,17.97,2,15.785,2,33.445,2,5.431,1,83.75,2,1507.618,2,24.6016,2,35.133632,2,-122.949985,2
1353076395,11/16/2012 14:33:15,2,docr,19.65,2,15.786,2,33.446,2,5.433,1,83.64,0,1507.65,2,24.6022,2,35.133724,2,-122.94994913,2
1353076410,11/16/2012 14:33:30,2,docr,21.84,2,15.786,2,33.447,2,5.43,1,83.74,2,1507.688,2,24.6031,2,35.13375913,2,-122.9499544,2
1353076425,11/16/2012 14:33:45,2,docr,23.13,2,15.786,2,33.447,2,5.431,1,83.75,2,1507.709,2,24.6031,2,35.133817,2,-122.949962,2
1353076440,11/16/2012 14:34:00,2,docr,25.71,2,15.789,2,33.452,2,5.434,1,83.73,2,1507.768,2,24.6064,2,35.13390846,2,-122.9499824,2
1353076455,11/16/2012 14:34:15,2,docr,28.19,2,15.789,2,33.457,2,5.429,1,83.7,2,1507.815,2,24.6103,2,35.13392426,2,-122.94996913,2
1353076470,11/16/2012 14:34:30,2,docr,29.38,2,15.752,2,33.465,2,5.425,1,83.66,0,1507.729,2,24.6248,2,35.133938,2,-122.949941,2
1353076485,11/16/2012 14:34:45,2,docr,29.98,2,15.665,2,33.463,2,5.416,1,83.69,0,1507.465,2,24.6427,2,35.1339356,2,-122.9499786,2
1353076500,11/16/2012 14:35:00,2,docr,32.36,2,15.318,2,33.449,2,5.329,1,83.98,2,1506.402,2,24.7088,2,35.13393646,2,-122.94998033,2
1353076515,11/16/2012 14:35:15,2,docr,34.15,2,14.834,2,33.382,2,5.267,1,84.06,2,1504.82,2,24.7625,2,35.133951,2,-122.949959,2
1353076530,11/16/2012 14:35:30,2,docr,36.03,2,13.698,2,33.374,2,5.066,1,84.12,2,1501.167,2,24.9947,2,35.13402513,2,-122.94996313,2
1353076545,11/16/2012 14:35:45,2,docr,39.31,2,13.194,2,33.36,2,4.999,1,84.04,2,1499.54,2,25.0857,2,35.13407566,2,-122.94996306,2
1353076560,11/16/2012 14:36:00,2,docr,44.96,2,12.223,2,33.471,2,4.558,1,84.51,2,1496.497,2,25.3611,2,35.13412793,2,-122.94995213,2
1353076575,11/16/2012 14:36:15,2,docr,50.03,2,11.921,2,33.488,2,4.375,1,84.5,0,1495.569,2,25.4315,2,35.13411026,2,-122.9499604,2
1353076590,11/16/2012 14:36:30,2,docr,54.09,2,11.595,2,33.485,2,4.313,1,84.72,0,1494.509,2,25.4898,2,35.1341,2,-122.94996326,2
1353076605,11/16/2012 14:36:45,2,docr,58.06,2,11.265,2,33.468,2,4.24,1,84.16,0,1493.407,2,25.5368,2,35.134085,2,-122.94995,2
1353076620,11/16/2012 14:37:00,2,docr,61.34,2,10.822,2,33.499,2,4.101,1,85.13,2,1491.944,2,25.6401,2,35.13409113,2,-122.94995746,2
1353076635,11/16/2012 14:37:15,2,docr,63.42,2,10.704,2,33.516,2,4.031,1,85.19,2,1491.582,2,25.6741,2,35.13409786,2,-122.94996346,2
1353076650,11/16/2012 14:37:30,2,docr,65.41,2,10.594,2,33.519,2,3.993,1,85.24,2,1491.228,2,25.6957,2,35.1341306,2,-122.949934,2
1353076665,11/16/2012 14:37:45,2,docr,69.08,2,10.445,2,33.533,2,3.91,1,85.29,2,1490.776,2,25.7325,2,35.13414326,2,-122.9499302,2
1353076680,11/16/2012 14:38:00,2,docr,73.64,2,10.282,2,33.57,2,3.774,1,85.37,2,1490.315,2,25.7894,2,35.134155,2,-122.949927,2
1353076695,11/16/2012 14:38:15,2,docr,78.51,2,10.082,2,33.59,2,3.63,1,85.38,0,1489.702,2,25.8391,2,35.13416453,2,-122.94992693,2
1353076710,11/16/2012 14:38:30,2,docr,83.37,2,9.926,2,33.625,2,3.521,1,85.47,2,1489.264,2,25.8928,2,35.13416186,2,-122.9499198,2
1353076725,11/16/2012 14:38:45,2,docr,88.03,2,9.749,2,33.654,2,3.38,1,85.5,2,1488.736,2,25.9449,2,35.13416,2,-122.949909,2
1353076740,11/16/2012 14:39:00,2,docr,92.2,2,9.601,2,33.674,2,3.32,1,85.51,2,1488.292,2,25.985,2,35.13414713,2,-122.9499036,2
1353076755,11/16/2012 14:39:15,2,docr,94.78,2,9.449,2,33.699,2,3.25,1,85.53,2,1487.811,2,26.0295,2,35.1341464,2,-122.94990646,2
1353076770,11/16/2012 14:39:30,2,docr,98.15,2,9.391,2,33.717,2,3.187,1,85.51,2,1487.677,2,26.053,2,35.134146,2,-122.949913,2
1353076785,11/16/2012 14:39:45,2,docr,100.73,2,9.323,2,33.743,2,3.092,1,85.55,2,1487.503,2,26.0844,2,35.13414833,2,-122.94992246,2
1353076800,11/16/2012 14:40:00,2,docr,101.73,2,9.319,2,33.752,2,3.036,1,85.54,2,1487.516,2,26.0921,2,35.1341564,2,-122.94992666,2
1353076815,11/16/2012 14:40:15,2,docr,104.6,2,9.297,2,33.771,2,2.974,1,85.55,2,1487.506,2,26.1105,2,35.134172,2,-122.949932,2
1353076830,11/16/2012 14:40:30,2,docr,108.97,2,9.168,2,33.799,2,2.884,1,85.56,2,1487.139,2,26.1532,2,35.13417666,2,-122.94993686,2
1353076845,11/16/2012 14:40:45,2,docr,112.64,2,9.042,2,33.818,2,2.84,1,85.58,2,1486.759,2,26.1882,2,35.13418006,2,-122.94993733,2
1353076860,11/16/2012 14:41:00,2,docr,115.32,2,9.002,2,33.832,2,2.802,1,85.59,2,1486.673,2,26.2055,2,35.134184,2,-122.949935,2
1353076875,11/16/2012 14:41:15,2,docr,118.49,2,8.921,2,33.853,2,2.768,1,85.58,2,1486.453,2,26.2348,2,35.1341902,2,-122.94993853,2
1353076890,11/16/2012 14:41:30,2,docr,122.76,2,8.897,2,33.86,2,2.742,1,85.59,2,1486.443,2,26.2441,2,35.13419226,2,-122.94994006,2
1353076905,11/16/2012 14:41:45,2,docr,127.22,2,8.808,2,33.874,2,2.783,1,85.59,2,1486.205,2,26.2691,2,35.134192,2,-122.949941,2
1353076920,11/16/2012 14:42:00,2,docr,131.89,2,8.731,2,33.892,2,2.807,1,85.58,2,1486.018,2,26.2952,2,35.13418473,2,-122.94995026,2
1353076935,11/16/2012 14:42:15,2,docr,136.45,2,8.684,2,33.901,2,2.823,1,85.6,2,1485.93,2,26.3096,2,35.1341806,2,-122.94995573,2
1353076950,11/16/2012 14:42:30,2,docr,141.11,2,8.663,2,33.924,2,2.755,1,85.59,2,1485.958,2,26.331,2,35.134177,2,-122.949959,2
1353076965,11/16/2012 14:42:45,2,docr,145.87,2,8.651,2,33.941,2,2.678,1,85.61,2,1486.013,2,26.3463,2,35.13417333,2,-122.94996693,2
1353076980,11/16/2012 14:43:00,2,docr,150.44,2,8.631,2,33.957,2,2.567,1,85.61,2,1486.034,2,26.362,2,35.13416946,2,-122.94997093,2
1353076995,11/16/2012 14:43:15,2,docr,155.2,2,8.631,2,33.975,2,2.467,1,85.64,2,1486.135,2,26.3762,2,35.13416293,2,-122.9499672,2
1353077010,11/16/2012 14:43:30,2,docr,160.06,2,8.618,2,33.981,2,2.421,1,85.64,2,1486.174,2,26.3829,2,35.13416193,2,-122.94997553,2
1353077025,11/16/2012 14:43:45,2,docr,164.82,2,8.557,2,33.995,2,2.36,1,85.64,2,1486.043,2,26.4034,2,35.13416,2,-122.949983,2
1353077040,11/16/2012 14:44:00,2,docr,169.68,2,8.509,2,34.007,2,2.282,1,85.65,2,1485.959,2,26.4202,2,35.134158,2,-122.94997126,2
1353077055,11/16/2012 14:44:15,2,docr,174.54,2,8.465,2,34.016,2,2.227,1,85.67,2,1485.886,2,26.4341,2,35.13416546,2,-122.94997146,2
1353077070,11/16/2012 14:44:30,2,docr,179.4,2,8.426,2,34.019,2,2.223,1,85.68,2,1485.825,2,26.4425,2,35.134174,2,-122.949972,2
1353077085,11/16/2012 14:44:45,2,docr,184.16,2,8.394,2,34.032,2,2.199,1,85.68,2,1485.8,2,26.4576,2,35.13418013,2,-122.95000293,2
1353077100,11/16/2012 14:45:00,2,docr,188.92,2,8.411,2,34.056,2,1.991,1,85.69,2,1485.972,2,26.4739,2,35.13418086,2,-122.95000966,2
1353077115,11/16/2012 14:45:15,2,docr,193.88,2,8.469,2,34.087,2,1.782,1,85.7,2,1486.31,2,26.4895,2,35.134182,2,-122.950018,2
1353077130,11/16/2012 14:45:30,2,docr,198.84,2,8.46,2,34.099,2,1.576,1,85.72,2,1486.373,2,26.5003,2,35.13419513,2,-122.9500216,2
1353077145,11/16/2012 14:45:45,2,docr,203.8,2,8.484,2,34.11,2,1.492,1,85.72,2,1486.559,2,26.5054,2,35.13419693,2,-122.95002186,2
1353077160,11/16/2012 14:46:00,2,docr,208.76,2,8.469,2,34.115,2,1.435,1,85.73,2,1486.591,2,26.5117,2,35.134196,2,-122.950016,2
1353077175,11/16/2012 14:46:15,2,docr,213.71,2,8.397,2,34.112,2,1.39,1,85.74,2,1486.4,2,26.5204,2,35.134185,2,-122.94999713,2
1353077190,11/16/2012 14:46:30,2,docr,218.87,2,8.336,2,34.117,2,1.409,1,85.75,2,1486.263,2,26.5336,2,35.13418386,2,-122.94998793,2
1353077205,11/16/2012 14:46:45,2,docr,224.03,2,8.286,2,34.12,2,1.382,1,85.75,2,1486.165,2,26.5436,2,35.13419,2,-122.949973,2
1353077220,11/16/2012 14:47:00,2,docr,229.08,2,8.242,2,34.123,2,1.35,1,85.77,2,1486.087,2,26.5527,2,35.1341866,2,-122.94997253,2
1353077235,11/16/2012 14:47:15,2,docr,234.24,2,8.231,2,34.137,2,1.315,1,85.78,2,1486.149,2,26.5654,2,35.1341862,2,-122.94998533,2
1353077250,11/16/2012 14:47:30,2,docr,239.4,2,8.23,2,34.145,2,1.229,1,85.79,2,1486.24,2,26.5719,2,35.1341838,2,-122.9499732,2
1353077265,11/16/2012 14:47:45,2,docr,244.65,2,8.156,2,34.134,2,1.223,1,85.8,2,1486.035,2,26.5745,2,35.13419213,2,-122.9499692,2
1353077280,11/16/2012 14:48:00,2,docr,249.91,2,8.061,2,34.135,2,1.287,1,85.81,2,1485.765,2,26.5895,2,35.1341966,2,-122.9499668,2
1353077295,11/16/2012 14:48:15,2,docr,255.26,2,8.011,2,34.134,2,1.278,1,85.8,2,1485.664,2,26.5962,2,35.134209,2,-122.949964,2
1353077310,11/16/2012 14:48:30,2,docr,261.51,2,7.981,2,34.141,2,1.246,1,85.83,2,1485.663,2,26.6062,2,35.13421013,2,-122.94997733,2
1353077325,11/16/2012 14:48:45,2,docr,270.43,2,7.878,2,34.131,2,1.224,1,85.82,2,1485.408,2,26.6136,2,35.1342204,2,-122.9500102,2
1353077340,11/16/2012 14:49:00,2,docr,280.44,2,7.619,2,34.1,2,1.306,1,85.83,2,1484.549,2,26.6269,2,35.134366,2,-122.950321,2
1353077355,11/16/2012 14:49:15,2,docr,290.45,2,7.375,2,34.079,2,1.491,1,85.83,2,1483.754,2,26.6452,2,35.1343708,2,-122.95033646,2
1353077370,11/16/2012 14:49:30,2,docr,300.76,2,7.275,2,34.089,2,1.485,1,85.84,2,1483.552,2,26.6672,2,35.134375,2,-122.95035,2
