usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1321920000,11/22/2011 00:00:00,2,docr,3986.22,2,1.5,2,34.681,2,2.827,2,87.22,2,1523.667,2,27.7772,2,35.09572,2,-123.089365,2
1321920015,11/22/2011 00:00:15,2,docr,3986.22,2,1.499,2,34.681,2,2.825,2,87.22,2,1523.663,2,27.7773,2,35.09569046,2,-123.089386,2
1321920030,11/22/2011 00:00:30,2,docr,3986.32,2,1.499,2,34.681,2,2.824,2,87.23,2,1523.665,2,27.7773,2,35.09569766,2,-123.08938286,2
1321920045,11/22/2011 00:00:45,2,docr,3986.32,2,1.499,2,34.681,2,2.823,2,87.22,2,1523.665,2,27.7773,2,35.095711,2,-123.089305,2
1321920060,11/22/2011 00:01:00,2,docr,3986.22,2,1.499,2,34.681,2,2.824,2,87.22,2,1523.663,2,27.7773,2,35.09572473,2,-123.08942993,2
1321920075,11/22/2011 00:01:15,2,docr,3986.32,2,1.499,2,34.681,2,2.823,2,87.23,2,1523.665,2,27.7773,2,35.09577946,2,-123.08944366,2
1321920090,11/22/2011 00:01:30,2,docr,3986.12,2,1.499,2,34.681,2,2.823,2,87.23,2,1523.661,2,27.7773,2,35.095885,2,-123.089445,2
1321920105,11/22/2011 00:01:45,2,docr,3986.22,2,1.499,2,34.681,2,2.824,2,87.22,2,1523.663,2,27.7773,2,35.09590646,2,-123.0892612,2
1321920120,11/22/2011 00:02:00,2,docr,3986.12,2,1.499,2,34.681,2,2.824,2,87.22,2,1523.661,2,27.7773,2,35.09592246,2,-123.08929426,2
1321920135,11/22/2011 00:02:15,2,docr,3986.22,2,1.499,2,34.681,2,2.825,2,87.22,2,1523.663,2,27.7773,2,35.095959,2,-123.08941,2
1321920150,11/22/2011 00:02:30,2,docr,3986.12,2,1.499,2,34.681,2,2.823,2,87.23,2,1523.661,2,27.7773,2,35.09597873,2,-123.08937053,2
1321920165,11/22/2011 00:02:45,2,docr,3986.12,2,1.499,2,34.681,2,2.824,2,87.23,2,1523.661,2,27.7773,2,35.09600193,2,-123.08938613,2
1321920180,11/22/2011 00:03:00,2,docr,3986.02,2,1.499,2,34.681,2,2.825,2,87.23,2,1523.659,2,27.7773,2,35.096047,2,-123.089374,2
1321920195,11/22/2011 00:03:15,2,docr,3986.12,2,1.499,2,34.681,2,2.823,2,87.22,2,1523.661,2,27.7773,2,35.0960536,2,-123.0894168,2
1321920210,11/22/2011 00:03:30,2,docr,3985.93,2,1.499,2,34.681,2,2.823,2,87.23,2,1523.658,2,27.7773,2,35.0960552,2,-123.08942233,2
1321920225,11/22/2011 00:03:45,2,docr,3986.12,2,1.499,2,34.681,2,2.824,2,87.22,2,1523.661,2,27.7773,2,35.096038,2,-123.089325,2
1321920240,11/22/2011 00:04:00,2,docr,3986.12,2,1.499,2,34.681,2,2.824,2,87.23,2,1523.661,2,27.7773,2,35.09622493,2,-123.08956073,2
1321920255,11/22/2011 00:04:15,2,docr,3985.83,2,1.5,2,34.681,2,2.824,2,87.23,2,1523.66,2,27.7772,2,35.09633206,2,-123.08965746,2
1321920270,11/22/2011 00:04:30,2,docr,3985.83,2,1.502,2,34.681,2,2.823,2,87.2,2,1523.669,2,27.7771,2,35.0963676,2,-123.0895604,2
1321920285,11/22/2011 00:04:45,2,docr,3986.22,2,1.499,2,34.681,2,2.823,2,87.23,2,1523.663,2,27.7773,2,35.096422,2,-123.089554,2
1321920300,11/22/2011 00:05:00,2,docr,3986.02,2,1.499,2,34.681,2,2.824,2,87.23,2,1523.659,2,27.7773,2,35.0964688,2,-123.0895492,2
1321920315,11/22/2011 00:05:15,2,docr,3985.93,2,1.499,2,34.681,2,2.824,2,87.23,2,1523.658,2,27.7773,2,35.0965584,2,-123.0895292,2
1321920330,11/22/2011 00:05:30,2,docr,3986.02,2,1.499,2,34.681,2,2.823,2,87.23,2,1523.659,2,27.7773,2,35.09657993,2,-123.08951633,2
1321920345,11/22/2011 00:05:45,2,docr,3985.93,2,1.499,2,34.681,2,2.823,2,87.23,2,1523.658,2,27.7773,2,35.096603,2,-123.089507,2
1321920360,11/22/2011 00:06:00,2,docr,3985.83,2,1.499,2,34.681,2,2.823,2,87.24,2,1523.656,2,27.7773,2,35.0966438,2,-123.08949853,2
1321920375,11/22/2011 00:06:15,2,docr,3985.93,2,1.499,2,34.681,2,2.822,2,87.23,2,1523.658,2,27.7773,2,35.096672,2,-123.0894986,2
1321920390,11/22/2011 00:06:30,2,docr,3985.83,2,1.499,2,34.681,2,2.824,2,87.23,2,1523.656,2,27.7773,2,35.096712,2,-123.089497,2
