usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1396828800,04/07/2014 00:00:00,2,docr,3865.08,2,1.498,2,34.675,2,2.739,2,89.57,2,1521.503,2,27.7716,2,35.124819,2,-122.947232,2
1396828815,04/07/2014 00:00:15,2,docr,3852.8,2,1.5,2,34.675,2,2.73,2,89.59,2,1521.294,2,27.7713,2,35.124839,2,-122.947299,2
1396828830,04/07/2014 00:00:30,2,docr,3843.83,2,1.502,2,34.675,2,2.732,2,89.57,2,1521.144,2,27.7711,2,35.1248582,2,-122.9473086,2
1396828845,04/07/2014 00:00:45,2,docr,3835.54,2,1.503,2,34.675,2,2.723,2,89.63,2,1521.001,2,27.771,2,35.12488066,2,-122.94729046,2
1396828860,04/07/2014 00:01:00,2,docr,3827.35,2,1.504,2,34.675,2,2.722,2,89.62,2,1520.861,2,27.7709,2,35.124922,2,-122.947222,2
1396828875,04/07/2014 00:01:15,2,docr,3819.16,2,1.505,2,34.675,2,2.717,2,89.64,2,1520.72,2,27.7708,2,35.1249688,2,-122.94724753,2
1396828890,04/07/2014 00:01:30,2,docr,3810.97,2,1.505,2,34.675,2,2.708,2,89.65,2,1520.575,2,27.7707,2,35.1249722,2,-122.9472772,2
1396828905,04/07/2014 00:01:45,2,docr,3802.78,2,1.506,2,34.675,2,2.71,2,89.65,2,1520.435,2,27.7706,2,35.12499833,2,-122.94732106,2
1396828920,04/07/2014 00:02:00,2,docr,3794.69,2,1.507,2,34.674,2,2.705,2,89.65,2,1520.294,2,27.7696,2,35.12501766,2,-122.94727166,2
1396828935,04/07/2014 00:02:15,2,docr,3786.4,2,1.508,2,34.674,2,2.703,2,89.65,2,1520.152,2,27.7695,2,35.12503233,2,-122.94723986,2
1396828950,04/07/2014 00:02:30,2,docr,3778.31,2,1.509,2,34.673,2,2.698,2,89.65,2,1520.012,2,27.7686,2,35.125032,2,-122.947338,2
1396828965,04/07/2014 00:02:45,2,docr,3770.12,2,1.509,2,34.673,2,2.696,2,89.66,2,1519.867,2,27.7685,2,35.1250954,2,-122.94725873,2
1396828980,04/07/2014 00:03:00,2,docr,3761.92,2,1.509,2,34.673,2,2.697,2,89.67,2,1519.722,2,27.7684,2,35.12515133,2,-122.94719106,2
1396828995,04/07/2014 00:03:15,2,docr,3753.73,2,1.51,2,34.673,2,2.693,2,89.67,2,1519.582,2,27.7683,2,35.1251552,2,-122.9473416,2
1396829010,04/07/2014 00:03:30,2,docr,3745.54,2,1.511,2,34.673,2,2.687,2,89.68,2,1519.441,2,27.7682,2,35.1251438,2,-122.947328,2
1396829025,04/07/2014 00:03:45,2,docr,3737.35,2,1.512,2,34.673,2,2.683,2,89.67,2,1519.301,2,27.7681,2,35.125134,2,-122.947314,2
