usec,year,day,time,pres,temp,cond,o2curr,o2temp,o2delta,transvolt,lat,lon,depth,salin,theta,oxyg,light,beac,sound,sigmat,sigmatheta
001181433600,2007,161,00:00:00,4021.6, 1.502,3.15375,1.3591, 0.00,,4.2698,35.161347,-123.012002,3955.0,34.472, 1.182, 2.70, 86.6,0.574,1522.8,27.586,27.609
001181433615,2007,161,00:00:15,4021.5, 1.502,3.15385,1.3594, 0.00,,4.2646,35.161346,-123.011999,3955.0,34.474, 1.182, 2.70, 86.5,0.579,1522.8,27.588,27.610
001181433630,2007,161,00:00:30,4021.4, 1.502,3.15385,1.3599, 0.00,,4.3991,35.161346,-123.011994,3954.8,34.473, 1.182, 2.70, 89.3,0.453,1522.8,27.587,27.610
001181433645,2007,161,00:00:45,4020.5, 1.508,3.15423,1.3593, 0.00,,4.4483,35.161346,-123.011990,3954.0,34.472, 1.188, 2.70, 90.3,0.408,1522.8,27.586,27.609
001181433660,2007,161,00:01:00,4019.7, 1.502,3.15389,1.3601, 0.00,,4.4658,35.161346,-123.011996,3953.2,34.474, 1.183, 2.70, 90.7,0.392,1522.8,27.588,27.611
001181433675,2007,161,00:01:15,4019.6, 1.502,3.15387,1.3604, 0.00,,4.4718,35.161346,-123.011994,3953.1,34.474, 1.182, 2.71, 90.8,0.386,1522.8,27.588,27.610
001181433690,2007,161,00:01:30,4019.4, 1.502,3.15377,1.3591, 0.00,,4.4738,35.161346,-123.011997,3952.9,34.473, 1.182, 2.70, 90.8,0.385,1522.8,27.587,27.610
001181433705,2007,161,00:01:45,4019.3, 1.502,3.15370,1.3565, 0.00,,4.4744,35.161346,-123.011985,3952.8,34.472, 1.182, 2.69, 90.8,0.384,1522.8,27.586,27.609
001181433720,2007,161,00:02:00,4019.6, 1.501,3.15362,1.3565, 0.00,,4.4741,35.161346,-123.011981,3953.1,34.472, 1.181, 2.69, 90.8,0.384,1522.8,27.587,27.609
001181433735,2007,161,00:02:15,4019.9, 1.501,3.15366,1.3572, 0.00,,4.4738,35.161346,-123.011983,3953.3,34.473, 1.181, 2.69, 90.8,0.385,1522.8,27.587,27.609
001181433750,2007,161,00:02:30,4020.6, 1.502,3.15371,1.3559, 0.00,,4.4740,35.161346,-123.011989,3954.0,34.472, 1.182, 2.69, 90.8,0.384,1522.8,27.586,27.609
001181433765,2007,161,00:02:45,4020.3, 1.503,3.15382,1.3560, 0.00,,4.4737,35.161346,-123.011981,3953.8,34.472, 1.183, 2.69, 90.8,0.385,1522.8,27.586,27.609
001181433780,2007,161,00:03:00,4020.3, 1.503,3.15390,1.3554, 0.00,,4.4734,35.161346,-123.011984,3953.7,34.473, 1.183, 2.69, 90.8,0.385,1522.8,27.587,27.610
001181433795,2007,161,00:03:15,4020.4, 1.502,3.15373,1.3588, 0.00,,4.4740,35.161346,-123.011985,3953.9,34.473, 1.182, 2.70, 90.8,0.385,1522.8,27.587,27.609
001181433810,2007,161,00:03:30,4020.1, 1.501,3.15376,1.3603, 0.00,,4.4727,35.161346,-123.011984,3953.5,34.474, 1.182, 2.71, 90.8,0.386,1522.8,27.588,27.610
001181433825,2007,161,00:03:45,4020.0, 1.502,3.15373,1.3601, 0.00,,4.4712,35.161347,-123.011984,3953.5,34.473, 1.182, 2.70, 90.8,0.387,1522.8,27.587,27.609
001181433840,2007,161,00:04:00,4020.3, 1.502,3.15379,1.3593, 0.00,,4.4700,35.161346,-123.011982,3953.8,34.473, 1.182, 2.70, 90.8,0.388,1522.8,27.587,27.610
001181433855,2007,161,00:04:15,4020.7, 1.502,3.15376,1.3579, 0.00,,4.4638,35.161346,-123.011985,3954.2,34.473, 1.182, 2.70, 90.6,0.394,1522.8,27.587,27.609
001181433870,2007,161,00:04:30,4021.0, 1.502,3.15380,1.3582, 0.00,,4.3843,35.161346,-123.011991,3954.5,34.473, 1.182, 2.70, 89.0,0.467,1522.8,27.587,27.610
001181433885,2007,161,00:04:45,4021.0, 1.502,3.15378,1.3583, 0.00,,4.4100,35.161346,-123.011978,3954.5,34.473, 1.182, 2.70, 89.5,0.443,1522.8,27.587,27.609
001181433900,2007,161,00:05:00,4021.3, 1.502,3.15381,1.3585, 0.00,,4.4407,35.161346,-123.011979,3954.7,34.473, 1.182, 2.70, 90.1,0.415,1522.8,27.587,27.610
001181433915,2007,161,00:05:15,4021.0, 1.502,3.15379,1.3584, 0.00,,4.4454,35.161346,-123.011979,3954.5,34.473, 1.182, 2.70, 90.2,0.411,1522.8,27.587,27.609
001181433930,2007,161,00:05:30,4021.1, 1.502,3.15381,1.3587, 0.00,,4.4487,35.161346,-123.011992,3954.6,34.473, 1.182, 2.70, 90.3,0.407,1522.8,27.587,27.609
001181433945,2007,161,00:05:45,4021.3, 1.504,3.15430,1.3595, 0.00,,4.4395,35.161346,-123.011982,3954.8,34.477, 1.184, 2.70, 90.1,0.416,1522.8,27.590,27.613
001181433960,2007,161,00:06:00,4021.4, 1.505,3.15398,1.3595, 0.00,,4.4360,35.161347,-123.011990,3954.8,34.472, 1.184, 2.70, 90.1,0.419,1522.8,27.586,27.609
001181433975,2007,161,00:06:15,4020.6, 1.503,3.15390,1.3588, 0.00,,4.4494,35.161349,-123.011986,3954.1,34.473, 1.183, 2.70, 90.3,0.407,1522.8,27.587,27.610
001181433990,2007,161,00:06:30,4020.7, 1.503,3.15383,1.3597, 0.00,,4.4503,35.161346,-123.011976,3954.2,34.473, 1.183, 2.70, 90.3,0.406,1522.8,27.587,27.609
001181434005,2007,161,00:06:45,4020.1, 1.502,3.15370,1.3587, 0.00,,4.4657,35.161346,-123.011991,3953.6,34.472, 1.182, 2.70, 90.7,0.392,1522.8,27.586,27.609
001181434020,2007,161,00:07:00,4018.4, 1.501,3.15358,1.3590, 0.00,,4.4739,35.161346,-123.011988,3951.9,34.473, 1.181, 2.70, 90.8,0.385,1522.8,27.587,27.609
001181434035,2007,161,00:07:15,4016.8, 1.501,3.15353,1.3572, 0.00,,4.4744,35.161348,-123.011991,3950.4,34.473, 1.181, 2.69, 90.8,0.384,1522.8,27.587,27.609
001181434050,2007,161,00:07:30,4012.0, 1.500,3.15331,1.3549, 0.00,,4.4747,35.161347,-123.011994,3945.7,34.473, 1.181, 2.68, 90.8,0.384,1522.7,27.587,27.609
001181434065,2007,161,00:07:45,4007.6, 1.500,3.15308,1.3549, 0.00,,4.4747,35.161347,-123.011992,3941.3,34.472, 1.182, 2.68, 90.9,0.384,1522.6,27.586,27.609
001181434080,2007,161,00:08:00,4003.2, 1.500,3.15292,1.3513, 0.00,,4.4747,35.161347,-123.011986,3937.1,34.472, 1.182, 2.67, 90.9,0.384,1522.5,27.587,27.609
001181434095,2007,161,00:08:15,3997.1, 1.499,3.15278,1.3591, 0.00,,4.4749,35.161347,-123.011997,3931.1,34.474, 1.182, 2.69, 90.9,0.384,1522.4,27.588,27.610
001181434110,2007,161,00:08:30,3990.6, 1.499,3.15250,1.3605, 0.00,,4.4748,35.161347,-123.011984,3924.8,34.473, 1.182, 2.70, 90.9,0.384,1522.3,27.587,27.610
001181434125,2007,161,00:08:45,3984.2, 1.498,3.15222,1.3616, 0.00,,4.4754,35.161346,-123.011995,3918.5,34.473, 1.182, 2.70, 90.9,0.383,1522.2,27.588,27.610
001181434140,2007,161,00:09:00,3977.5, 1.498,3.15194,1.3622, 0.00,,4.4759,35.161351,-123.011991,3912.0,34.473, 1.183, 2.70, 90.9,0.383,1522.1,27.587,27.609
001181434155,2007,161,00:09:15,3970.9, 1.499,3.15171,1.3636, 0.00,,4.4763,35.161347,-123.011994,3905.6,34.472, 1.184, 2.70, 90.9,0.382,1521.9,27.586,27.608
001181434170,2007,161,00:09:30,3964.4, 1.499,3.15147,1.3623, 0.00,,4.4766,35.161347,-123.012003,3899.3,34.471, 1.185, 2.69, 90.9,0.382,1521.8,27.586,27.608
001181434185,2007,161,00:09:45,3957.9, 1.499,3.15128,1.3621, 0.00,,4.4769,35.161348,-123.011991,3893.0,34.472, 1.186, 2.69, 90.9,0.382,1521.7,27.586,27.608
001181434200,2007,161,00:10:00,3951.6, 1.502,3.15113,1.3616, 0.00,,4.4790,35.161347,-123.012002,3886.8,34.470, 1.189, 2.69, 90.9,0.380,1521.6,27.585,27.607
001181434215,2007,161,00:10:15,3945.2, 1.502,3.15095,1.3616, 0.00,,4.4802,35.161347,-123.012006,3880.6,34.470, 1.191, 2.68, 91.0,0.379,1521.5,27.584,27.606
001181434230,2007,161,00:10:30,3938.5, 1.504,3.15088,1.3617, 0.00,,4.4812,35.161347,-123.011991,3874.1,34.470, 1.192, 2.68, 91.0,0.378,1521.4,27.585,27.607
001181434245,2007,161,00:10:45,3931.8, 1.506,3.15075,1.3620, 0.00,,4.4810,35.161346,-123.011997,3867.5,34.469, 1.196, 2.68, 91.0,0.378,1521.3,27.583,27.605
001181434260,2007,161,00:11:00,3925.0, 1.509,3.15066,1.3612, 0.00,,4.4826,35.161347,-123.011994,3860.8,34.467, 1.200, 2.67, 91.0,0.377,1521.2,27.582,27.604
001181434275,2007,161,00:11:15,3918.2, 1.512,3.15064,1.3610, 0.00,,4.4829,35.161346,-123.011998,3854.2,34.467, 1.203, 2.67, 91.0,0.376,1521.1,27.582,27.604
001181434290,2007,161,00:11:30,3911.4, 1.513,3.15054,1.3601, 0.00,,4.4825,35.161347,-123.011981,3847.6,34.468, 1.204, 2.66, 91.0,0.377,1521.0,27.582,27.604
001181434305,2007,161,00:11:45,3904.7, 1.515,3.15050,1.3596, 0.00,,4.4821,35.161346,-123.011983,3841.0,34.468, 1.208, 2.66, 91.0,0.377,1520.9,27.582,27.604
001181434320,2007,161,00:12:00,3897.9, 1.518,3.15048,1.3592, 0.00,,4.4827,35.161346,-123.011988,3834.5,34.467, 1.211, 2.66, 91.0,0.377,1520.8,27.581,27.603
001181434335,2007,161,00:12:15,3890.8, 1.518,3.15034,1.3576, 0.00,,4.4831,35.161346,-123.011984,3827.6,34.469, 1.212, 2.65, 91.0,0.376,1520.6,27.582,27.604
001181434350,2007,161,00:12:30,3883.5, 1.519,3.15014,1.3578, 0.00,,4.4832,35.161346,-123.011981,3820.4,34.468, 1.214, 2.65, 91.0,0.376,1520.5,27.582,27.603
001181434365,2007,161,00:12:45,3876.0, 1.523,3.15009,1.3568, 0.00,,4.4836,35.161347,-123.011994,3813.1,34.467, 1.218, 2.64, 91.0,0.376,1520.4,27.581,27.602
001181434380,2007,161,00:13:00,3868.5, 1.524,3.14990,1.3549, 0.00,,4.4837,35.161347,-123.011994,3805.8,34.467, 1.220, 2.63, 91.0,0.376,1520.3,27.581,27.602
001181434395,2007,161,00:13:15,3860.9, 1.524,3.14976,1.3547, 0.00,,4.4842,35.161346,-123.011994,3798.3,34.468, 1.221, 2.63, 91.0,0.375,1520.2,27.581,27.603
001181434410,2007,161,00:13:30,3853.3, 1.524,3.14956,1.3554, 0.00,,4.4847,35.161346,-123.011979,3791.0,34.468, 1.222, 2.63, 91.1,0.375,1520.0,27.582,27.603
001181434425,2007,161,00:13:45,3845.9, 1.526,3.14936,1.3545, 0.00,,4.4848,35.161347,-123.011988,3783.8,34.467, 1.225, 2.62, 91.1,0.375,1519.9,27.580,27.602
001181434440,2007,161,00:14:00,3838.7, 1.527,3.14916,1.3541, 0.00,,4.4849,35.161346,-123.011984,3776.8,34.467, 1.226, 2.62, 91.1,0.375,1519.8,27.580,27.602
001181434455,2007,161,00:14:15,3831.8, 1.527,3.14903,1.3539, 0.00,,4.4849,35.161346,-123.011997,3770.0,34.468, 1.227, 2.61, 91.1,0.375,1519.7,27.581,27.602
001181434470,2007,161,00:14:30,3825.0, 1.528,3.14885,1.3526, 0.00,,4.4851,35.161346,-123.011994,3763.4,34.468, 1.228, 2.60, 91.1,0.374,1519.6,27.581,27.602
001181434485,2007,161,00:14:45,3818.4, 1.528,3.14885,1.3525, 0.00,,4.4852,35.161346,-123.011988,3756.9,34.470, 1.229, 2.60, 91.1,0.374,1519.4,27.583,27.604
001181434500,2007,161,00:15:00,3812.0, 1.529,3.14847,1.3520, 0.00,,4.4856,35.161346,-123.012006,3750.7,34.468, 1.231, 2.60, 91.1,0.374,1519.3,27.581,27.602
001181434515,2007,161,00:15:15,3805.6, 1.529,3.14824,1.3524, 0.00,,4.4855,35.161347,-123.011988,3744.4,34.468, 1.232, 2.60, 91.1,0.374,1519.2,27.581,27.602
001181434530,2007,161,00:15:30,3799.1, 1.529,3.14805,1.3529, 0.00,,4.4861,35.161346,-123.011988,3738.1,34.468, 1.232, 2.60, 91.1,0.374,1519.1,27.581,27.602
001181434545,2007,161,00:15:45,3792.6, 1.530,3.14783,1.3527, 0.00,,4.4858,35.161346,-123.012000,3731.8,34.467, 1.234, 2.59, 91.1,0.374,1519.0,27.580,27.601
001181434560,2007,161,00:16:00,3786.0, 1.532,3.14763,1.3522, 0.00,,4.4865,35.161347,-123.011988,3725.3,34.466, 1.236, 2.59, 91.1,0.373,1518.9,27.579,27.600
001181434575,2007,161,00:16:15,3779.5, 1.532,3.14746,1.3519, 0.00,,4.4871,35.161347,-123.011994,3719.0,34.466, 1.237, 2.59, 91.1,0.373,1518.8,27.579,27.600
001181434590,2007,161,00:16:30,3773.0, 1.533,3.14733,1.3512, 0.00,,4.4870,35.161347,-123.011991,3712.6,34.467, 1.239, 2.58, 91.1,0.373,1518.7,27.580,27.601
001181434605,2007,161,00:16:45,3766.8, 1.534,3.14713,1.3514, 0.00,,4.4872,35.161346,-123.012002,3706.6,34.466, 1.240, 2.58, 91.1,0.373,1518.6,27.579,27.600
001181434620,2007,161,00:17:00,3760.5, 1.535,3.14699,1.3512, 0.00,,4.4878,35.161347,-123.011994,3700.5,34.466, 1.242, 2.58, 91.1,0.372,1518.5,27.579,27.600
001181434635,2007,161,00:17:15,3754.1, 1.535,3.14684,1.3511, 0.00,,4.4882,35.161346,-123.012003,3694.2,34.466, 1.243, 2.57, 91.1,0.372,1518.4,27.579,27.600
001181434650,2007,161,00:17:30,3747.8, 1.536,3.14666,1.3521, 0.00,,4.4881,35.161347,-123.011997,3688.0,34.466, 1.244, 2.58, 91.1,0.372,1518.3,27.579,27.600
001181434665,2007,161,00:17:45,3741.4, 1.537,3.14653,1.3518, 0.00,,4.4889,35.161348,-123.011994,3681.8,34.466, 1.246, 2.57, 91.1,0.371,1518.1,27.579,27.600
001181434680,2007,161,00:18:00,3735.1, 1.538,3.14631,1.3519, 0.00,,4.4894,35.161346,-123.012000,3675.6,34.465, 1.248, 2.57, 91.2,0.371,1518.0,27.578,27.599
001181434695,2007,161,00:18:15,3728.7, 1.539,3.14618,1.3527, 0.00,,4.4893,35.161347,-123.011997,3669.4,34.465, 1.249, 2.57, 91.2,0.371,1517.9,27.578,27.598
001181434710,2007,161,00:18:30,3722.6, 1.540,3.14605,1.3518, 0.00,,4.4897,35.161346,-123.012006,3663.4,34.465, 1.251, 2.57, 91.2,0.370,1517.8,27.578,27.599
001181434725,2007,161,00:18:45,3716.3, 1.540,3.14589,1.3510, 0.00,,4.4895,35.161347,-123.012003,3657.3,34.465, 1.252, 2.56, 91.2,0.370,1517.7,27.578,27.599
001181434740,2007,161,00:19:00,3709.8, 1.542,3.14571,1.3503, 0.00,,4.4904,35.161346,-123.012003,3651.0,34.464, 1.254, 2.56, 91.2,0.370,1517.6,27.577,27.598
001181434755,2007,161,00:19:15,3703.3, 1.542,3.14559,1.3508, 0.00,,4.4900,35.161346,-123.012003,3644.7,34.465, 1.255, 2.56, 91.2,0.370,1517.5,27.578,27.598
001181434770,2007,161,00:19:30,3696.8, 1.544,3.14545,1.3515, 0.00,,4.4904,35.161346,-123.012003,3638.3,34.465, 1.257, 2.56, 91.2,0.370,1517.4,27.577,27.598
001181434785,2007,161,00:19:45,3690.4, 1.544,3.14518,1.3510, 0.00,,4.4911,35.161346,-123.012006,3632.0,34.464, 1.258, 2.55, 91.2,0.369,1517.3,27.577,27.597
001181434800,2007,161,00:20:00,3684.2, 1.546,3.14506,1.3509, 0.00,,4.4912,35.161346,-123.011999,3626.0,34.464, 1.260, 2.55, 91.2,0.369,1517.2,27.576,27.597
001181434815,2007,161,00:20:15,3677.9, 1.546,3.14487,1.3503, 0.00,,4.4915,35.161346,-123.012000,3619.8,34.463, 1.262, 2.54, 91.2,0.369,1517.1,27.576,27.596
001181434830,2007,161,00:20:30,3671.2, 1.547,3.14482,1.3509, 0.00,,4.4914,35.161347,-123.011997,3613.3,34.465, 1.263, 2.54, 91.2,0.369,1517.0,27.577,27.598
001181434845,2007,161,00:20:45,3665.0, 1.547,3.14466,1.3503, 0.00,,4.4917,35.161346,-123.012009,3607.2,34.465, 1.264, 2.54, 91.2,0.368,1516.9,27.578,27.598
001181434860,2007,161,00:21:00,3658.6, 1.548,3.14447,1.3500, 0.00,,4.4916,35.161346,-123.012006,3601.0,34.465, 1.266, 2.54, 91.2,0.369,1516.8,27.577,27.597
001181434875,2007,161,00:21:15,3651.7, 1.550,3.14425,1.3510, 0.00,,4.4918,35.161346,-123.012006,3594.3,34.463, 1.268, 2.54, 91.2,0.368,1516.7,27.576,27.596
001181434890,2007,161,00:21:30,3644.7, 1.551,3.14408,1.3510, 0.00,,4.4923,35.161346,-123.012000,3587.4,34.463, 1.270, 2.54, 91.2,0.368,1516.5,27.576,27.596
001181434905,2007,161,00:21:45,3637.8, 1.552,3.14392,1.3502, 0.00,,4.4926,35.161347,-123.011999,3580.7,34.463, 1.272, 2.53, 91.2,0.368,1516.4,27.575,27.595
001181434920,2007,161,00:22:00,3631.1, 1.553,3.14383,1.3488, 0.00,,4.4926,35.161351,-123.011972,3574.1,34.464, 1.273, 2.52, 91.2,0.368,1516.3,27.576,27.596
001181434935,2007,161,00:22:15,3627.3, 1.553,3.14379,1.3508, 0.00,,4.4883,35.161354,-123.011967,3570.4,34.465, 1.274, 2.53, 91.1,0.372,1516.3,27.577,27.597
001181434950,2007,161,00:22:30,3623.8, 1.554,3.14374,1.3509, 0.00,,4.4910,35.161354,-123.011963,3567.0,34.465, 1.275, 2.53, 91.2,0.369,1516.2,27.577,27.596
001181434965,2007,161,00:22:45,3617.6, 1.555,3.14353,1.3500, 0.00,,4.4922,35.161347,-123.011991,3560.9,34.463, 1.277, 2.52, 91.2,0.368,1516.1,27.576,27.595
001181434980,2007,161,00:23:00,3611.2, 1.556,3.14339,1.3503, 0.00,,4.4925,35.161346,-123.011994,3554.7,34.464, 1.278, 2.52, 91.2,0.368,1516.0,27.576,27.596
001181434995,2007,161,00:23:15,3604.5, 1.556,3.14319,1.3495, 0.00,,4.4926,35.161348,-123.011994,3548.2,34.464, 1.279, 2.52, 91.2,0.368,1515.9,27.576,27.596
