usec,year,day,time,pres,temp,cond,o2curr,o2temp,o2delta,transvolt,lat,lon,depth,salin,theta,oxyg,light,beac,sound,sigmat,sigmatheta
001190247285,2007,263,00:14:45,2904.4, 1.685,3.12992,0.9734, 0.00,,4.3401,35.164186,-123.015659,2863.6,34.478, 1.475, 2.41, 88.1,0.508,1504.5,27.577,27.593
001190247300,2007,263,00:15:00,2898.0, 1.686,3.12971,0.9734, 0.00,,4.3389,35.164186,-123.015665,2857.3,34.477, 1.476, 2.41, 88.1,0.509,1504.4,27.577,27.592
001190247315,2007,263,00:15:15,2891.4, 1.689,3.12967,0.9733, 0.00,,4.3378,35.164186,-123.015650,2850.9,34.477, 1.479, 2.40, 88.0,0.510,1504.3,27.577,27.592
001190247330,2007,263,00:15:30,2885.1, 1.692,3.12970,0.9729, 0.00,,4.3389,35.164187,-123.015658,2844.7,34.477, 1.483, 2.40, 88.1,0.509,1504.2,27.576,27.592
001190247345,2007,263,00:15:45,2878.6, 1.694,3.12962,0.9727, 0.00,,4.3381,35.164186,-123.015659,2838.3,34.477, 1.485, 2.40, 88.0,0.510,1504.1,27.576,27.592
001190247360,2007,263,00:16:00,2871.8, 1.696,3.12946,0.9717, 0.00,,4.3383,35.164185,-123.015659,2831.7,34.476, 1.488, 2.39, 88.0,0.509,1504.0,27.575,27.590
001190247375,2007,263,00:16:15,2865.4, 1.698,3.12940,0.9717, 0.00,,4.3329,35.164186,-123.015655,2825.4,34.476, 1.491, 2.39, 87.9,0.514,1503.9,27.575,27.590
001190247390,2007,263,00:16:30,2858.7, 1.701,3.12940,0.9711, 0.00,,4.3423,35.164186,-123.015659,2818.9,34.476, 1.494, 2.38, 88.1,0.506,1503.8,27.575,27.590
001190247405,2007,263,00:16:45,2852.2, 1.702,3.12925,0.9710, 0.00,,4.3379,35.164186,-123.015662,2812.5,34.475, 1.496, 2.38, 88.0,0.510,1503.7,27.574,27.589
001190247420,2007,263,00:17:00,2845.6, 1.704,3.12916,0.9706, 0.00,,4.3394,35.164186,-123.015652,2806.0,34.476, 1.498, 2.38, 88.1,0.508,1503.5,27.575,27.590
001190247435,2007,263,00:17:15,2838.9, 1.704,3.12892,0.9701, 0.00,,4.3398,35.164185,-123.015654,2799.4,34.476, 1.499, 2.37, 88.1,0.508,1503.4,27.574,27.590
001190247450,2007,263,00:17:30,2832.5, 1.704,3.12865,0.9698, 0.00,,4.3372,35.164185,-123.015660,2793.2,34.476, 1.499, 2.37, 88.0,0.510,1503.3,27.574,27.589
001190247465,2007,263,00:17:45,2826.1, 1.704,3.12844,0.9687, 0.00,,4.3391,35.164185,-123.015647,2786.9,34.476, 1.500, 2.36, 88.1,0.509,1503.2,27.574,27.589
001190247480,2007,263,00:18:00,2819.5, 1.707,3.12831,0.9680, 0.00,,4.3363,35.164185,-123.015655,2780.5,34.474, 1.504, 2.35, 88.0,0.511,1503.1,27.573,27.588
001190247495,2007,263,00:18:15,2813.1, 1.710,3.12825,0.9674, 0.00,,4.3375,35.164185,-123.015659,2774.2,34.473, 1.508, 2.35, 88.0,0.510,1503.0,27.572,27.587
001190247510,2007,263,00:18:30,2806.6, 1.712,3.12817,0.9663, 0.00,,4.3338,35.164185,-123.015650,2767.9,34.473, 1.510, 2.34, 88.0,0.514,1502.9,27.572,27.587
001190247525,2007,263,00:18:45,2799.9, 1.714,3.12814,0.9658, 0.00,,4.3392,35.164185,-123.015644,2761.2,34.474, 1.513, 2.34, 88.1,0.509,1502.8,27.572,27.587
001190247540,2007,263,00:19:00,2793.7, 1.716,3.12805,0.9652, 0.00,,4.3369,35.164185,-123.015648,2755.1,34.473, 1.515, 2.33, 88.0,0.511,1502.7,27.571,27.586
001190247555,2007,263,00:19:15,2787.3, 1.719,3.12795,0.9651, 0.00,,4.3295,35.164185,-123.015654,2748.9,34.472, 1.518, 2.33, 87.9,0.518,1502.6,27.571,27.585
001190247570,2007,263,00:19:30,2780.9, 1.719,3.12782,0.9652, 0.00,,4.3392,35.164185,-123.015652,2742.7,34.473, 1.519, 2.33, 88.1,0.509,1502.5,27.571,27.586
001190247585,2007,263,00:19:45,2774.2, 1.720,3.12767,0.9651, 0.00,,4.3352,35.164185,-123.015650,2736.1,34.473, 1.521, 2.33, 88.0,0.512,1502.4,27.571,27.586
001190247600,2007,263,00:20:00,2767.8, 1.722,3.12744,0.9650, 0.00,,4.3355,35.164185,-123.015658,2729.8,34.472, 1.523, 2.32, 88.0,0.512,1502.3,27.570,27.585
001190247615,2007,263,00:20:15,2761.3, 1.723,3.12745,0.9648, 0.00,,4.3391,35.164185,-123.015651,2723.4,34.473, 1.525, 2.32, 88.1,0.509,1502.2,27.571,27.586
001190247630,2007,263,00:20:30,2755.2, 1.726,3.12727,0.9641, 0.00,,4.3336,35.164185,-123.015660,2717.5,34.472, 1.528, 2.31, 87.9,0.514,1502.1,27.569,27.584
001190247645,2007,263,00:20:45,2748.7, 1.728,3.12721,0.9632, 0.00,,4.3381,35.164185,-123.015661,2711.1,34.472, 1.530, 2.31, 88.0,0.510,1502.0,27.569,27.584
001190247660,2007,263,00:21:00,2742.1, 1.731,3.12728,0.9625, 0.00,,4.3429,35.164185,-123.015657,2704.6,34.472, 1.534, 2.30, 88.1,0.505,1501.9,27.569,27.584
001190247675,2007,263,00:21:15,2735.5, 1.732,3.12711,0.9620, 0.00,,4.3352,35.164185,-123.015666,2698.2,34.472, 1.536, 2.30, 88.0,0.512,1501.8,27.569,27.584
001190247690,2007,263,00:21:30,2728.7, 1.735,3.12711,0.9610, 0.00,,4.3371,35.164185,-123.015661,2691.5,34.472, 1.540, 2.29, 88.0,0.511,1501.7,27.569,27.583
001190247705,2007,263,00:21:45,2722.2, 1.740,3.12718,0.9607, 0.00,,4.3362,35.164185,-123.015662,2685.1,34.471, 1.545, 2.29, 88.0,0.511,1501.6,27.568,27.582
001190247720,2007,263,00:22:00,2716.0, 1.742,3.12721,0.9617, 0.00,,4.3327,35.164185,-123.015668,2679.0,34.471, 1.548, 2.29, 87.9,0.515,1501.5,27.568,27.582
001190247735,2007,263,00:22:15,2709.9, 1.745,3.12713,0.9621, 0.00,,4.3369,35.164185,-123.015665,2673.0,34.470, 1.551, 2.29, 88.0,0.511,1501.4,27.567,27.581
001190247750,2007,263,00:22:30,2703.6, 1.746,3.12699,0.9620, 0.00,,4.3354,35.164185,-123.015662,2666.9,34.471, 1.552, 2.29, 88.0,0.512,1501.3,27.567,27.582
001190247765,2007,263,00:22:45,2697.2, 1.748,3.12697,0.9615, 0.00,,4.3376,35.164185,-123.015659,2660.6,34.471, 1.555, 2.28, 88.0,0.510,1501.2,27.568,27.582
001190247780,2007,263,00:23:00,2691.2, 1.750,3.12683,0.9610, 0.00,,4.3348,35.164185,-123.015668,2654.7,34.470, 1.558, 2.28, 88.0,0.513,1501.1,27.566,27.581
001190247795,2007,263,00:23:15,2684.9, 1.752,3.12690,0.9606, 0.00,,4.3351,35.164185,-123.015658,2648.6,34.471, 1.561, 2.27, 88.0,0.512,1501.0,27.567,27.581
001190247810,2007,263,00:23:30,2678.3, 1.756,3.12694,0.9601, 0.00,,4.3371,35.164185,-123.015653,2642.1,34.471, 1.564, 2.27, 88.0,0.510,1500.9,27.567,27.581
001190247825,2007,263,00:23:45,2671.4, 1.757,3.12674,0.9598, 0.00,,4.3366,35.164185,-123.015647,2635.3,34.470, 1.567, 2.27, 88.0,0.511,1500.8,27.566,27.580
001190247840,2007,263,00:24:00,2664.9, 1.759,3.12662,0.9594, 0.00,,4.3369,35.164185,-123.015657,2629.0,34.470, 1.569, 2.26, 88.0,0.511,1500.7,27.566,27.580
001190247855,2007,263,00:24:15,2658.8, 1.760,3.12653,0.9591, 0.00,,4.3349,35.164185,-123.015666,2623.0,34.471, 1.570, 2.26, 88.0,0.513,1500.6,27.566,27.581
001190247870,2007,263,00:24:30,2652.6, 1.763,3.12654,0.9589, 0.00,,4.3381,35.164185,-123.015659,2616.9,34.470, 1.574, 2.25, 88.0,0.510,1500.5,27.566,27.580
001190247885,2007,263,00:24:45,2646.1, 1.766,3.12647,0.9573, 0.00,,4.3384,35.164185,-123.015656,2610.5,34.470, 1.577, 2.25, 88.0,0.509,1500.4,27.565,27.579
001190247900,2007,263,00:25:00,2639.7, 1.768,3.12629,0.9562, 0.00,,4.3351,35.164185,-123.015663,2604.2,34.468, 1.580, 2.24, 88.0,0.512,1500.3,27.564,27.578
001190247915,2007,263,00:25:15,2632.7, 1.770,3.12619,0.9557, 0.00,,4.3360,35.164185,-123.015659,2597.4,34.468, 1.583, 2.23, 88.0,0.512,1500.2,27.563,27.577
001190247930,2007,263,00:25:30,2626.3, 1.772,3.12615,0.9558, 0.00,,4.3319,35.164185,-123.015651,2591.1,34.469, 1.585, 2.23, 87.9,0.515,1500.1,27.564,27.578
001190247945,2007,263,00:25:45,2619.4, 1.773,3.12601,0.9555, 0.00,,4.3379,35.164186,-123.015662,2584.3,34.469, 1.587, 2.23, 88.0,0.510,1500.0,27.564,27.578
001190247960,2007,263,00:26:00,2612.2, 1.775,3.12588,0.9554, 0.00,,4.3317,35.164186,-123.015659,2577.3,34.468, 1.590, 2.23, 87.9,0.516,1499.9,27.563,27.577
001190247975,2007,263,00:26:15,2605.3, 1.778,3.12579,0.9550, 0.00,,4.3373,35.164185,-123.015650,2570.5,34.468, 1.593, 2.22, 88.0,0.510,1499.8,27.563,27.577
001190247990,2007,263,00:26:30,2598.8, 1.780,3.12575,0.9548, 0.00,,4.3351,35.164186,-123.015650,2564.2,34.468, 1.596, 2.22, 88.0,0.512,1499.7,27.562,27.576
001190248005,2007,263,00:26:45,2592.0, 1.782,3.12558,0.9544, 0.00,,4.3290,35.164186,-123.015662,2557.5,34.467, 1.598, 2.21, 87.9,0.518,1499.6,27.561,27.575
001190248020,2007,263,00:27:00,2585.2, 1.785,3.12553,0.9541, 0.00,,4.3295,35.164186,-123.015653,2550.8,34.467, 1.601, 2.21, 87.9,0.518,1499.5,27.561,27.575
001190248035,2007,263,00:27:15,2578.4, 1.788,3.12546,0.9535, 0.00,,4.3331,35.164186,-123.015658,2544.1,34.466, 1.605, 2.21, 87.9,0.514,1499.4,27.560,27.574
001190248050,2007,263,00:27:30,2571.3, 1.790,3.12542,0.9524, 0.00,,4.3370,35.164186,-123.015659,2537.1,34.467, 1.608, 2.20, 88.0,0.511,1499.2,27.561,27.574
001190248065,2007,263,00:27:45,2564.3, 1.794,3.12554,0.9511, 0.00,,4.3408,35.164186,-123.015650,2530.3,34.467, 1.612, 2.19, 88.1,0.507,1499.1,27.561,27.574
001190248080,2007,263,00:28:00,2558.1, 1.797,3.12550,0.9500, 0.00,,4.3379,35.164186,-123.015656,2524.2,34.466, 1.616, 2.18, 88.0,0.510,1499.1,27.560,27.574
001190248095,2007,263,00:28:15,2550.7, 1.799,3.12539,0.9490, 0.00,,4.3391,35.164186,-123.015665,2517.0,34.466, 1.619, 2.18, 88.1,0.509,1498.9,27.560,27.573
001190248110,2007,263,00:28:30,2543.1, 1.802,3.12530,0.9487, 0.00,,4.3373,35.164186,-123.015653,2509.5,34.466, 1.622, 2.17, 88.0,0.510,1498.8,27.559,27.572
001190248125,2007,263,00:28:45,2536.3, 1.804,3.12523,0.9476, 0.00,,4.3372,35.164186,-123.015664,2502.8,34.466, 1.625, 2.16, 88.0,0.510,1498.7,27.559,27.572
001190248140,2007,263,00:29:00,2529.8, 1.807,3.12515,0.9470, 0.00,,4.3363,35.164186,-123.015646,2496.4,34.465, 1.629, 2.16, 88.0,0.511,1498.6,27.558,27.571
001190248155,2007,263,00:29:15,2522.2, 1.810,3.12511,0.9469, 0.00,,4.3408,35.164186,-123.015653,2489.0,34.465, 1.632, 2.16, 88.1,0.507,1498.5,27.558,27.571
001190248170,2007,263,00:29:30,2514.8, 1.811,3.12501,0.9464, 0.00,,4.3403,35.164186,-123.015650,2481.8,34.465, 1.634, 2.15, 88.1,0.508,1498.4,27.558,27.571
001190248185,2007,263,00:29:45,2507.7, 1.814,3.12484,0.9462, 0.00,,4.3375,35.164185,-123.015653,2474.8,34.464, 1.637, 2.15, 88.0,0.510,1498.3,27.557,27.570
001190248200,2007,263,00:30:00,2500.2, 1.817,3.12486,0.9454, 0.00,,4.3390,35.164186,-123.015668,2467.4,34.464, 1.641, 2.14, 88.1,0.509,1498.2,27.557,27.570
001190248215,2007,263,00:30:15,2492.9, 1.822,3.12497,0.9435, 0.00,,4.3398,35.164186,-123.015662,2460.2,34.464, 1.646, 2.13, 88.1,0.508,1498.1,27.556,27.570
001190248230,2007,263,00:30:30,2486.3, 1.827,3.12495,0.9418, 0.00,,4.3402,35.164186,-123.015668,2453.8,34.462, 1.652, 2.12, 88.1,0.508,1498.0,27.554,27.567
001190248245,2007,263,00:30:45,2479.3, 1.829,3.12485,0.9405, 0.00,,4.3354,35.164186,-123.015659,2446.9,34.462, 1.654, 2.11, 88.0,0.512,1497.9,27.554,27.567
001190248260,2007,263,00:31:00,2471.9, 1.830,3.12475,0.9400, 0.00,,4.3395,35.164186,-123.015659,2439.6,34.463, 1.656, 2.11, 88.1,0.508,1497.7,27.555,27.568
001190248275,2007,263,00:31:15,2464.6, 1.835,3.12478,0.9400, 0.00,,4.3378,35.164186,-123.015665,2432.5,34.462, 1.661, 2.11, 88.0,0.510,1497.6,27.554,27.567
001190248290,2007,263,00:31:30,2457.7, 1.839,3.12486,0.9391, 0.00,,4.3390,35.164185,-123.015668,2425.7,34.462, 1.666, 2.10, 88.1,0.509,1497.5,27.553,27.566
001190248305,2007,263,00:31:45,2450.3, 1.840,3.12467,0.9386, 0.00,,4.3399,35.164186,-123.015659,2418.4,34.462, 1.668, 2.10, 88.1,0.508,1497.4,27.553,27.566
001190248320,2007,263,00:32:00,2442.7, 1.842,3.12461,0.9385, 0.00,,4.3397,35.164186,-123.015665,2411.0,34.462, 1.671, 2.09, 88.1,0.508,1497.3,27.553,27.566
001190248335,2007,263,00:32:15,2435.5, 1.846,3.12454,0.9377, 0.00,,4.3358,35.164186,-123.015658,2403.9,34.461, 1.675, 2.09, 88.0,0.512,1497.2,27.552,27.564
001190248350,2007,263,00:32:30,2428.5, 1.848,3.12444,0.9371, 0.00,,4.3388,35.164187,-123.015653,2397.0,34.461, 1.677, 2.08, 88.1,0.509,1497.1,27.552,27.565
001190248365,2007,263,00:32:45,2421.2, 1.851,3.12445,0.9369, 0.00,,4.3411,35.164186,-123.015659,2389.9,34.461, 1.682, 2.08, 88.1,0.507,1497.0,27.551,27.564
001190248380,2007,263,00:33:00,2413.7, 1.855,3.12447,0.9360, 0.00,,4.3405,35.164185,-123.015640,2382.6,34.461, 1.686, 2.07, 88.1,0.507,1496.9,27.551,27.564
001190248395,2007,263,00:33:15,2406.7, 1.861,3.12472,0.9353, 0.00,,4.3406,35.164186,-123.015659,2375.6,34.461, 1.692, 2.07, 88.1,0.507,1496.8,27.550,27.563
001190248410,2007,263,00:33:30,2400.4, 1.865,3.12471,0.9347, 0.00,,4.3330,35.164186,-123.015665,2369.5,34.459, 1.697, 2.06, 87.9,0.514,1496.7,27.549,27.562
001190248425,2007,263,00:33:45,2393.4, 1.867,3.12461,0.9341, 0.00,,4.3407,35.164186,-123.015664,2362.6,34.459, 1.699, 2.06, 88.1,0.507,1496.6,27.549,27.562
001190248440,2007,263,00:34:00,2386.0, 1.868,3.12438,0.9327, 0.00,,4.3364,35.164186,-123.015659,2355.3,34.459, 1.701, 2.05, 88.0,0.511,1496.4,27.549,27.561
001190248455,2007,263,00:34:15,2378.4, 1.872,3.12441,0.9310, 0.00,,4.3368,35.164186,-123.015659,2347.9,34.459, 1.705, 2.04, 88.0,0.511,1496.3,27.548,27.561
001190248470,2007,263,00:34:30,2371.9, 1.874,3.12427,0.9307, 0.00,,4.3365,35.164186,-123.015659,2341.5,34.458, 1.709, 2.03, 88.0,0.511,1496.2,27.547,27.559
