usec,year,day,time,pres,temp,cond,o2curr,o2temp,o2delta,transvolt,lat,lon,depth,salin,theta,oxyg,light,beac,sound,sigmat,sigmatheta
001170461160,2007,034,00:06:00,4017.9, 1.506,3.15429,1.2772, 0.00,,4.2134,35.166074,-123.017836,3951.5,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461175,2007,034,00:06:15,4017.9, 1.506,3.15436,1.2769, 0.00,,4.2132,35.166074,-123.017855,3951.5,34.477, 1.186, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170461190,2007,034,00:06:30,4017.7, 1.506,3.15434,1.2769, 0.00,,4.2134,35.166075,-123.017880,3951.3,34.477, 1.186, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170461205,2007,034,00:06:45,4017.8, 1.506,3.15430,1.2770, 0.00,,4.2132,35.166081,-123.017902,3951.4,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.611
001170461220,2007,034,00:07:00,4017.9, 1.506,3.15423,1.2772, 0.00,,4.2132,35.166083,-123.017924,3951.5,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.611
001170461235,2007,034,00:07:15,4018.0, 1.506,3.15434,1.2770, 0.00,,4.2128,35.166083,-123.017955,3951.6,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170461250,2007,034,00:07:30,4017.9, 1.506,3.15435,1.2768, 0.00,,4.2133,35.166085,-123.017974,3951.5,34.477, 1.187, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170461265,2007,034,00:07:45,4018.1, 1.506,3.15434,1.2765, 0.00,,4.2135,35.166087,-123.017991,3951.7,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461280,2007,034,00:08:00,4018.0, 1.506,3.15430,1.2768, 0.00,,4.2134,35.166082,-123.018016,3951.7,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461295,2007,034,00:08:15,4018.0, 1.506,3.15437,1.2768, 0.00,,4.2135,35.166083,-123.018044,3951.6,34.477, 1.186, 2.82, 80.7,0.860,1522.8,27.590,27.612
001170461310,2007,034,00:08:30,4017.8, 1.506,3.15438,1.2769, 0.00,,4.2137,35.166082,-123.018064,3951.4,34.477, 1.186, 2.82, 80.7,0.860,1522.8,27.590,27.613
001170461325,2007,034,00:08:45,4017.8, 1.506,3.15427,1.2769, 0.00,,4.2125,35.166087,-123.018082,3951.4,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461340,2007,034,00:09:00,4017.5, 1.506,3.15429,1.2771, 0.00,,4.2136,35.166084,-123.018095,3951.2,34.476, 1.186, 2.82, 80.7,0.860,1522.8,27.589,27.612
001170461355,2007,034,00:09:15,4017.9, 1.506,3.15428,1.2769, 0.00,,4.2135,35.166080,-123.018116,3951.5,34.476, 1.186, 2.82, 80.7,0.860,1522.8,27.589,27.612
001170461370,2007,034,00:09:30,4017.8, 1.506,3.15434,1.2766, 0.00,,4.2133,35.166082,-123.018132,3951.4,34.477, 1.186, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170461385,2007,034,00:09:45,4017.8, 1.506,3.15429,1.2767, 0.00,,4.2134,35.166079,-123.018148,3951.4,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461400,2007,034,00:10:00,4017.8, 1.506,3.15433,1.2767, 0.00,,4.2131,35.166080,-123.018172,3951.4,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461415,2007,034,00:10:15,4017.9, 1.506,3.15429,1.2768, 0.00,,4.2135,35.166081,-123.018190,3951.5,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461430,2007,034,00:10:30,4017.9, 1.506,3.15432,1.2765, 0.00,,4.2130,35.166082,-123.018211,3951.5,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461445,2007,034,00:10:45,4017.9, 1.506,3.15430,1.2769, 0.00,,4.2137,35.166084,-123.018242,3951.5,34.476, 1.186, 2.82, 80.7,0.860,1522.8,27.589,27.612
001170461460,2007,034,00:11:00,4018.0, 1.506,3.15436,1.2767, 0.00,,4.2132,35.166080,-123.018266,3951.7,34.477, 1.186, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170461475,2007,034,00:11:15,4017.7, 1.506,3.15424,1.2767, 0.00,,4.2136,35.166079,-123.018286,3951.4,34.475, 1.186, 2.82, 80.7,0.860,1522.8,27.589,27.611
001170461490,2007,034,00:11:30,4017.7, 1.506,3.15430,1.2767, 0.00,,4.2131,35.166078,-123.018311,3951.3,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461505,2007,034,00:11:45,4017.7, 1.506,3.15425,1.2766, 0.00,,4.2135,35.166077,-123.018340,3951.3,34.475, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.611
001170461520,2007,034,00:12:00,4017.6, 1.506,3.15424,1.2766, 0.00,,4.2135,35.166079,-123.018365,3951.2,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.611
001170461535,2007,034,00:12:15,4017.9, 1.506,3.15430,1.2765, 0.00,,4.2133,35.166080,-123.018374,3951.5,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.611
001170461550,2007,034,00:12:30,4017.9, 1.506,3.15429,1.2765, 0.00,,4.2134,35.166079,-123.018383,3951.5,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461565,2007,034,00:12:45,4017.7, 1.506,3.15430,1.2765, 0.00,,4.2131,35.166078,-123.018432,3951.3,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461580,2007,034,00:13:00,4017.8, 1.506,3.15428,1.2764, 0.00,,4.2132,35.166081,-123.018453,3951.4,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.611
001170461595,2007,034,00:13:15,4017.8, 1.506,3.15432,1.2764, 0.00,,4.2134,35.166080,-123.018472,3951.4,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170461610,2007,034,00:13:30,4017.5, 1.506,3.15427,1.2766, 0.00,,4.2131,35.166082,-123.018500,3951.2,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461625,2007,034,00:13:45,4017.8, 1.506,3.15431,1.2764, 0.00,,4.2133,35.166082,-123.018523,3951.4,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461640,2007,034,00:14:00,4017.8, 1.506,3.15428,1.2764, 0.00,,4.2136,35.166084,-123.018547,3951.5,34.476, 1.186, 2.82, 80.7,0.860,1522.8,27.589,27.611
001170461655,2007,034,00:14:15,4018.0, 1.506,3.15431,1.2766, 0.00,,4.2133,35.166082,-123.018566,3951.6,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461670,2007,034,00:14:30,4017.8, 1.506,3.15431,1.2766, 0.00,,4.2132,35.166084,-123.018588,3951.4,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461685,2007,034,00:14:45,4017.9, 1.506,3.15433,1.2763, 0.00,,4.2132,35.166084,-123.018620,3951.5,34.477, 1.186, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170461700,2007,034,00:15:00,4017.7, 1.506,3.15432,1.2765, 0.00,,4.2129,35.166082,-123.018637,3951.3,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170461715,2007,034,00:15:15,4017.9, 1.506,3.15427,1.2765, 0.00,,4.2133,35.166079,-123.018656,3951.5,34.475, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.611
001170461730,2007,034,00:15:30,4017.8, 1.506,3.15428,1.2764, 0.00,,4.2130,35.166078,-123.018678,3951.5,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.611
001170461745,2007,034,00:15:45,4017.9, 1.506,3.15431,1.2765, 0.00,,4.2131,35.166075,-123.018702,3951.5,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461760,2007,034,00:16:00,4017.6, 1.506,3.15430,1.2765, 0.00,,4.2130,35.166076,-123.018730,3951.2,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461775,2007,034,00:16:15,4017.9, 1.506,3.15431,1.2764, 0.00,,4.2130,35.166077,-123.018750,3951.5,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461790,2007,034,00:16:30,4017.6, 1.506,3.15431,1.2765, 0.00,,4.2134,35.166076,-123.018776,3951.3,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170461805,2007,034,00:16:45,4017.6, 1.506,3.15431,1.2765, 0.00,,4.2134,35.166080,-123.018801,3951.2,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461820,2007,034,00:17:00,4017.8, 1.506,3.15429,1.2765, 0.00,,4.2129,35.166079,-123.018815,3951.4,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461835,2007,034,00:17:15,4017.7, 1.506,3.15431,1.2763, 0.00,,4.2133,35.166079,-123.018843,3951.4,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461850,2007,034,00:17:30,4017.7, 1.506,3.15429,1.2762, 0.00,,4.2127,35.166074,-123.018868,3951.3,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.611
001170461865,2007,034,00:17:45,4017.5, 1.506,3.15435,1.2764, 0.00,,4.2131,35.166073,-123.018889,3951.1,34.477, 1.186, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170461880,2007,034,00:18:00,4017.7, 1.506,3.15429,1.2762, 0.00,,4.2134,35.166072,-123.018908,3951.4,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461895,2007,034,00:18:15,4017.9, 1.506,3.15434,1.2763, 0.00,,4.2134,35.166072,-123.018927,3951.6,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170461910,2007,034,00:18:30,4017.7, 1.506,3.15429,1.2763, 0.00,,4.2131,35.166072,-123.018949,3951.3,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170461925,2007,034,00:18:45,4017.9, 1.506,3.15427,1.2763, 0.00,,4.2127,35.166070,-123.018976,3951.6,34.475, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.611
001170461940,2007,034,00:19:00,4017.7, 1.506,3.15429,1.2760, 0.00,,4.2132,35.166069,-123.018995,3951.4,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.611
001170461955,2007,034,00:19:15,4017.7, 1.506,3.15429,1.2762, 0.00,,4.2134,35.166068,-123.019012,3951.3,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170461970,2007,034,00:19:30,4017.8, 1.507,3.15437,1.2763, 0.00,,4.2132,35.166066,-123.019037,3951.4,34.477, 1.187, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170461985,2007,034,00:19:45,4017.8, 1.506,3.15433,1.2760, 0.00,,4.2134,35.166067,-123.019060,3951.4,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170462000,2007,034,00:20:00,4017.8, 1.506,3.15434,1.2762, 0.00,,4.2135,35.166068,-123.019079,3951.4,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170462015,2007,034,00:20:15,4017.6, 1.506,3.15430,1.2763, 0.00,,4.2135,35.166066,-123.019099,3951.3,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170462030,2007,034,00:20:30,4017.4, 1.506,3.15433,1.2763, 0.00,,4.2131,35.166064,-123.019120,3951.1,34.477, 1.186, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170462045,2007,034,00:20:45,4017.7, 1.506,3.15428,1.2763, 0.00,,4.2130,35.166069,-123.019145,3951.4,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170462060,2007,034,00:21:00,4017.6, 1.506,3.15432,1.2762, 0.00,,4.2127,35.166068,-123.019165,3951.3,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170462075,2007,034,00:21:15,4017.7, 1.507,3.15430,1.2762, 0.00,,4.2137,35.166069,-123.019187,3951.3,34.476, 1.187, 2.82, 80.7,0.860,1522.8,27.589,27.611
001170462090,2007,034,00:21:30,4017.7, 1.506,3.15428,1.2764, 0.00,,4.2131,35.166071,-123.019210,3951.3,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170462105,2007,034,00:21:45,4017.5, 1.506,3.15430,1.2762, 0.00,,4.2133,35.166068,-123.019231,3951.1,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170462120,2007,034,00:22:00,4017.5, 1.506,3.15433,1.2762, 0.00,,4.2134,35.166066,-123.019248,3951.2,34.477, 1.186, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170462135,2007,034,00:22:15,4017.5, 1.506,3.15427,1.2760, 0.00,,4.2135,35.166063,-123.019264,3951.2,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.611
001170462150,2007,034,00:22:30,4017.7, 1.506,3.15428,1.2760, 0.00,,4.2131,35.166064,-123.019290,3951.3,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.611
001170462165,2007,034,00:22:45,4017.3, 1.506,3.15427,1.2760, 0.00,,4.2132,35.166064,-123.019317,3950.9,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170462180,2007,034,00:23:00,4017.2, 1.506,3.15429,1.2761, 0.00,,4.2135,35.166067,-123.019330,3950.8,34.476, 1.186, 2.82, 80.7,0.860,1522.8,27.589,27.612
001170462195,2007,034,00:23:15,4017.3, 1.506,3.15431,1.2762, 0.00,,4.2133,35.166068,-123.019350,3950.9,34.477, 1.186, 2.82, 80.6,0.860,1522.8,27.590,27.612
001170462210,2007,034,00:23:30,4017.5, 1.506,3.15430,1.2762, 0.00,,4.2134,35.166066,-123.019376,3951.1,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170462225,2007,034,00:23:45,4017.5, 1.506,3.15431,1.2762, 0.00,,4.2133,35.166063,-123.019389,3951.2,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170462240,2007,034,00:24:00,4017.5, 1.506,3.15434,1.2760, 0.00,,4.2131,35.166061,-123.019402,3951.2,34.477, 1.186, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170462255,2007,034,00:24:15,4017.4, 1.506,3.15427,1.2763, 0.00,,4.2120,35.166066,-123.019425,3951.0,34.476, 1.187, 2.82, 80.6,0.862,1522.8,27.589,27.612
001170462270,2007,034,00:24:30,4017.1, 1.506,3.15427,1.2760, 0.00,,4.2134,35.166066,-123.019452,3950.8,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170462285,2007,034,00:24:45,4016.9, 1.506,3.15432,1.2765, 0.00,,4.2136,35.166065,-123.019473,3950.5,34.477, 1.186, 2.82, 80.7,0.860,1522.8,27.590,27.613
001170462300,2007,034,00:25:00,4017.0, 1.506,3.15437,1.2765, 0.00,,4.2142,35.166062,-123.019480,3950.6,34.477, 1.186, 2.82, 80.7,0.860,1522.8,27.590,27.613
001170462315,2007,034,00:25:15,4016.4, 1.506,3.15427,1.2764, 0.00,,4.2135,35.166063,-123.019500,3950.1,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170462330,2007,034,00:25:30,4016.4, 1.506,3.15425,1.2764, 0.00,,4.2135,35.166065,-123.019527,3950.1,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170462345,2007,034,00:25:45,4016.9, 1.506,3.15424,1.2762, 0.00,,4.2134,35.166070,-123.019545,3950.5,34.476, 1.186, 2.82, 80.6,0.860,1522.8,27.589,27.611
001170462360,2007,034,00:26:00,4017.4, 1.506,3.15432,1.2764, 0.00,,4.2131,35.166071,-123.019563,3951.0,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170462375,2007,034,00:26:15,4017.6, 1.507,3.15439,1.2761, 0.00,,4.2128,35.166070,-123.019580,3951.2,34.477, 1.187, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170462390,2007,034,00:26:30,4017.0, 1.506,3.15423,1.2761, 0.00,,4.2134,35.166067,-123.019590,3950.6,34.475, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.611
001170462405,2007,034,00:26:45,4017.3, 1.506,3.15437,1.2763, 0.00,,4.2136,35.166068,-123.019604,3951.0,34.477, 1.187, 2.82, 80.7,0.860,1522.8,27.590,27.612
001170462420,2007,034,00:27:00,4017.4, 1.506,3.15434,1.2761, 0.00,,4.2138,35.166064,-123.019622,3951.0,34.476, 1.187, 2.82, 80.7,0.860,1522.8,27.589,27.612
001170462435,2007,034,00:27:15,4017.4, 1.506,3.15429,1.2762, 0.00,,4.2133,35.166060,-123.019639,3951.0,34.476, 1.187, 2.82, 80.6,0.860,1522.8,27.589,27.612
001170462450,2007,034,00:27:30,4017.4, 1.506,3.15433,1.2760, 0.00,,4.2136,35.166052,-123.019654,3951.1,34.476, 1.187, 2.82, 80.7,0.860,1522.8,27.589,27.612
001170462465,2007,034,00:27:45,4017.4, 1.506,3.15429,1.2762, 0.00,,4.2129,35.166049,-123.019668,3951.0,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170462480,2007,034,00:28:00,4017.6, 1.507,3.15434,1.2760, 0.00,,4.2131,35.166053,-123.019681,3951.2,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170462495,2007,034,00:28:15,4017.3, 1.506,3.15432,1.2760, 0.00,,4.2128,35.166050,-123.019698,3950.9,34.476, 1.187, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170462510,2007,034,00:28:30,4017.2, 1.506,3.15426,1.2758, 0.00,,4.2132,35.166049,-123.019707,3950.9,34.476, 1.186, 2.82, 80.6,0.861,1522.8,27.589,27.612
001170462525,2007,034,00:28:45,4017.2, 1.506,3.15428,1.2760, 0.00,,4.2136,35.166044,-123.019718,3950.8,34.476, 1.187, 2.82, 80.7,0.860,1522.8,27.589,27.612
001170462540,2007,034,00:29:00,4017.1, 1.506,3.15427,1.2761, 0.00,,4.2140,35.166043,-123.019726,3950.7,34.476, 1.186, 2.82, 80.7,0.860,1522.8,27.589,27.612
001170462555,2007,034,00:29:15,4017.2, 1.506,3.15433,1.2762, 0.00,,4.2130,35.166038,-123.019764,3950.8,34.477, 1.187, 2.82, 80.6,0.861,1522.8,27.590,27.612
001170462570,2007,034,00:29:30,4015.7, 1.506,3.15420,1.2761, 0.00,,4.2136,35.166047,-123.019775,3949.4,34.476, 1.186, 2.82, 80.7,0.860,1522.8,27.589,27.612
001170462585,2007,034,00:29:45,4013.7, 1.506,3.15405,1.2764, 0.00,,4.2141,35.166053,-123.019792,3947.5,34.475, 1.186, 2.82, 80.7,0.860,1522.7,27.589,27.611
001170462600,2007,034,00:30:00,4006.9, 1.505,3.15382,1.2767, 0.00,,4.2137,35.166056,-123.019811,3940.8,34.476, 1.187, 2.82, 80.7,0.860,1522.6,27.589,27.612
001170462615,2007,034,00:30:15,4000.1, 1.504,3.15353,1.2773, 0.00,,4.2137,35.166059,-123.019823,3934.2,34.476, 1.186, 2.82, 80.7,0.860,1522.5,27.590,27.612
001170462630,2007,034,00:30:30,3993.9, 1.504,3.15341,1.2779, 0.00,,4.2137,35.166062,-123.019827,3928.1,34.478, 1.186, 2.82, 80.7,0.860,1522.4,27.591,27.613
001170462645,2007,034,00:30:45,3988.7, 1.503,3.15311,1.2783, 0.00,,4.2144,35.166069,-123.019844,3923.0,34.477, 1.187, 2.82, 80.7,0.859,1522.3,27.590,27.612
001170462660,2007,034,00:31:00,3983.3, 1.502,3.15286,1.2788, 0.00,,4.2137,35.166084,-123.019860,3917.8,34.477, 1.186, 2.82, 80.7,0.860,1522.2,27.590,27.612
001170462675,2007,034,00:31:15,3977.6, 1.502,3.15259,1.2792, 0.00,,4.2140,35.166101,-123.019872,3912.2,34.477, 1.187, 2.82, 80.7,0.860,1522.1,27.590,27.612
001170462690,2007,034,00:31:30,3972.0, 1.501,3.15230,1.2798, 0.00,,4.2145,35.166096,-123.019861,3906.8,34.476, 1.187, 2.82, 80.7,0.859,1522.0,27.590,27.612
001170462705,2007,034,00:31:45,3966.1, 1.501,3.15210,1.2799, 0.00,,4.2148,35.166070,-123.019862,3901.0,34.477, 1.187, 2.81, 80.7,0.859,1521.9,27.590,27.612
001170462720,2007,034,00:32:00,3959.4, 1.500,3.15166,1.2807, 0.00,,4.2157,35.166051,-123.019869,3894.5,34.475, 1.187, 2.81, 80.7,0.858,1521.8,27.588,27.610
001170462735,2007,034,00:32:15,3951.4, 1.500,3.15139,1.2819, 0.00,,4.2179,35.166033,-123.019876,3886.7,34.475, 1.188, 2.82, 80.7,0.856,1521.6,27.589,27.611
001170462750,2007,034,00:32:30,3943.6, 1.500,3.15107,1.2824, 0.00,,4.2190,35.166020,-123.019882,3879.1,34.475, 1.188, 2.81, 80.8,0.855,1521.5,27.589,27.610
001170462765,2007,034,00:32:45,3935.8, 1.501,3.15084,1.2840, 0.00,,4.2231,35.166000,-123.019881,3871.5,34.474, 1.190, 2.82, 80.8,0.851,1521.4,27.588,27.610
001170462780,2007,034,00:33:00,3928.1, 1.501,3.15060,1.2854, 0.00,,4.2253,35.165980,-123.019886,3864.0,34.474, 1.191, 2.82, 80.9,0.849,1521.2,27.588,27.609
001170462795,2007,034,00:33:15,3920.2, 1.502,3.15039,1.2865, 0.00,,4.2259,35.165965,-123.019892,3856.3,34.474, 1.193, 2.82, 80.9,0.848,1521.1,27.588,27.610
001170462810,2007,034,00:33:30,3912.7, 1.501,3.15010,1.2877, 0.00,,4.2263,35.165946,-123.019896,3848.9,34.474, 1.193, 2.82, 80.9,0.848,1521.0,27.588,27.610
001170462825,2007,034,00:33:45,3905.2, 1.501,3.14981,1.2883, 0.00,,4.2267,35.165935,-123.019899,3841.6,34.474, 1.194, 2.82, 80.9,0.848,1520.8,27.588,27.610
001170462840,2007,034,00:34:00,3897.6, 1.501,3.14957,1.2890, 0.00,,4.2270,35.165915,-123.019904,3834.3,34.475, 1.194, 2.82, 80.9,0.847,1520.7,27.589,27.610
001170462855,2007,034,00:34:15,3890.6, 1.501,3.14927,1.2897, 0.00,,4.2276,35.165902,-123.019909,3827.4,34.474, 1.195, 2.82, 80.9,0.847,1520.6,27.588,27.609
001170462870,2007,034,00:34:30,3883.4, 1.501,3.14901,1.2902, 0.00,,4.2280,35.165892,-123.019911,3820.4,34.473, 1.196, 2.82, 80.9,0.846,1520.5,27.587,27.609
