usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1273844190,05/14/2010 13:36:30,2,docr,2.78,0,13.481,0,32.987,0,5.588,0,27.71,0,1499.443,0,24.7386,0,36.738465,2,-122.085482,2
1273844205,05/14/2010 13:36:45,2,docr,2.78,0,13.481,0,32.241,0,5.398,0,17.11,0,1498.564,0,24.1618,0,36.738465,2,-122.085482,2
1273844220,05/14/2010 13:37:00,2,docr,2.78,0,13.457,0,32.917,0,5.31,0,26.47,0,1499.281,0,24.6893,0,36.738465,2,-122.085482,2
1273844235,05/14/2010 13:37:15,2,docr,2.98,0,13.443,0,32.969,0,5.291,0,32.97,0,1499.3,0,24.7323,0,36.738465,2,-122.085482,2
1273844250,05/14/2010 13:37:30,2,docr,7.35,2,13.433,2,33.123,2,5.258,0,78.96,2,1499.521,2,24.8535,2,36.738465,2,-122.085482,2
1273844265,05/14/2010 13:37:45,2,docr,14.2,2,13.409,2,33.146,2,5.569,2,81.88,2,1499.583,2,24.8764,2,36.738465,2,-122.085482,2
1273844280,05/14/2010 13:38:00,2,docr,14.69,2,13.405,2,33.105,2,5.606,2,82.02,2,1499.529,2,24.8454,2,36.4236124,2,-122.2715684,2
1273844295,05/14/2010 13:38:15,2,docr,16.97,2,13.402,2,33.145,2,5.607,2,81.96,2,1499.604,2,24.877,2,35.164202,2,-123.015914,2
1273844310,05/14/2010 13:38:30,2,docr,16.88,2,13.4,2,33.144,2,5.602,2,82.01,2,1499.595,2,24.8767,2,35.164202,2,-123.015914,2
1273844325,05/14/2010 13:38:45,2,docr,21.44,2,13.399,2,33.136,2,5.609,2,81.87,2,1499.658,2,24.8708,2,35.164178,2,-123.0159028,2
1273844340,05/14/2010 13:39:00,2,docr,22.93,2,13.4,2,33.144,2,5.602,2,81.82,2,1499.696,2,24.8769,2,35.164137,2,-123.015889,2
