usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1352937600,11/15/2012 00:00:00,2,docr,3976.67,2,1.51,2,34.675,2,2.681,1,85.17,2,1523.533,2,27.7716,2,35.145704,2,-122.949651,2
1352937615,11/15/2012 00:00:15,2,docr,3976.67,2,1.51,2,34.675,2,2.684,1,85.15,2,1523.533,2,27.7716,2,35.14570553,2,-122.94962573,2
1352937630,11/15/2012 00:00:30,2,docr,3976.67,2,1.51,2,34.675,2,2.685,1,85.13,2,1523.533,2,27.7716,2,35.1457112,2,-122.9496388,2
1352937645,11/15/2012 00:00:45,2,docr,3976.67,2,1.51,2,34.675,2,2.683,1,85.14,2,1523.533,2,27.7716,2,35.145726,2,-122.949666,2
1352937660,11/15/2012 00:01:00,2,docr,3976.67,2,1.51,2,34.675,2,2.68,1,85.13,2,1523.533,2,27.7716,2,35.1457292,2,-122.94965293,2
1352937675,11/15/2012 00:01:15,2,docr,3976.67,2,1.51,2,34.675,2,2.682,1,85.15,2,1523.533,2,27.7716,2,35.14572026,2,-122.94965753,2
1352937690,11/15/2012 00:01:30,2,docr,3976.67,2,1.51,2,34.675,2,2.682,1,85.12,2,1523.533,2,27.7716,2,35.14572,2,-122.949675,2
1352937705,11/15/2012 00:01:45,2,docr,3976.67,2,1.51,2,34.675,2,2.683,1,85.13,2,1523.533,2,27.7716,2,35.1457362,2,-122.9496684,2
1352937720,11/15/2012 00:02:00,2,docr,3976.67,2,1.51,2,34.675,2,2.682,1,85.15,0,1523.533,2,27.7716,2,35.1457354,2,-122.9496728,2
1352937735,11/15/2012 00:02:15,2,docr,3976.67,2,1.51,2,34.675,2,2.684,1,85.15,2,1523.533,2,27.7716,2,35.14574766,2,-122.94966986,2
1352937750,11/15/2012 00:02:30,2,docr,3976.67,2,1.51,2,34.675,2,2.684,1,85.16,2,1523.533,2,27.7716,2,35.145752,2,-122.9496954,2
1352937765,11/15/2012 00:02:45,2,docr,3976.67,2,1.51,2,34.675,2,2.681,1,85.16,2,1523.533,2,27.7716,2,35.14574953,2,-122.94970226,2
1352937780,11/15/2012 00:03:00,2,docr,3976.67,2,1.51,2,34.675,2,2.681,1,85.18,2,1523.533,2,27.7716,2,35.145728,2,-122.949634,2
1352937795,11/15/2012 00:03:15,2,docr,3976.67,2,1.51,2,34.675,2,2.681,1,85.16,2,1523.533,2,27.7716,2,35.14572646,2,-122.94965086,2
1352937810,11/15/2012 00:03:30,2,docr,3976.67,2,1.51,2,34.675,2,2.683,1,85.14,2,1523.533,2,27.7716,2,35.14573146,2,-122.94966666,2
1352937825,11/15/2012 00:03:45,2,docr,3976.67,2,1.51,2,34.675,2,2.684,1,85.17,2,1523.533,2,27.7716,2,35.1457516,2,-122.9497004,2
1352937840,11/15/2012 00:04:00,2,docr,3976.67,2,1.51,2,34.589,2,2.684,1,85.16,2,1523.418,2,27.7025,2,35.14574586,2,-122.94970413,2
1352937855,11/15/2012 00:04:15,2,docr,3976.67,2,1.512,2,32.16,2,2.677,1,85.14,0,1520.176,2,25.7499,2,35.145744,2,-122.949699,2
1352937870,11/15/2012 00:04:30,2,docr,3976.67,0,1.512,0,31.76,0,2.493,1,85.12,2,1519.639,0,25.4285,0,35.1457706,2,-122.94972126,2
1352937885,11/15/2012 00:04:45,2,docr,3976.67,0,1.51,0,34.401,0,2.367,1,85.14,2,1523.167,0,27.5513,0,35.14576006,2,-122.94971093,2
1352937900,11/15/2012 00:05:00,2,docr,3976.67,2,1.51,2,34.675,2,2.558,1,85.15,2,1523.533,2,27.7716,2,35.145743,2,-122.949692,2
1352937915,11/15/2012 00:05:15,2,docr,3976.67,2,1.51,2,34.675,2,2.657,1,85.16,2,1523.533,2,27.7716,2,35.14575646,2,-122.9497208,2
1352937930,11/15/2012 00:05:30,2,docr,3976.67,2,1.51,2,34.675,2,2.675,1,85.15,2,1523.533,2,27.7716,2,35.14575573,2,-122.94972253,2
1352937945,11/15/2012 00:05:45,2,docr,3976.67,2,1.51,2,34.675,2,2.678,1,85.16,2,1523.533,2,27.7716,2,35.145756,2,-122.949725,2
1352937960,11/15/2012 00:06:00,2,docr,3976.67,2,1.51,2,34.675,2,2.68,1,85.14,2,1523.533,2,27.7716,2,35.145784,2,-122.94970633,2
1352937975,11/15/2012 00:06:15,2,docr,3976.67,2,1.51,2,34.675,2,2.681,1,85.15,2,1523.533,2,27.7716,2,35.1457814,2,-122.94970986,2
1352937990,11/15/2012 00:06:30,2,docr,3976.67,2,1.51,2,34.675,2,2.68,1,85.16,2,1523.533,2,27.7716,2,35.145765,2,-122.94972,2
1352938005,11/15/2012 00:06:45,2,docr,3976.67,2,1.51,2,34.675,2,2.682,1,85.16,2,1523.533,2,27.7716,2,35.1457338,2,-122.9496808,2
1352938020,11/15/2012 00:07:00,2,docr,3976.67,2,1.51,2,34.675,2,2.682,1,85.17,2,1523.533,2,27.7716,2,35.14571993,2,-122.94966693,2
1352938035,11/15/2012 00:07:15,2,docr,3976.67,2,1.51,2,34.675,2,2.682,1,85.15,2,1523.533,2,27.7716,2,35.145697,2,-122.949653,2
1352938050,11/15/2012 00:07:30,2,docr,3976.67,2,1.51,2,34.675,2,2.681,1,85.12,0,1523.533,2,27.7716,2,35.14571333,2,-122.9496534,2
1352938065,11/15/2012 00:07:45,2,docr,3976.67,2,1.51,2,33.819,2,2.697,1,85.16,0,1522.389,2,27.0834,2,35.1457178,2,-122.94965753,2
1352938080,11/15/2012 00:08:00,2,docr,3976.67,2,1.511,2,31.362,2,2.669,1,85.14,0,1519.101,2,25.1088,2,35.145711,2,-122.949678,2
1352938095,11/15/2012 00:08:15,2,docr,3976.67,2,1.511,2,31.266,2,2.467,1,85.17,2,1518.972,2,25.0317,2,35.14573353,2,-122.94966186,2
1352938110,11/15/2012 00:08:30,2,docr,3976.67,2,1.511,2,31.023,2,2.33,1,85.15,0,1518.646,2,24.8365,2,35.1457432,2,-122.9496454,2
1352938125,11/15/2012 00:08:45,2,docr,3976.67,2,1.511,2,32.791,2,2.218,1,85.19,2,1521.017,2,26.257,2,35.14571373,2,-122.94961333,2
1352938140,11/15/2012 00:09:00,2,docr,3976.67,2,1.51,2,34.674,2,2.431,1,85.19,2,1523.532,2,27.7708,2,35.14572366,2,-122.94963733,2
1352938155,11/15/2012 00:09:15,2,docr,3976.67,2,1.51,2,34.675,2,2.636,1,85.17,0,1523.533,2,27.7716,2,35.14572566,2,-122.9496516,2
1352938170,11/15/2012 00:09:30,2,docr,3976.57,2,1.51,2,34.674,2,2.671,1,85.15,2,1523.53,2,27.7708,2,35.14570886,2,-122.9496432,2
1352938185,11/15/2012 00:09:45,2,docr,3976.67,2,1.51,2,34.675,2,2.677,1,85.17,2,1523.533,2,27.7716,2,35.1457038,2,-122.94966393,2
1352938200,11/15/2012 00:10:00,2,docr,3976.67,2,1.51,2,34.675,2,2.68,1,85.15,2,1523.533,2,27.7716,2,35.145696,2,-122.949684,2
1352938215,11/15/2012 00:10:15,2,docr,3976.67,2,1.51,2,34.675,2,2.681,1,85.16,0,1523.533,2,27.7716,2,35.14572593,2,-122.94964926,2
1352938230,11/15/2012 00:10:30,2,docr,3976.67,2,1.51,2,34.675,2,2.679,1,85.17,2,1523.533,2,27.7716,2,35.145723,2,-122.94964453,2
1352938245,11/15/2012 00:10:45,2,docr,3976.67,2,1.51,2,34.675,2,2.681,1,85.15,2,1523.533,2,27.7716,2,35.145715,2,-122.949639,2
1352938260,11/15/2012 00:11:00,2,docr,3976.67,2,1.51,2,34.675,2,2.682,1,85.15,0,1523.533,2,27.7716,2,35.14572526,2,-122.94965953,2
1352938275,11/15/2012 00:11:15,2,docr,3976.67,2,1.51,2,34.675,2,2.683,1,85.15,2,1523.533,2,27.7716,2,35.1457256,2,-122.9496542,2
1352938290,11/15/2012 00:11:30,2,docr,3976.67,2,1.511,2,34.675,2,2.682,1,85.16,2,1523.538,2,27.7716,2,35.145725,2,-122.949644,2
1352938305,11/15/2012 00:11:45,2,docr,3976.57,2,1.523,2,34.675,2,2.682,1,85.13,2,1523.588,2,27.7708,2,35.14569026,2,-122.94966193,2
1352938320,11/15/2012 00:12:00,2,docr,3976.18,2,1.51,2,34.675,2,2.68,1,85.13,0,1523.525,2,27.7716,2,35.14568293,2,-122.9496658,2
1352938335,11/15/2012 00:12:15,2,docr,3976.09,2,1.51,2,34.675,2,2.68,1,85.12,2,1523.523,2,27.7716,2,35.145676,2,-122.949671,2
1352938350,11/15/2012 00:12:30,2,docr,3976.38,2,1.51,2,34.675,2,2.68,1,85.15,2,1523.528,2,27.7716,2,35.145712,2,-122.94969313,2
1352938365,11/15/2012 00:12:45,2,docr,3976.57,2,1.51,2,34.675,2,2.683,1,85.13,2,1523.531,2,27.7716,2,35.1457172,2,-122.9496878,2
1352938380,11/15/2012 00:13:00,2,docr,3976.57,2,1.51,2,34.675,2,2.681,1,85.12,2,1523.531,2,27.7716,2,35.145715,2,-122.949668,2
1352938395,11/15/2012 00:13:15,2,docr,3976.57,2,1.51,2,34.675,2,2.683,1,85.17,0,1523.531,2,27.7716,2,35.1457138,2,-122.94967786,2
1352938410,11/15/2012 00:13:30,2,docr,3976.57,2,1.51,2,34.675,2,2.683,1,85.15,2,1523.531,2,27.7716,2,35.1457118,2,-122.9496748,2
1352938425,11/15/2012 00:13:45,2,docr,3976.57,2,1.511,2,34.675,2,2.681,1,85.12,2,1523.536,2,27.7716,2,35.1457026,2,-122.94965653,2
1352938440,11/15/2012 00:14:00,2,docr,3976.57,2,1.51,2,34.675,2,2.683,1,85.11,2,1523.531,2,27.7716,2,35.1457072,2,-122.94966993,2
1352938455,11/15/2012 00:14:15,2,docr,3976.57,2,1.51,2,34.675,2,2.681,1,85.06,2,1523.531,2,27.7716,2,35.1457066,2,-122.94966653,2
1352938470,11/15/2012 00:14:30,2,docr,3976.57,2,1.51,2,34.675,2,2.682,1,85.07,2,1523.531,2,27.7716,2,35.145704,2,-122.949644,2
1352938485,11/15/2012 00:14:45,2,docr,3976.57,2,1.51,2,34.674,2,2.68,1,85.16,2,1523.53,2,27.7708,2,35.14573126,2,-122.94966326,2
1352938500,11/15/2012 00:15:00,2,docr,3976.57,2,1.51,2,34.675,2,2.683,1,85.16,2,1523.531,2,27.7716,2,35.1457486,2,-122.94967953,2
1352938515,11/15/2012 00:15:15,2,docr,3976.57,2,1.511,2,34.675,2,2.682,1,85.16,0,1523.536,2,27.7716,2,35.14570566,2,-122.94968793,2
1352938530,11/15/2012 00:15:30,2,docr,3976.57,2,1.51,2,34.675,2,2.688,1,85.14,2,1523.531,2,27.7716,2,35.14572033,2,-122.94967066,2
1352938545,11/15/2012 00:15:45,2,docr,3976.57,2,1.51,2,34.675,2,2.69,1,85.13,2,1523.531,2,27.7716,2,35.145738,2,-122.949654,2
1352938560,11/15/2012 00:16:00,2,docr,3976.57,2,1.51,2,34.675,2,2.691,1,85.14,2,1523.531,2,27.7716,2,35.14575093,2,-122.94964686,2
1352938575,11/15/2012 00:16:15,2,docr,3976.57,2,1.51,2,34.675,2,2.691,1,85.17,2,1523.531,2,27.7716,2,35.14574813,2,-122.94965613,2
1352938590,11/15/2012 00:16:30,2,docr,3976.57,2,1.51,2,34.675,2,2.693,1,85.17,2,1523.531,2,27.7716,2,35.145744,2,-122.949673,2
1352938605,11/15/2012 00:16:45,2,docr,3976.57,2,1.51,2,34.675,2,2.689,1,85.15,2,1523.531,2,27.7716,2,35.1457204,2,-122.94967486,2
1352938620,11/15/2012 00:17:00,2,docr,3976.57,2,1.51,2,34.675,2,2.689,1,85.13,2,1523.531,2,27.7716,2,35.1457138,2,-122.94967446,2
1352938635,11/15/2012 00:17:15,2,docr,3976.57,2,1.511,2,34.675,2,2.689,1,85.1,2,1523.536,2,27.7716,2,35.145714,2,-122.949673,2
1352938650,11/15/2012 00:17:30,2,docr,3976.57,2,1.511,2,34.675,2,2.69,1,85.08,2,1523.536,2,27.7716,2,35.14570706,2,-122.949673,2
1352938665,11/15/2012 00:17:45,2,docr,3976.57,2,1.511,2,34.675,2,2.688,1,85.12,2,1523.536,2,27.7716,2,35.1457002,2,-122.94966526,2
1352938680,11/15/2012 00:18:00,2,docr,3976.57,2,1.51,2,34.675,2,2.684,1,85.08,2,1523.531,2,27.7716,2,35.145688,2,-122.949651,2
1352938695,11/15/2012 00:18:15,2,docr,3976.57,2,1.51,2,34.675,2,2.683,1,85.09,2,1523.531,2,27.7716,2,35.14570593,2,-122.9496412,2
1352938710,11/15/2012 00:18:30,2,docr,3976.57,2,1.512,2,34.675,2,2.68,1,85.1,2,1523.54,2,27.7715,2,35.14570573,2,-122.94964446,2
