usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1289140395,11/07/2010 14:33:15,2,docr,2.78,0,16.664,0,32.989,0,0.164,0,76.03,2,1509.543,0,24.0506,0,36.712915,2,-121.996287,2
1289140410,11/07/2010 14:33:30,2,docr,2.88,0,16.944,0,32.322,0,0.167,0,70.72,0,1509.63,0,23.474,0,36.712915,2,-121.996287,2
1289140425,11/07/2010 14:33:45,2,docr,2.78,0,17.099,0,31.668,0,0.17,0,43.19,0,1509.35,0,22.9367,0,36.712915,2,-121.996287,2
1289140440,11/07/2010 14:34:00,2,docr,2.78,0,16.866,0,32.26,0,0.169,0,30.28,0,1509.321,0,23.4446,0,36.712915,2,-121.996287,2
1289140455,11/07/2010 14:34:15,2,docr,2.78,0,16.599,0,33.062,0,0.173,0,57.15,0,1509.429,0,24.1216,0,36.712915,2,-121.996287,2
1289140470,11/07/2010 14:34:30,2,docr,2.78,2,16.399,2,33.164,2,0.174,2,74.27,0,1508.935,2,24.2459,2,36.712915,2,-121.996287,2
1289140485,11/07/2010 14:34:45,2,docr,2.78,2,16.386,2,33.187,2,0.174,2,73.58,0,1508.922,2,24.2666,2,36.712915,2,-121.996287,2
1289140500,11/07/2010 14:35:00,2,docr,4.86,2,16.379,2,33.206,2,0.193,2,80.35,0,1508.957,2,24.2829,2,36.712915,2,-121.996287,2
1289140515,11/07/2010 14:35:15,2,docr,10.13,2,16.344,2,33.205,2,0.356,2,82.77,2,1508.936,2,24.2903,2,36.712915,2,-121.996287,2
1289140530,11/07/2010 14:35:30,2,docr,14.39,2,16.268,2,33.209,2,0.324,2,82.76,2,1508.779,2,24.3109,2,36.712915,2,-121.996287,2
1289140545,11/07/2010 14:35:45,2,docr,15.88,2,16.269,2,33.214,2,0.281,2,82.77,2,1508.813,2,24.3145,2,35.536673,2,-122.85273406,2
1289140560,11/07/2010 14:36:00,2,docr,18.56,2,16.278,2,33.22,2,0.252,2,82.93,2,1508.892,2,24.3172,2,34.9485532,2,-123.28093206,2
1289140575,11/07/2010 14:36:15,2,docr,17.87,2,16.28,2,33.222,2,0.234,2,82.86,2,1508.889,2,24.3183,2,34.94855973,2,-123.28083586,2
1289140590,11/07/2010 14:36:30,2,docr,21.94,2,16.271,2,33.227,2,0.221,2,83.03,2,1508.935,2,24.3243,2,34.94856253,2,-123.28074966,2
1289140605,11/07/2010 14:36:45,2,docr,22.04,2,16.272,2,33.228,2,0.214,2,83.01,2,1508.941,2,24.3248,2,34.94856506,2,-123.28068326,2
1289140620,11/07/2010 14:37:00,2,docr,25.01,2,16.256,2,33.231,2,0.208,2,83.15,2,1508.945,2,24.3309,2,34.9485846,2,-123.2806314,2
1289140635,11/07/2010 14:37:15,2,docr,25.71,2,16.25,2,33.233,2,0.205,2,83.21,2,1508.94,2,24.3338,2,34.94859053,2,-123.28060353,2
1289140650,11/07/2010 14:37:30,2,docr,29.28,2,16.2,2,33.239,2,0.202,2,83.48,2,1508.853,2,24.3499,2,34.948599,2,-123.280574,2
1289140665,11/07/2010 14:37:45,2,docr,30.27,2,16.036,2,33.25,2,0.201,2,83.55,2,1508.376,2,24.3956,2,34.9486036,2,-123.2805028,2
1289140680,11/07/2010 14:38:00,2,docr,31.96,2,15.474,2,33.27,2,0.2,2,83.4,2,1506.678,2,24.5366,2,34.94862286,2,-123.2804552,2
