usec,year,day,time,pres,temp,cond,o2curr,o2temp,o2delta,transvolt,lat,lon,depth,salin,theta,oxyg,light,beac,sound,sigmat,sigmatheta
001190505780,2007,266,00:03:00,3847.3, 1.529,3.15162,0.9872, 0.00,,4.3384,35.168172,-123.018311,3785.1,34.491, 1.227, 2.83, 88.0,0.509,1520.0,27.600,27.621
001190505795,2007,266,00:03:15,3839.6, 1.529,3.15133,0.9873, 0.00,,4.3385,35.168142,-123.018290,3777.6,34.491, 1.228, 2.82, 88.0,0.509,1519.8,27.599,27.621
001190505810,2007,266,00:03:30,3831.6, 1.529,3.15105,0.9873, 0.00,,4.3388,35.168099,-123.018289,3769.8,34.491, 1.229, 2.82, 88.1,0.509,1519.7,27.600,27.621
001190505825,2007,266,00:03:45,3823.5, 1.529,3.15074,0.9872, 0.00,,4.3385,35.168091,-123.018249,3761.9,34.491, 1.229, 2.82, 88.0,0.509,1519.6,27.600,27.621
001190505840,2007,266,00:04:00,3815.2, 1.530,3.15047,0.9871, 0.00,,4.3380,35.168089,-123.018238,3753.8,34.490, 1.231, 2.81, 88.0,0.510,1519.4,27.599,27.620
001190505855,2007,266,00:04:15,3807.1, 1.530,3.15022,0.9868, 0.00,,4.3386,35.168060,-123.018293,3745.9,34.490, 1.232, 2.81, 88.0,0.509,1519.3,27.599,27.620
001190505870,2007,266,00:04:30,3799.4, 1.530,3.14998,0.9869, 0.00,,4.3398,35.168051,-123.018264,3738.4,34.490, 1.233, 2.81, 88.1,0.508,1519.2,27.599,27.620
001190505885,2007,266,00:04:45,3791.7, 1.532,3.14972,0.9876, 0.00,,4.3401,35.168060,-123.018242,3730.9,34.489, 1.236, 2.81, 88.1,0.508,1519.0,27.598,27.619
001190505900,2007,266,00:05:00,3783.8, 1.533,3.14954,0.9878, 0.00,,4.3404,35.168035,-123.018249,3723.1,34.489, 1.238, 2.80, 88.1,0.507,1518.9,27.597,27.618
001190505915,2007,266,00:05:15,3776.0, 1.535,3.14939,0.9880, 0.00,,4.3408,35.168032,-123.018222,3715.6,34.488, 1.240, 2.80, 88.1,0.507,1518.8,27.597,27.618
001190505930,2007,266,00:05:30,3770.5, 1.536,3.14936,0.9879, 0.00,,4.3228,35.167995,-123.018235,3710.2,34.490, 1.241, 2.80, 87.7,0.524,1518.7,27.598,27.619
001190505945,2007,266,00:05:45,3765.7, 1.539,3.14955,0.9872, 0.00,,4.3371,35.167988,-123.018192,3705.5,34.491, 1.245, 2.79, 88.0,0.510,1518.6,27.599,27.620
001190505960,2007,266,00:06:00,3758.3, 1.539,3.14938,0.9864, 0.00,,4.3408,35.167999,-123.018231,3698.3,34.491, 1.246, 2.79, 88.1,0.507,1518.5,27.599,27.620
001190505975,2007,266,00:06:15,3750.0, 1.539,3.14909,0.9867, 0.00,,4.3406,35.167980,-123.018210,3690.2,34.491, 1.247, 2.79, 88.1,0.507,1518.3,27.599,27.620
001190505990,2007,266,00:06:30,3741.4, 1.539,3.14879,0.9869, 0.00,,4.3398,35.167969,-123.018178,3681.8,34.491, 1.248, 2.78, 88.1,0.508,1518.2,27.599,27.620
001190506005,2007,266,00:06:45,3732.9, 1.540,3.14855,0.9870, 0.00,,4.3353,35.167941,-123.018207,3673.5,34.492, 1.249, 2.78, 88.0,0.512,1518.0,27.599,27.620
001190506020,2007,266,00:07:00,3724.3, 1.541,3.14831,0.9871, 0.00,,4.3397,35.167936,-123.018171,3665.1,34.491, 1.251, 2.78, 88.1,0.508,1517.9,27.599,27.620
001190506035,2007,266,00:07:15,3715.6, 1.540,3.14799,0.9872, 0.00,,4.3406,35.167932,-123.018126,3656.6,34.491, 1.252, 2.77, 88.1,0.507,1517.8,27.599,27.620
001190506050,2007,266,00:07:30,3707.0, 1.540,3.14767,0.9876, 0.00,,4.3397,35.167926,-123.018120,3648.2,34.491, 1.253, 2.77, 88.1,0.508,1517.6,27.599,27.620
001190506065,2007,266,00:07:45,3698.5, 1.541,3.14736,0.9880, 0.00,,4.3414,35.167909,-123.018102,3639.9,34.491, 1.254, 2.77, 88.1,0.506,1517.5,27.598,27.619
001190506080,2007,266,00:08:00,3690.3, 1.542,3.14720,0.9883, 0.00,,4.3410,35.167902,-123.018094,3631.9,34.491, 1.256, 2.77, 88.1,0.507,1517.3,27.599,27.619
001190506095,2007,266,00:08:15,3681.7, 1.545,3.14712,0.9879, 0.00,,4.3408,35.167878,-123.018113,3623.5,34.490, 1.260, 2.77, 88.1,0.507,1517.2,27.598,27.618
001190506110,2007,266,00:08:30,3673.7, 1.546,3.14696,0.9871, 0.00,,4.3399,35.167877,-123.018076,3615.8,34.491, 1.262, 2.76, 88.1,0.508,1517.1,27.598,27.618
001190506125,2007,266,00:08:45,3665.3, 1.547,3.14672,0.9868, 0.00,,4.3399,35.167847,-123.018093,3607.5,34.490, 1.264, 2.75, 88.1,0.508,1516.9,27.598,27.618
001190506140,2007,266,00:09:00,3656.7, 1.548,3.14652,0.9867, 0.00,,4.3401,35.167835,-123.018043,3599.1,34.490, 1.266, 2.75, 88.1,0.508,1516.8,27.598,27.618
001190506155,2007,266,00:09:15,3648.2, 1.551,3.14634,0.9865, 0.00,,4.3402,35.167816,-123.018043,3590.8,34.490, 1.269, 2.75, 88.1,0.508,1516.6,27.597,27.617
001190506170,2007,266,00:09:30,3639.8, 1.552,3.14614,0.9863, 0.00,,4.3397,35.167793,-123.018042,3582.7,34.489, 1.271, 2.74, 88.1,0.508,1516.5,27.597,27.617
001190506185,2007,266,00:09:45,3631.4, 1.552,3.14588,0.9863, 0.00,,4.3405,35.167786,-123.018052,3574.5,34.490, 1.272, 2.74, 88.1,0.507,1516.4,27.597,27.617
001190506200,2007,266,00:10:00,3622.9, 1.553,3.14561,0.9864, 0.00,,4.3397,35.167761,-123.018061,3566.1,34.490, 1.273, 2.74, 88.1,0.508,1516.2,27.597,27.617
001190506215,2007,266,00:10:15,3614.2, 1.554,3.14545,0.9862, 0.00,,4.3403,35.167755,-123.018035,3557.7,34.489, 1.276, 2.73, 88.1,0.508,1516.1,27.596,27.616
001190506230,2007,266,00:10:30,3605.9, 1.556,3.14525,0.9861, 0.00,,4.3398,35.167708,-123.018060,3549.6,34.489, 1.278, 2.73, 88.1,0.508,1515.9,27.596,27.616
001190506245,2007,266,00:10:45,3597.4, 1.557,3.14509,0.9861, 0.00,,4.3410,35.167692,-123.018024,3541.2,34.489, 1.281, 2.72, 88.1,0.507,1515.8,27.596,27.616
001190506260,2007,266,00:11:00,3589.0, 1.558,3.14486,0.9860, 0.00,,4.3412,35.167664,-123.017972,3533.1,34.489, 1.282, 2.72, 88.1,0.507,1515.6,27.596,27.616
001190506275,2007,266,00:11:15,3581.0, 1.559,3.14462,0.9860, 0.00,,4.3417,35.167664,-123.017967,3525.3,34.489, 1.284, 2.72, 88.1,0.506,1515.5,27.596,27.615
001190506290,2007,266,00:11:30,3573.0, 1.561,3.14444,0.9859, 0.00,,4.3417,35.167664,-123.017972,3517.4,34.488, 1.286, 2.71, 88.1,0.506,1515.4,27.595,27.615
001190506305,2007,266,00:11:45,3564.6, 1.562,3.14421,0.9859, 0.00,,4.3418,35.167635,-123.017971,3509.2,34.488, 1.288, 2.71, 88.1,0.506,1515.2,27.595,27.614
001190506320,2007,266,00:12:00,3556.2, 1.563,3.14400,0.9858, 0.00,,4.3411,35.167633,-123.017965,3501.0,34.488, 1.290, 2.71, 88.1,0.507,1515.1,27.595,27.614
001190506335,2007,266,00:12:15,3547.9, 1.564,3.14379,0.9859, 0.00,,4.3412,35.167633,-123.017982,3492.9,34.488, 1.292, 2.70, 88.1,0.507,1515.0,27.595,27.614
001190506350,2007,266,00:12:30,3539.5, 1.565,3.14362,0.9856, 0.00,,4.3416,35.167617,-123.017962,3484.7,34.488, 1.294, 2.70, 88.1,0.506,1514.8,27.595,27.614
001190506365,2007,266,00:12:45,3531.3, 1.566,3.14337,0.9858, 0.00,,4.3415,35.167595,-123.017962,3476.7,34.488, 1.296, 2.70, 88.1,0.506,1514.7,27.595,27.614
001190506380,2007,266,00:13:00,3523.6, 1.566,3.14311,0.9859, 0.00,,4.3413,35.167572,-123.017953,3469.2,34.488, 1.297, 2.70, 88.1,0.507,1514.6,27.594,27.613
001190506395,2007,266,00:13:15,3515.9, 1.567,3.14288,0.9859, 0.00,,4.3415,35.167542,-123.017948,3461.7,34.488, 1.298, 2.69, 88.1,0.506,1514.4,27.594,27.613
001190506410,2007,266,00:13:30,3508.1, 1.567,3.14263,0.9861, 0.00,,4.3414,35.167517,-123.017962,3454.0,34.488, 1.299, 2.69, 88.1,0.507,1514.3,27.594,27.613
001190506425,2007,266,00:13:45,3500.3, 1.568,3.14251,0.9861, 0.00,,4.3415,35.167494,-123.017963,3446.5,34.488, 1.301, 2.69, 88.1,0.506,1514.2,27.595,27.614
001190506440,2007,266,00:14:00,3493.1, 1.569,3.14231,0.9861, 0.00,,4.3423,35.167480,-123.017966,3439.4,34.488, 1.303, 2.69, 88.1,0.506,1514.0,27.594,27.613
001190506455,2007,266,00:14:15,3485.5, 1.570,3.14207,0.9862, 0.00,,4.3422,35.167480,-123.017981,3432.0,34.488, 1.305, 2.68, 88.1,0.506,1513.9,27.594,27.613
001190506470,2007,266,00:14:30,3478.2, 1.571,3.14185,0.9861, 0.00,,4.3426,35.167467,-123.017967,3424.8,34.487, 1.306, 2.68, 88.1,0.505,1513.8,27.593,27.612
001190506485,2007,266,00:14:45,3470.8, 1.572,3.14168,0.9860, 0.00,,4.3427,35.167425,-123.017953,3417.6,34.487, 1.308, 2.68, 88.1,0.505,1513.7,27.593,27.612
001190506500,2007,266,00:15:00,3463.2, 1.572,3.14140,0.9861, 0.00,,4.3427,35.167419,-123.017952,3410.2,34.487, 1.309, 2.67, 88.1,0.505,1513.5,27.593,27.612
001190506515,2007,266,00:15:15,3455.7, 1.572,3.14114,0.9864, 0.00,,4.3419,35.167419,-123.017966,3402.8,34.487, 1.310, 2.67, 88.1,0.506,1513.4,27.593,27.612
001190506530,2007,266,00:15:30,3448.2, 1.572,3.14092,0.9865, 0.00,,4.3427,35.167419,-123.017968,3395.6,34.487, 1.311, 2.67, 88.1,0.505,1513.3,27.593,27.612
001190506545,2007,266,00:15:45,3440.8, 1.574,3.14072,0.9867, 0.00,,4.3428,35.167419,-123.017929,3388.3,34.487, 1.313, 2.67, 88.1,0.505,1513.2,27.593,27.612
001190506560,2007,266,00:16:00,3433.4, 1.575,3.14051,0.9866, 0.00,,4.3430,35.167419,-123.017940,3381.1,34.486, 1.315, 2.67, 88.1,0.505,1513.0,27.592,27.611
001190506575,2007,266,00:16:15,3426.2, 1.576,3.14031,0.9869, 0.00,,4.3429,35.167389,-123.017903,3374.0,34.486, 1.316, 2.66, 88.1,0.505,1512.9,27.592,27.611
001190506590,2007,266,00:16:30,3419.0, 1.577,3.14016,0.9867, 0.00,,4.3432,35.167383,-123.017900,3367.0,34.486, 1.318, 2.66, 88.1,0.505,1512.8,27.592,27.611
001190506605,2007,266,00:16:45,3411.6, 1.578,3.13999,0.9866, 0.00,,4.3433,35.167382,-123.017925,3359.8,34.486, 1.320, 2.66, 88.1,0.505,1512.7,27.592,27.611
001190506620,2007,266,00:17:00,3404.2, 1.579,3.13976,0.9865, 0.00,,4.3432,35.167358,-123.017933,3352.5,34.486, 1.322, 2.65, 88.1,0.505,1512.6,27.592,27.610
001190506635,2007,266,00:17:15,3396.8, 1.580,3.13953,0.9865, 0.00,,4.3430,35.167344,-123.017906,3345.3,34.485, 1.323, 2.65, 88.1,0.505,1512.4,27.591,27.610
001190506650,2007,266,00:17:30,3389.4, 1.581,3.13942,0.9863, 0.00,,4.3434,35.167328,-123.017903,3338.1,34.486, 1.325, 2.65, 88.1,0.505,1512.3,27.592,27.610
001190506665,2007,266,00:17:45,3381.9, 1.582,3.13919,0.9863, 0.00,,4.3433,35.167328,-123.017913,3330.7,34.485, 1.327, 2.65, 88.1,0.505,1512.2,27.591,27.609
001190506680,2007,266,00:18:00,3374.7, 1.583,3.13904,0.9862, 0.00,,4.3432,35.167317,-123.017905,3323.7,34.485, 1.329, 2.64, 88.1,0.505,1512.1,27.591,27.609
001190506695,2007,266,00:18:15,3367.4, 1.584,3.13886,0.9861, 0.00,,4.3433,35.167297,-123.017869,3316.6,34.485, 1.331, 2.64, 88.1,0.505,1512.0,27.591,27.609
001190506710,2007,266,00:18:30,3359.9, 1.585,3.13864,0.9862, 0.00,,4.3432,35.167297,-123.017869,3309.3,34.485, 1.332, 2.64, 88.1,0.505,1511.8,27.591,27.609
001190506725,2007,266,00:18:45,3352.4, 1.586,3.13847,0.9862, 0.00,,4.3421,35.167297,-123.017869,3301.9,34.485, 1.334, 2.63, 88.1,0.506,1511.7,27.591,27.609
001190506740,2007,266,00:19:00,3344.8, 1.587,3.13821,0.9862, 0.00,,4.3426,35.167284,-123.017866,3294.5,34.485, 1.335, 2.63, 88.1,0.505,1511.6,27.590,27.609
001190506755,2007,266,00:19:15,3337.8, 1.588,3.13806,0.9862, 0.00,,4.3423,35.167267,-123.017849,3287.7,34.484, 1.337, 2.63, 88.1,0.506,1511.5,27.590,27.608
001190506770,2007,266,00:19:30,3332.3, 1.591,3.13806,0.9855, 0.00,,4.3416,35.167267,-123.017866,3282.3,34.484, 1.340, 2.62, 88.1,0.506,1511.4,27.590,27.608
001190506785,2007,266,00:19:45,3327.7, 1.591,3.13798,0.9850, 0.00,,4.3415,35.167273,-123.017866,3277.8,34.485, 1.342, 2.62, 88.1,0.506,1511.3,27.590,27.608
001190506800,2007,266,00:20:00,3322.8, 1.593,3.13791,0.9848, 0.00,,4.3424,35.167289,-123.017866,3273.0,34.484, 1.344, 2.62, 88.1,0.506,1511.2,27.589,27.607
001190506815,2007,266,00:20:15,3317.8, 1.593,3.13774,0.9846, 0.00,,4.3438,35.167287,-123.017869,3268.1,34.484, 1.344, 2.61, 88.2,0.504,1511.1,27.590,27.607
001190506830,2007,266,00:20:30,3311.9, 1.593,3.13751,0.9848, 0.00,,4.3441,35.167289,-123.017866,3262.4,34.484, 1.345, 2.61, 88.2,0.504,1511.0,27.589,27.607
001190506845,2007,266,00:20:45,3305.4, 1.595,3.13740,0.9848, 0.00,,4.3432,35.167287,-123.017866,3256.0,34.483, 1.347, 2.61, 88.1,0.505,1510.9,27.589,27.606
001190506860,2007,266,00:21:00,3298.9, 1.597,3.13726,0.9847, 0.00,,4.3437,35.167297,-123.017869,3249.6,34.483, 1.349, 2.61, 88.2,0.504,1510.8,27.588,27.606
001190506875,2007,266,00:21:15,3291.9, 1.596,3.13703,0.9849, 0.00,,4.3434,35.167297,-123.017866,3242.8,34.484, 1.350, 2.61, 88.1,0.505,1510.7,27.589,27.607
001190506890,2007,266,00:21:30,3284.7, 1.598,3.13693,0.9851, 0.00,,4.3430,35.167297,-123.017863,3235.7,34.484, 1.352, 2.60, 88.1,0.505,1510.6,27.589,27.607
001190506905,2007,266,00:21:45,3277.2, 1.599,3.13674,0.9853, 0.00,,4.3431,35.167297,-123.017866,3228.4,34.484, 1.354, 2.60, 88.1,0.505,1510.5,27.589,27.607
001190506920,2007,266,00:22:00,3269.6, 1.599,3.13644,0.9858, 0.00,,4.3441,35.167297,-123.017856,3221.0,34.483, 1.355, 2.60, 88.2,0.504,1510.3,27.588,27.606
001190506935,2007,266,00:22:15,3262.0, 1.599,3.13617,0.9855, 0.00,,4.3452,35.167297,-123.017856,3213.6,34.484, 1.356, 2.60, 88.2,0.503,1510.2,27.588,27.606
001190506950,2007,266,00:22:30,3254.5, 1.600,3.13593,0.9846, 0.00,,4.3454,35.167315,-123.017860,3206.3,34.483, 1.357, 2.59, 88.2,0.503,1510.1,27.588,27.605
001190506965,2007,266,00:22:45,3247.0, 1.601,3.13573,0.9839, 0.00,,4.3457,35.167327,-123.017850,3198.9,34.483, 1.359, 2.58, 88.2,0.503,1510.0,27.588,27.605
001190506980,2007,266,00:23:00,3239.8, 1.601,3.13544,0.9836, 0.00,,4.3457,35.167308,-123.017858,3191.9,34.483, 1.360, 2.58, 88.2,0.502,1509.8,27.587,27.605
001190506995,2007,266,00:23:15,3232.6, 1.602,3.13525,0.9832, 0.00,,4.3456,35.167298,-123.017853,3184.8,34.483, 1.361, 2.58, 88.2,0.503,1509.7,27.588,27.605
001190507010,2007,266,00:23:30,3225.2, 1.603,3.13512,0.9830, 0.00,,4.3455,35.167297,-123.017860,3177.6,34.483, 1.363, 2.57, 88.2,0.503,1509.6,27.587,27.605
001190507025,2007,266,00:23:45,3217.9, 1.605,3.13497,0.9830, 0.00,,4.3457,35.167297,-123.017860,3170.4,34.483, 1.365, 2.57, 88.2,0.502,1509.5,27.587,27.605
001190507040,2007,266,00:24:00,3210.6, 1.605,3.13472,0.9828, 0.00,,4.3454,35.167285,-123.017869,3163.3,34.482, 1.367, 2.57, 88.2,0.503,1509.4,27.587,27.604
001190507055,2007,266,00:24:15,3203.4, 1.607,3.13456,0.9827, 0.00,,4.3456,35.167267,-123.017863,3156.2,34.482, 1.369, 2.56, 88.2,0.503,1509.2,27.587,27.604
001190507070,2007,266,00:24:30,3196.4, 1.608,3.13440,0.9826, 0.00,,4.3454,35.167240,-123.017862,3149.4,34.482, 1.371, 2.56, 88.2,0.503,1509.1,27.586,27.604
001190507085,2007,266,00:24:45,3189.4, 1.610,3.13430,0.9826, 0.00,,4.3450,35.167236,-123.017842,3142.6,34.482, 1.373, 2.56, 88.2,0.503,1509.0,27.586,27.603
001190507100,2007,266,00:25:00,3182.2, 1.612,3.13423,0.9827, 0.00,,4.3451,35.167236,-123.017825,3135.5,34.482, 1.376, 2.55, 88.2,0.503,1508.9,27.586,27.603
001190507115,2007,266,00:25:15,3174.9, 1.614,3.13412,0.9824, 0.00,,4.3448,35.167206,-123.017841,3128.4,34.482, 1.378, 2.55, 88.2,0.503,1508.8,27.586,27.603
001190507130,2007,266,00:25:30,3167.7, 1.615,3.13397,0.9823, 0.00,,4.3442,35.167206,-123.017851,3121.3,34.482, 1.381, 2.55, 88.2,0.504,1508.7,27.586,27.603
001190507145,2007,266,00:25:45,3160.3, 1.617,3.13385,0.9824, 0.00,,4.3441,35.167198,-123.017862,3114.1,34.482, 1.383, 2.55, 88.2,0.504,1508.5,27.586,27.603
001190507160,2007,266,00:26:00,3153.0, 1.618,3.13367,0.9829, 0.00,,4.3439,35.167196,-123.017863,3107.0,34.482, 1.385, 2.55, 88.2,0.504,1508.4,27.586,27.603
001190507175,2007,266,00:26:15,3146.1, 1.619,3.13353,0.9828, 0.00,,4.3441,35.167186,-123.017862,3100.2,34.482, 1.387, 2.54, 88.2,0.504,1508.3,27.586,27.602
001190507190,2007,266,00:26:30,3139.1, 1.622,3.13347,0.9822, 0.00,,4.3438,35.167175,-123.017843,3093.3,34.481, 1.390, 2.54, 88.2,0.504,1508.2,27.585,27.602
001190507205,2007,266,00:26:45,3131.9, 1.624,3.13333,0.9816, 0.00,,4.3440,35.167176,-123.017807,3086.3,34.481, 1.393, 2.53, 88.2,0.504,1508.1,27.584,27.601
001190507220,2007,266,00:27:00,3124.7, 1.627,3.13332,0.9816, 0.00,,4.3437,35.167175,-123.017841,3079.3,34.481, 1.396, 2.53, 88.2,0.504,1508.0,27.585,27.601
001190507235,2007,266,00:27:15,3117.6, 1.629,3.13319,0.9816, 0.00,,4.3438,35.167175,-123.017808,3072.3,34.480, 1.399, 2.53, 88.2,0.504,1507.9,27.584,27.600
001190507250,2007,266,00:27:30,3110.4, 1.631,3.13312,0.9811, 0.00,,4.3443,35.167175,-123.017805,3065.3,34.480, 1.402, 2.52, 88.2,0.504,1507.8,27.583,27.600
001190507265,2007,266,00:27:45,3103.2, 1.632,3.13290,0.9795, 0.00,,4.3443,35.167165,-123.017805,3058.2,34.480, 1.404, 2.51, 88.2,0.504,1507.6,27.583,27.599
001190507280,2007,266,00:28:00,3096.3, 1.634,3.13276,0.9790, 0.00,,4.3442,35.167158,-123.017842,3051.5,34.479, 1.406, 2.50, 88.2,0.504,1507.5,27.582,27.599
001190507295,2007,266,00:28:15,3089.4, 1.636,3.13266,0.9789, 0.00,,4.3443,35.167176,-123.017833,3044.7,34.479, 1.409, 2.50, 88.2,0.504,1507.4,27.582,27.599
001190507310,2007,266,00:28:30,3082.2, 1.637,3.13254,0.9790, 0.00,,4.3439,35.167176,-123.017827,3037.6,34.480, 1.410, 2.50, 88.2,0.504,1507.3,27.582,27.599
001190507325,2007,266,00:28:45,3074.9, 1.639,3.13241,0.9791, 0.00,,4.3445,35.167168,-123.017805,3030.6,34.480, 1.413, 2.50, 88.2,0.504,1507.2,27.582,27.599
001190507340,2007,266,00:29:00,3067.8, 1.640,3.13223,0.9792, 0.00,,4.3443,35.167168,-123.017805,3023.6,34.479, 1.415, 2.50, 88.2,0.504,1507.1,27.582,27.598
001190507355,2007,266,00:29:15,3060.7, 1.642,3.13211,0.9793, 0.00,,4.3443,35.167147,-123.017795,3016.6,34.480, 1.417, 2.49, 88.2,0.504,1506.9,27.582,27.598
001190507370,2007,266,00:29:30,3053.6, 1.643,3.13195,0.9794, 0.00,,4.3441,35.167146,-123.017795,3009.7,34.479, 1.419, 2.49, 88.2,0.504,1506.8,27.582,27.598
001190507385,2007,266,00:29:45,3046.8, 1.645,3.13184,0.9789, 0.00,,4.3440,35.167146,-123.017797,3003.0,34.479, 1.422, 2.49, 88.2,0.504,1506.7,27.581,27.597
001190507400,2007,266,00:30:00,3040.4, 1.648,3.13177,0.9787, 0.00,,4.3435,35.167163,-123.017781,2996.8,34.478, 1.425, 2.48, 88.1,0.505,1506.6,27.581,27.597
001190507415,2007,266,00:30:15,3033.5, 1.649,3.13166,0.9785, 0.00,,4.3434,35.167148,-123.017795,2990.0,34.479, 1.426, 2.48, 88.1,0.505,1506.5,27.581,27.597
001190507430,2007,266,00:30:30,3026.4, 1.652,3.13164,0.9785, 0.00,,4.3437,35.167145,-123.017805,2983.1,34.479, 1.430, 2.48, 88.2,0.504,1506.4,27.581,27.597
001190507445,2007,266,00:30:45,3019.5, 1.653,3.13147,0.9780, 0.00,,4.3440,35.167146,-123.017800,2976.3,34.478, 1.432, 2.47, 88.2,0.504,1506.3,27.580,27.597
001190507460,2007,266,00:31:00,3013.9, 1.654,3.13129,0.9766, 0.00,,4.3447,35.167146,-123.017769,2970.8,34.478, 1.433, 2.46, 88.2,0.503,1506.2,27.580,27.596
001190507475,2007,266,00:31:15,3009.3, 1.656,3.13121,0.9739, 0.00,,4.3450,35.167147,-123.017728,2966.3,34.477, 1.435, 2.45, 88.2,0.503,1506.1,27.579,27.595
001190507490,2007,266,00:31:30,3003.9, 1.658,3.13115,0.9735, 0.00,,4.3445,35.167135,-123.017738,2961.1,34.477, 1.438, 2.44, 88.2,0.504,1506.0,27.579,27.595
001190507505,2007,266,00:31:45,2997.8, 1.661,3.13122,0.9739, 0.00,,4.3441,35.167109,-123.017741,2955.1,34.477, 1.442, 2.44, 88.2,0.504,1506.0,27.579,27.595
001190507520,2007,266,00:32:00,2992.4, 1.663,3.13121,0.9737, 0.00,,4.3444,35.167093,-123.017738,2949.8,34.477, 1.444, 2.44, 88.2,0.504,1505.9,27.578,27.594
001190507535,2007,266,00:32:15,2986.1, 1.665,3.13110,0.9736, 0.00,,4.3443,35.167084,-123.017738,2943.6,34.476, 1.447, 2.44, 88.2,0.504,1505.8,27.578,27.594
001190507550,2007,266,00:32:30,2979.6, 1.667,3.13112,0.9737, 0.00,,4.3445,35.167076,-123.017731,2937.3,34.477, 1.449, 2.44, 88.2,0.504,1505.7,27.579,27.594
001190507565,2007,266,00:32:45,2973.0, 1.669,3.13095,0.9737, 0.00,,4.3440,35.167076,-123.017738,2930.8,34.477, 1.452, 2.43, 88.2,0.504,1505.6,27.578,27.594
001190507580,2007,266,00:33:00,2967.2, 1.671,3.13087,0.9738, 0.00,,4.3440,35.167085,-123.017740,2925.1,34.476, 1.454, 2.43, 88.2,0.504,1505.5,27.577,27.593
001190507595,2007,266,00:33:15,2960.7, 1.671,3.13068,0.9735, 0.00,,4.3440,35.167083,-123.017734,2918.7,34.476, 1.456, 2.43, 88.2,0.504,1505.4,27.577,27.593
001190507610,2007,266,00:33:30,2953.6, 1.673,3.13059,0.9732, 0.00,,4.3441,35.167054,-123.017734,2911.8,34.477, 1.458, 2.43, 88.2,0.504,1505.3,27.577,27.593
001190507625,2007,266,00:33:45,2946.7, 1.677,3.13062,0.9731, 0.00,,4.3434,35.167054,-123.017734,2905.1,34.475, 1.463, 2.42, 88.1,0.505,1505.2,27.576,27.592
001190507640,2007,266,00:34:00,2940.6, 1.681,3.13053,0.9734, 0.00,,4.3432,35.167053,-123.017754,2899.0,34.474, 1.466, 2.42, 88.1,0.505,1505.1,27.575,27.590
001190507655,2007,266,00:34:15,2934.7, 1.683,3.13069,0.9729, 0.00,,4.3432,35.167039,-123.017770,2893.3,34.475, 1.470, 2.42, 88.1,0.505,1505.0,27.576,27.591
001190507670,2007,266,00:34:30,2928.3, 1.685,3.13063,0.9720, 0.00,,4.3434,35.167033,-123.017774,2887.0,34.476, 1.472, 2.41, 88.1,0.505,1504.9,27.576,27.592
