usec,year,day,time,pres,temp,cond,o2curr,o2temp,o2delta,transvolt,lat,lon,depth,salin,theta,oxyg,light,beac,sound,sigmat,sigmatheta
001170547200,2007,035,00:00:00,3972.5, 1.522,3.15387,1.2770, 0.00,,4.2235,34.946119,-122.792502,3907.2,34.473, 1.207, 2.80, 80.8,0.851,1522.1,27.586,27.608
001170547215,2007,035,00:00:15,3972.7, 1.522,3.15394,1.2767, 0.00,,4.2236,34.946119,-122.792502,3907.4,34.474, 1.207, 2.80, 80.8,0.851,1522.1,27.586,27.609
001170547230,2007,035,00:00:30,3972.6, 1.522,3.15385,1.2771, 0.00,,4.2232,34.946151,-122.792519,3907.3,34.473, 1.207, 2.80, 80.8,0.851,1522.1,27.586,27.608
001170547245,2007,035,00:00:45,3972.7, 1.522,3.15398,1.2769, 0.00,,4.2226,34.946174,-122.792532,3907.4,34.474, 1.207, 2.80, 80.8,0.851,1522.1,27.586,27.609
001170547260,2007,035,00:01:00,3972.6, 1.522,3.15388,1.2770, 0.00,,4.2218,34.946197,-122.792532,3907.2,34.473, 1.207, 2.80, 80.8,0.852,1522.1,27.586,27.608
001170547275,2007,035,00:01:15,3972.8, 1.522,3.15393,1.2769, 0.00,,4.2234,34.946211,-122.792540,3907.5,34.474, 1.207, 2.80, 80.8,0.851,1522.1,27.586,27.609
001170547290,2007,035,00:01:30,3973.3, 1.523,3.15395,1.2769, 0.00,,4.2230,34.946226,-122.792547,3907.9,34.473, 1.207, 2.80, 80.8,0.851,1522.1,27.586,27.608
001170547305,2007,035,00:01:45,3973.2, 1.523,3.15395,1.2767, 0.00,,4.2237,34.946237,-122.792551,3907.8,34.473, 1.207, 2.80, 80.8,0.850,1522.1,27.586,27.608
001170547320,2007,035,00:02:00,3973.0, 1.522,3.15397,1.2768, 0.00,,4.2233,34.946250,-122.792567,3907.7,34.474, 1.207, 2.80, 80.8,0.851,1522.1,27.587,27.609
001170547335,2007,035,00:02:15,3972.9, 1.522,3.15389,1.2766, 0.00,,4.2226,34.946259,-122.792589,3907.6,34.473, 1.207, 2.80, 80.8,0.851,1522.1,27.586,27.608
001170547350,2007,035,00:02:30,3972.9, 1.523,3.15393,1.2768, 0.00,,4.2236,34.946279,-122.792598,3907.5,34.473, 1.207, 2.80, 80.8,0.850,1522.1,27.585,27.608
001170547365,2007,035,00:02:45,3973.4, 1.523,3.15401,1.2765, 0.00,,4.2238,34.946290,-122.792621,3908.0,34.473, 1.208, 2.80, 80.8,0.850,1522.1,27.586,27.608
001170547380,2007,035,00:03:00,3973.6, 1.523,3.15397,1.2761, 0.00,,4.2236,34.946301,-122.792638,3908.3,34.473, 1.207, 2.80, 80.8,0.851,1522.1,27.586,27.608
001170547395,2007,035,00:03:15,3973.7, 1.523,3.15395,1.2767, 0.00,,4.2235,34.946317,-122.792648,3908.4,34.473, 1.207, 2.80, 80.8,0.851,1522.1,27.585,27.608
001170547410,2007,035,00:03:30,3973.5, 1.523,3.15397,1.2762, 0.00,,4.2236,34.946329,-122.792654,3908.2,34.473, 1.208, 2.80, 80.8,0.850,1522.1,27.585,27.608
001170547425,2007,035,00:03:45,3973.3, 1.523,3.15391,1.2765, 0.00,,4.2237,34.946350,-122.792677,3907.9,34.473, 1.207, 2.80, 80.8,0.850,1522.1,27.585,27.608
001170547440,2007,035,00:04:00,3974.1, 1.522,3.15396,1.2765, 0.00,,4.2237,34.946370,-122.792691,3908.8,34.473, 1.207, 2.80, 80.8,0.850,1522.1,27.586,27.608
001170547455,2007,035,00:04:15,3974.3, 1.522,3.15394,1.2766, 0.00,,4.2234,34.946387,-122.792709,3908.9,34.473, 1.207, 2.80, 80.8,0.851,1522.1,27.585,27.608
001170547470,2007,035,00:04:30,3974.8, 1.522,3.15400,1.2767, 0.00,,4.2236,34.946409,-122.792727,3909.5,34.473, 1.207, 2.80, 80.8,0.851,1522.1,27.586,27.608
001170547485,2007,035,00:04:45,3975.3, 1.523,3.15401,1.2765, 0.00,,4.2238,34.946425,-122.792743,3909.9,34.473, 1.207, 2.80, 80.8,0.850,1522.1,27.585,27.608
001170547500,2007,035,00:05:00,3975.8, 1.524,3.15407,1.2763, 0.00,,4.2233,34.946440,-122.792758,3910.4,34.472, 1.208, 2.80, 80.8,0.851,1522.1,27.585,27.607
001170547515,2007,035,00:05:15,3976.3, 1.524,3.15408,1.2762, 0.00,,4.2236,34.946455,-122.792773,3910.8,34.473, 1.208, 2.80, 80.8,0.851,1522.1,27.585,27.607
