usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1396619130,04/04/2014 13:45:30,2,docr,5.96,2,13.591,2,33.261,2,5.053,2,82.37,2,1500.182,2,24.9282,2,36.711019,2,-122.185942,2
1396619145,04/04/2014 13:45:45,2,docr,10.42,0,13.58,0,33.26,0,5.528,0,82.5,2,1500.219,0,24.9298,0,36.711019,2,-122.185942,2
1396619160,04/04/2014 13:46:00,2,docr,10.82,2,13.575,2,33.262,2,5.801,2,82.5,2,1500.211,2,24.9324,2,36.07879373,2,-122.49012326,2
1396619175,04/04/2014 13:46:15,2,docr,12.81,2,13.575,2,33.263,2,5.803,2,82.5,2,1500.245,2,24.9332,2,35.130449,2,-122.94642,2
1396619190,04/04/2014 13:46:30,2,docr,12.9,2,13.573,2,33.263,2,5.804,2,82.52,2,1500.24,2,24.9336,2,35.1312368,2,-122.94612706,2
1396619205,04/04/2014 13:46:45,2,docr,12.9,2,13.57,2,33.263,2,5.804,2,82.52,2,1500.231,2,24.9342,2,35.13115466,2,-122.946077,2
1396619220,04/04/2014 13:47:00,2,docr,12.81,2,13.572,2,33.262,2,5.802,2,82.5,2,1500.234,2,24.9331,2,35.130748,2,-122.946067,2
1396619235,04/04/2014 13:47:15,2,docr,12.9,2,13.574,2,33.262,2,5.804,2,82.52,2,1500.243,2,24.9327,2,35.130612,2,-122.9461142,2
1396619250,04/04/2014 13:47:30,2,docr,12.9,2,13.574,2,33.261,2,5.803,2,82.52,2,1500.241,2,24.9319,2,35.130578,2,-122.946126,2
1396619265,04/04/2014 13:47:45,2,docr,12.9,2,13.575,2,33.261,2,5.805,2,82.49,0,1500.245,2,24.9317,2,35.130578,2,-122.946126,2
1396619280,04/04/2014 13:48:00,2,docr,13.1,2,13.576,2,33.261,2,5.804,2,82.53,2,1500.251,2,24.9315,2,35.130578,2,-122.946126,2
1396619295,04/04/2014 13:48:15,2,docr,12.81,2,13.576,2,33.261,2,5.805,2,82.51,2,1500.246,2,24.9315,2,35.130578,2,-122.946126,2
1396619310,04/04/2014 13:48:30,2,docr,13,2,13.573,2,33.262,2,5.803,2,82.61,2,1500.241,2,24.9329,2,35.130578,2,-122.946126,2
1396619325,04/04/2014 13:48:45,2,docr,12.9,2,13.573,2,33.265,2,5.796,2,82.62,2,1500.243,2,24.9352,2,35.130578,2,-122.946126,2
1396619340,04/04/2014 13:49:00,2,docr,12.81,2,13.573,2,33.265,2,5.797,2,82.65,2,1500.241,2,24.9352,2,35.130578,2,-122.946126,2
1396619355,04/04/2014 13:49:15,2,docr,13,2,13.573,2,33.266,2,5.798,2,82.64,2,1500.246,2,24.936,2,35.130578,2,-122.946126,2
1396619370,04/04/2014 13:49:30,2,docr,14.49,2,13.573,2,33.268,2,5.796,2,82.65,2,1500.273,2,24.9375,2,35.130578,2,-122.946126,2
1396619385,04/04/2014 13:49:45,2,docr,17.97,2,13.572,2,33.273,2,5.794,2,82.76,0,1500.333,2,24.9417,2,35.130578,2,-122.946126,2
1396619400,04/04/2014 13:50:00,2,docr,18.56,2,13.573,2,33.273,2,5.791,2,82.72,2,1500.346,2,24.9415,2,35.130578,2,-122.946126,2
1396619415,04/04/2014 13:50:15,2,docr,21.34,2,13.571,2,33.277,2,5.791,2,82.84,2,1500.391,2,24.9451,2,35.130578,2,-122.946126,2
1396619430,04/04/2014 13:50:30,2,docr,24.12,2,13.568,2,33.294,2,5.782,2,83.13,2,1500.447,2,24.9589,2,35.130578,2,-122.946126,2
1396619445,04/04/2014 13:50:45,2,docr,27.1,2,13.547,2,33.303,2,5.769,2,83.8,0,1500.438,2,24.9702,2,35.130578,2,-122.946126,2
1396619460,04/04/2014 13:51:00,2,docr,29.98,2,13.521,2,33.302,2,5.746,2,83.97,0,1500.399,2,24.9748,2,35.130578,2,-122.946126,2
1396619475,04/04/2014 13:51:15,2,docr,33.05,2,13.495,2,33.314,2,5.73,2,84.41,2,1500.379,2,24.9895,2,35.130578,2,-122.946126,2
1396619490,04/04/2014 13:51:30,2,docr,33.25,2,13.483,2,33.322,2,5.718,2,84.45,0,1500.352,2,24.9981,2,35.130578,2,-122.946126,2
1396619505,04/04/2014 13:51:45,2,docr,32.36,2,13.492,2,33.303,2,5.724,2,84.19,0,1500.344,2,24.9815,2,35.130578,2,-122.946126,2
1396619520,04/04/2014 13:52:00,2,docr,33.65,2,13.487,2,33.336,2,5.717,2,84.65,2,1500.388,2,25.0081,2,35.130578,2,-122.946126,2
1396619535,04/04/2014 13:52:15,2,docr,40,2,13.459,2,33.357,2,5.691,2,85.47,0,1500.426,2,25.0302,2,35.130578,2,-122.946126,2
1396619550,04/04/2014 13:52:30,2,docr,45.26,2,13.4,2,33.35,2,5.667,2,86.31,0,1500.311,2,25.0368,2,35.130578,2,-122.946126,2
1396619565,04/04/2014 13:52:45,2,docr,50.03,2,13.243,2,33.376,2,5.587,2,87.04,2,1499.9,2,25.0886,2,35.130578,2,-122.946126,2
1396619580,04/04/2014 13:53:00,2,docr,55.78,2,12.774,2,33.377,2,5.336,2,87.53,0,1498.43,2,25.1822,2,35.130578,2,-122.946126,2
1396619595,04/04/2014 13:53:15,2,docr,60.35,2,12.256,2,33.417,2,4.999,2,87.72,2,1496.801,2,25.3133,2,35.130578,2,-122.946126,2
1396619610,04/04/2014 13:53:30,2,docr,64.02,2,11.685,2,33.375,2,4.77,2,87.96,2,1494.853,2,25.3879,2,35.130578,2,-122.946126,2
1396619625,04/04/2014 13:53:45,2,docr,68.88,2,11.118,2,33.36,2,4.597,2,88.14,2,1492.942,2,25.4795,2,35.1303232,2,-122.9462184,2
1396619640,04/04/2014 13:54:00,2,docr,77.51,2,10.64,2,33.371,2,4.318,2,88.38,2,1491.413,2,25.5726,2,35.130032,2,-122.946324,2
