usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1371600000,06/19/2013 00:00:00,2,docr,1551.5,2,2.74,2,34.568,2,1.064,2,84.83,2,1486.633,2,27.5734,2,35.13159371,2,-122.94931057,2
1371600015,06/19/2013 00:00:15,2,docr,1539.97,2,2.757,2,34.566,2,1.053,2,84.81,2,1486.508,2,27.5702,2,35.13160666,2,-122.94930793,2
1371600030,06/19/2013 00:00:30,2,docr,1530.91,2,2.777,2,34.565,2,1.043,2,84.82,2,1486.439,2,27.5676,2,35.131619,2,-122.949253,2
1371600045,06/19/2013 00:00:45,2,docr,1521.74,2,2.8,2,34.563,2,1.027,2,84.82,2,1486.38,2,27.564,2,35.131619,2,-122.94929333,2
1371600060,06/19/2013 00:01:00,2,docr,1512.58,2,2.818,2,34.562,2,1.013,2,84.82,2,1486.301,2,27.5615,2,35.1316118,2,-122.94931,2
1371600075,06/19/2013 00:01:15,2,docr,1503.41,2,2.839,2,34.56,2,0.999,2,84.81,2,1486.233,2,27.5581,2,35.13157926,2,-122.94923493,2
1371600090,06/19/2013 00:01:30,2,docr,1494.05,2,2.853,2,34.559,2,0.988,2,84.82,2,1486.133,2,27.556,2,35.13163433,2,-122.94925966,2
1371600105,06/19/2013 00:01:45,2,docr,1484.69,2,2.862,2,34.558,2,0.982,2,84.82,2,1486.012,2,27.5543,2,35.1316566,2,-122.94926913,2
1371600120,06/19/2013 00:02:00,2,docr,1475.32,2,2.873,2,34.557,2,0.976,2,84.82,2,1485.899,2,27.5525,2,35.13163166,2,-122.94929106,2
1371600135,06/19/2013 00:02:15,2,docr,1465.86,2,2.885,2,34.557,2,0.969,2,84.82,2,1485.791,2,27.5514,2,35.1316378,2,-122.9493266,2
1371600150,06/19/2013 00:02:30,2,docr,1456.4,2,2.902,2,34.556,2,0.961,2,84.81,2,1485.702,2,27.549,2,35.13164853,2,-122.949347,2
1371600165,06/19/2013 00:02:45,2,docr,1446.93,2,2.922,2,34.555,2,0.952,2,84.81,2,1485.626,2,27.5464,2,35.13173,2,-122.9493094,2
1371600180,06/19/2013 00:03:00,2,docr,1437.47,2,2.946,2,34.553,2,0.939,2,84.81,2,1485.566,2,27.5426,2,35.13178066,2,-122.94930153,2
1371600195,06/19/2013 00:03:15,2,docr,1428.2,2,2.959,2,34.552,2,0.931,2,84.8,2,1485.464,2,27.5405,2,35.131827,2,-122.949313,2
1371600210,06/19/2013 00:03:30,2,docr,1419.03,2,2.977,2,34.551,2,0.923,2,84.82,2,1485.385,2,27.5381,2,35.13177453,2,-122.9492982,2
1371600225,06/19/2013 00:03:45,2,docr,1409.86,2,2.99,2,34.55,2,0.915,2,84.81,2,1485.284,2,27.5361,2,35.13176413,2,-122.94930413,2
1371600240,06/19/2013 00:04:00,2,docr,1400.69,2,3.008,2,34.549,2,0.906,2,84.81,2,1485.205,2,27.5336,2,35.131762,2,-122.94931,2
1371600255,06/19/2013 00:04:15,2,docr,1391.52,2,3.033,2,34.547,2,0.895,2,84.8,2,1485.154,2,27.5297,2,35.13175306,2,-122.94930706,2
1371600270,06/19/2013 00:04:30,2,docr,1382.45,2,3.051,2,34.545,2,0.881,2,84.81,2,1485.075,2,27.5264,2,35.131743,2,-122.9493136,2
1371600285,06/19/2013 00:04:45,2,docr,1373.38,2,3.06,2,34.544,2,0.875,2,84.8,2,1484.959,2,27.5247,2,35.131728,2,-122.949322,2
1371600300,06/19/2013 00:05:00,2,docr,1364.41,2,3.081,2,34.543,2,0.864,2,84.8,2,1484.896,2,27.522,2,35.13172713,2,-122.9493292,2
1371600315,06/19/2013 00:05:15,2,docr,1355.33,2,3.102,2,34.541,2,0.852,2,84.8,2,1484.829,2,27.5184,2,35.13172273,2,-122.94933333,2
1371600330,06/19/2013 00:05:30,2,docr,1346.16,2,3.116,2,34.539,2,0.843,2,84.81,2,1484.732,2,27.5155,2,35.131719,2,-122.94936,2
1371600345,06/19/2013 00:05:45,2,docr,1337.09,2,3.14,2,34.538,2,0.832,2,84.81,2,1484.679,2,27.5124,2,35.1316782,2,-122.94934,2
1371600360,06/19/2013 00:06:00,2,docr,1328.01,2,3.153,2,34.536,2,0.823,2,84.8,2,1484.579,2,27.5096,2,35.13167146,2,-122.94934593,2
1371600375,06/19/2013 00:06:15,2,docr,1318.94,2,3.165,2,34.535,2,0.816,2,84.81,2,1484.476,2,27.5076,2,35.131703,2,-122.949343,2
1371600390,06/19/2013 00:06:30,2,docr,1309.76,2,3.183,2,34.534,2,0.809,2,84.81,2,1484.396,2,27.5051,2,35.1316906,2,-122.9494096,2
1371600405,06/19/2013 00:06:45,2,docr,1300.69,2,3.2,2,34.532,2,0.799,2,84.81,2,1484.313,2,27.5019,2,35.131669,2,-122.9494086,2
1371600420,06/19/2013 00:07:00,2,docr,1291.71,2,3.215,2,34.531,2,0.791,2,84.81,2,1484.224,2,27.4996,2,35.13163033,2,-122.94930953,2
1371600435,06/19/2013 00:07:15,2,docr,1282.73,2,3.236,2,34.53,2,0.781,2,84.8,2,1484.161,2,27.4968,2,35.13158366,2,-122.94931693,2
1371600450,06/19/2013 00:07:30,2,docr,1273.56,2,3.254,2,34.528,2,0.771,2,84.81,2,1484.08,2,27.4935,2,35.13155486,2,-122.94932946,2
1371600465,06/19/2013 00:07:45,2,docr,1264.58,2,3.274,2,34.526,2,0.76,2,84.81,2,1484.011,2,27.49,2,35.13159993,2,-122.94934766,2
1371600480,06/19/2013 00:08:00,2,docr,1255.6,2,3.289,2,34.523,2,0.751,2,84.81,2,1483.92,2,27.4861,2,35.1315364,2,-122.9493996,2
1371600495,06/19/2013 00:08:15,2,docr,1246.42,2,3.297,2,34.522,2,0.742,2,84.81,2,1483.798,2,27.4845,2,35.13149826,2,-122.949431,2
1371600510,06/19/2013 00:08:30,2,docr,1237.35,2,3.314,2,34.52,2,0.735,2,84.81,2,1483.714,2,27.4812,2,35.131577,2,-122.949379,2
1371600525,06/19/2013 00:08:45,2,docr,1228.37,2,3.332,2,34.518,2,0.725,2,84.81,2,1483.637,2,27.4779,2,35.13157153,2,-122.94936953,2
1371600540,06/19/2013 00:09:00,2,docr,1219.29,2,3.35,2,34.515,2,0.712,2,84.83,2,1483.556,2,27.4737,2,35.131572,2,-122.949367,2
1371600555,06/19/2013 00:09:15,2,docr,1210.21,2,3.363,2,34.514,2,0.703,2,84.82,2,1483.457,2,27.4716,2,35.131542,2,-122.949374,2
1371600570,06/19/2013 00:09:30,2,docr,1201.13,2,3.386,2,34.513,2,0.692,2,84.81,2,1483.401,2,27.4686,2,35.13152706,2,-122.94935626,2
1371600585,06/19/2013 00:09:45,2,docr,1191.95,2,3.402,2,34.51,2,0.68,2,84.81,2,1483.31,2,27.4646,2,35.13151,2,-122.949336,2
1371600600,06/19/2013 00:10:00,2,docr,1182.77,2,3.41,2,34.509,2,0.673,2,84.81,2,1483.188,2,27.463,2,35.13151,2,-122.949336,2
1371600615,06/19/2013 00:10:15,2,docr,1173.39,2,3.42,2,34.508,2,0.668,2,84.8,2,1483.071,2,27.4612,2,35.13151,2,-122.949336,2
1371600630,06/19/2013 00:10:30,2,docr,1164.21,2,3.446,2,34.51,2,0.66,2,84.81,2,1483.029,2,27.4603,2,35.13151,2,-122.949336,2
1371600645,06/19/2013 00:10:45,2,docr,1154.93,2,3.485,2,34.508,2,0.645,2,84.79,2,1483.036,2,27.4549,2,35.1314554,2,-122.9493204,2
1371600660,06/19/2013 00:11:00,2,docr,1145.65,2,3.5,2,34.506,2,0.634,2,84.78,2,1482.941,2,27.4518,2,35.13145113,2,-122.9493294,2
1371600675,06/19/2013 00:11:15,2,docr,1136.47,2,3.523,2,34.505,2,0.624,2,84.78,2,1482.882,2,27.4487,2,35.13146,2,-122.949353,2
1371600690,06/19/2013 00:11:30,2,docr,1127.29,2,3.543,2,34.501,2,0.614,2,84.78,2,1482.807,2,27.4435,2,35.13146126,2,-122.94935366,2
1371600705,06/19/2013 00:11:45,2,docr,1118.31,2,3.575,2,34.499,2,0.599,2,84.79,2,1482.788,2,27.4388,2,35.13145453,2,-122.94934026,2
1371600720,06/19/2013 00:12:00,2,docr,1109.12,2,3.616,2,34.499,2,0.588,2,84.78,2,1482.807,2,27.4347,2,35.131459,2,-122.949305,2
1371600735,06/19/2013 00:12:15,2,docr,1098.56,2,3.637,2,34.496,2,0.58,2,84.77,2,1482.714,2,27.4302,2,35.13145973,2,-122.94931673,2
1371600750,06/19/2013 00:12:30,2,docr,1087.8,2,3.655,2,34.493,2,0.567,2,84.77,2,1482.605,2,27.426,2,35.1314532,2,-122.9493244,2
1371600765,06/19/2013 00:12:45,2,docr,1077.13,2,3.68,2,34.492,2,0.556,2,84.77,2,1482.53,2,27.4226,2,35.131426,2,-122.949338,2
1371600780,06/19/2013 00:13:00,2,docr,1066.56,2,3.701,2,34.49,2,0.547,2,84.77,2,1482.438,2,27.4189,2,35.13141266,2,-122.949338,2
1371600795,06/19/2013 00:13:15,2,docr,1056.1,2,3.718,2,34.487,2,0.537,2,84.77,2,1482.33,2,27.4148,2,35.13140913,2,-122.94933746,2
1371600810,06/19/2013 00:13:30,2,docr,1045.82,2,3.736,2,34.484,2,0.526,2,84.77,2,1482.23,2,27.4105,2,35.131428,2,-122.949348,2
1371600825,06/19/2013 00:13:45,2,docr,1036.24,2,3.765,2,34.482,2,0.513,2,84.77,2,1482.188,2,27.406,2,35.13142033,2,-122.9493232,2
1371600840,06/19/2013 00:14:00,2,docr,1030.12,2,3.8,2,34.477,2,0.494,2,84.78,2,1482.226,2,27.3985,2,35.131414,2,-122.94930613,2
1371600855,06/19/2013 00:14:15,2,docr,1024.78,2,3.816,2,34.476,2,0.488,2,84.78,2,1482.202,2,27.396,2,35.131414,2,-122.949308,2
1371600870,06/19/2013 00:14:30,2,docr,1017.57,2,3.839,2,34.476,2,0.484,2,84.78,2,1482.178,2,27.3937,2,35.13139606,2,-122.949297,2
1371600885,06/19/2013 00:14:45,2,docr,1009.37,2,3.863,2,34.474,2,0.481,2,84.78,2,1482.138,2,27.3896,2,35.13138,2,-122.949287,2
1371600900,06/19/2013 00:15:00,2,docr,1000.78,2,3.883,2,34.471,2,0.473,2,84.78,2,1482.074,2,27.3852,2,35.131369,2,-122.949297,2
1371600915,06/19/2013 00:15:15,2,docr,991,2,3.921,2,34.468,2,0.46,2,84.77,2,1482.065,2,27.3789,2,35.13136106,2,-122.94930446,2
1371600930,06/19/2013 00:15:30,2,docr,981.22,2,3.95,2,34.464,2,0.449,2,84.78,2,1482.017,2,27.3727,2,35.131352,2,-122.949313,2
1371600945,06/19/2013 00:15:45,2,docr,971.54,2,3.985,2,34.463,2,0.441,2,84.78,2,1482,2,27.3682,2,35.13133893,2,-122.9493102,2
1371600960,06/19/2013 00:16:00,2,docr,961.85,2,4.008,2,34.461,2,0.437,2,84.78,2,1481.931,2,27.3642,2,35.131328,2,-122.9493184,2
1371600975,06/19/2013 00:16:15,2,docr,952.27,2,4.041,2,34.458,2,0.428,2,84.77,2,1481.904,2,27.3584,2,35.131313,2,-122.949331,2
1371600990,06/19/2013 00:16:30,2,docr,942.78,2,4.089,2,34.454,2,0.411,2,84.76,2,1481.941,2,27.3502,2,35.13132686,2,-122.94930933,2
1371601005,06/19/2013 00:16:45,2,docr,933.39,2,4.122,2,34.451,2,0.397,2,84.78,2,1481.917,2,27.3443,2,35.13131946,2,-122.949312,2
1371601020,06/19/2013 00:17:00,2,docr,924.11,2,4.144,2,34.448,2,0.387,2,84.76,2,1481.849,2,27.3396,2,35.131302,2,-122.949316,2
1371601035,06/19/2013 00:17:15,2,docr,914.91,2,4.163,2,34.447,2,0.381,2,84.77,2,1481.773,2,27.3367,2,35.13128813,2,-122.949296,2
