usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1257791895,11/09/2009 18:38:15,2,docr,2.48,0,17.095,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257791910,11/09/2009 18:38:30,2,docr,2.48,0,17.1,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257791925,11/09/2009 18:38:45,2,docr,2.48,0,17.096,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257791940,11/09/2009 18:39:00,2,docr,2.48,0,17.094,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257791955,11/09/2009 18:39:15,2,docr,2.48,0,17.099,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257791970,11/09/2009 18:39:30,2,docr,2.48,0,17.106,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257791985,11/09/2009 18:39:45,2,docr,2.48,0,17.104,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792000,11/09/2009 18:40:00,2,docr,2.48,0,17.103,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792015,11/09/2009 18:40:15,2,docr,2.48,0,17.103,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792030,11/09/2009 18:40:30,2,docr,2.48,0,17.103,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792045,11/09/2009 18:40:45,2,docr,2.48,0,17.108,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792060,11/09/2009 18:41:00,2,docr,2.58,0,17.116,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792075,11/09/2009 18:41:15,2,docr,2.58,0,17.116,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792090,11/09/2009 18:41:30,2,docr,2.58,0,17.118,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792105,11/09/2009 18:41:45,2,docr,2.58,0,17.12,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792120,11/09/2009 18:42:00,2,docr,2.58,0,17.121,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792135,11/09/2009 18:42:15,2,docr,2.58,0,17.123,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792150,11/09/2009 18:42:30,2,docr,2.58,0,17.125,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792165,11/09/2009 18:42:45,2,docr,2.58,0,17.127,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792180,11/09/2009 18:43:00,2,docr,2.58,0,17.129,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792195,11/09/2009 18:43:15,2,docr,2.68,0,17.132,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792210,11/09/2009 18:43:30,2,docr,2.68,0,17.134,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792225,11/09/2009 18:43:45,2,docr,2.68,0,17.136,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792240,11/09/2009 18:44:00,2,docr,2.68,0,17.138,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792255,11/09/2009 18:44:15,2,docr,2.68,0,17.146,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792270,11/09/2009 18:44:30,2,docr,2.68,0,17.149,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792285,11/09/2009 18:44:45,2,docr,2.68,0,17.146,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792300,11/09/2009 18:45:00,2,docr,2.68,0,17.154,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792315,11/09/2009 18:45:15,2,docr,2.68,0,17.16,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792330,11/09/2009 18:45:30,2,docr,2.68,0,17.158,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792345,11/09/2009 18:45:45,2,docr,2.68,0,17.156,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792360,11/09/2009 18:46:00,2,docr,2.68,0,17.156,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792375,11/09/2009 18:46:15,2,docr,2.68,0,17.157,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792390,11/09/2009 18:46:30,2,docr,2.78,0,17.166,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792405,11/09/2009 18:46:45,2,docr,2.78,0,17.166,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792420,11/09/2009 18:47:00,2,docr,2.78,0,17.174,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792435,11/09/2009 18:47:15,2,docr,2.78,0,17.173,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792450,11/09/2009 18:47:30,2,docr,2.78,0,17.174,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792465,11/09/2009 18:47:45,2,docr,2.78,0,17.176,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792480,11/09/2009 18:48:00,2,docr,2.78,0,17.178,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792495,11/09/2009 18:48:15,2,docr,2.78,0,17.181,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792510,11/09/2009 18:48:30,2,docr,2.78,0,17.187,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792525,11/09/2009 18:48:45,2,docr,2.78,0,17.193,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792540,11/09/2009 18:49:00,2,docr,2.78,0,17.191,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792555,11/09/2009 18:49:15,2,docr,2.78,0,17.191,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792570,11/09/2009 18:49:30,2,docr,2.78,0,17.191,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792585,11/09/2009 18:49:45,2,docr,2.78,0,17.194,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792600,11/09/2009 18:50:00,2,docr,2.78,0,17.196,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792615,11/09/2009 18:50:15,2,docr,2.78,0,17.198,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792630,11/09/2009 18:50:30,2,docr,2.78,0,17.2,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792645,11/09/2009 18:50:45,2,docr,2.78,0,17.202,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792660,11/09/2009 18:51:00,2,docr,2.78,0,17.204,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792675,11/09/2009 18:51:15,2,docr,2.78,0,17.207,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792690,11/09/2009 18:51:30,2,docr,2.78,0,17.211,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792705,11/09/2009 18:51:45,2,docr,2.88,0,17.214,0,,0,,0,91.13,2,,0,,0,34.872637,2,-123.59401,2
1257792720,11/09/2009 18:52:00,2,docr,2.88,0,17.221,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792735,11/09/2009 18:52:15,2,docr,2.88,0,17.226,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792750,11/09/2009 18:52:30,2,docr,2.88,0,17.23,0,,0,,0,91.11,2,,0,,0,34.872637,2,-123.59401,2
1257792765,11/09/2009 18:52:45,2,docr,2.88,0,17.234,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792780,11/09/2009 18:53:00,2,docr,2.88,0,17.239,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792795,11/09/2009 18:53:15,2,docr,2.88,0,17.243,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792810,11/09/2009 18:53:30,2,docr,2.88,0,17.247,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792825,11/09/2009 18:53:45,2,docr,2.88,0,17.251,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792840,11/09/2009 18:54:00,2,docr,2.88,0,17.255,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792855,11/09/2009 18:54:15,2,docr,2.88,0,17.259,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792870,11/09/2009 18:54:30,2,docr,2.88,0,17.263,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792885,11/09/2009 18:54:45,2,docr,2.88,0,17.267,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792900,11/09/2009 18:55:00,2,docr,2.88,0,17.271,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792915,11/09/2009 18:55:15,2,docr,2.88,0,17.275,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792930,11/09/2009 18:55:30,2,docr,2.88,0,17.279,0,,0,,0,91.11,2,,0,,0,34.872637,2,-123.59401,2
1257792945,11/09/2009 18:55:45,2,docr,2.88,0,17.283,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792960,11/09/2009 18:56:00,2,docr,2.88,0,17.287,0,,0,,0,91.12,2,,0,,0,34.872637,2,-123.59401,2
1257792975,11/09/2009 18:56:15,2,docr,2.88,0,17.291,0,,0,,0,91.11,2,,0,,0,34.872637,2,-123.59401,2
1257792990,11/09/2009 18:56:30,2,docr,2.88,0,17.295,0,,0,,0,91.11,2,,0,,0,34.872637,2,-123.59401,2
1257793005,11/09/2009 18:56:45,2,docr,2.88,0,17.299,0,,0,,0,91.11,2,,0,,0,34.872637,2,-123.59401,2
1257793020,11/09/2009 18:57:00,2,docr,2.88,0,17.303,0,,0,,0,91.11,2,,0,,0,34.872637,2,-123.59401,2
1257793035,11/09/2009 18:57:15,2,docr,2.88,0,17.307,0,,0,,0,91.11,2,,0,,0,34.872637,2,-123.59401,2
1257793050,11/09/2009 18:57:30,2,docr,2.88,0,17.311,0,,0,,0,91.1,2,,0,,0,34.872637,2,-123.59401,2
1257793065,11/09/2009 18:57:45,2,docr,2.88,0,17.315,0,,0,,0,91.09,2,,0,,0,34.872637,2,-123.59401,2
1257793080,11/09/2009 18:58:00,2,docr,2.88,0,17.319,0,,0,,0,91.1,2,,0,,0,34.872637,2,-123.59401,2
1257793095,11/09/2009 18:58:15,2,docr,2.88,0,17.323,0,,0,,0,91.1,2,,0,,0,34.872637,2,-123.59401,2
1257793110,11/09/2009 18:58:30,2,docr,2.88,0,17.328,0,,0,,0,91.1,2,,0,,0,34.872637,2,-123.59401,2
1257793125,11/09/2009 18:58:45,2,docr,2.88,0,17.333,0,,0,,0,91.1,2,,0,,0,34.872637,2,-123.59401,2
1257793140,11/09/2009 18:59:00,2,docr,2.88,0,17.338,0,,0,,0,91.1,2,,0,,0,34.872637,2,-123.59401,2
1257793155,11/09/2009 18:59:15,2,docr,2.88,0,17.342,0,,0,,0,91.07,2,,0,,0,34.872637,2,-123.59401,2
1257793170,11/09/2009 18:59:30,2,docr,2.88,0,17.347,0,,0,,0,91.01,2,,0,,0,34.872637,2,-123.59401,2
1257793185,11/09/2009 18:59:45,2,docr,2.88,0,17.353,0,,0,,0,91.03,2,,0,,0,34.872637,2,-123.59401,2
1257793200,11/09/2009 19:00:00,2,docr,2.98,0,17.358,0,,0,,0,91.03,2,,0,,0,34.872637,2,-123.59401,2
1257793215,11/09/2009 19:00:15,2,docr,2.98,0,17.363,0,,0,,0,91.04,2,,0,,0,34.872637,2,-123.59401,2
