usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1396656000,04/05/2014 00:00:00,2,docr,3125.13,2,1.601,2,34.662,2,2.42,2,89.57,2,1508.911,2,27.7486,2,35.151286,2,-122.966344,2
1396656015,04/05/2014 00:00:15,2,docr,3113.98,2,1.604,2,34.661,2,2.416,2,89.58,2,1508.727,2,27.7475,2,35.151367,2,-122.96648,2
1396656030,04/05/2014 00:00:30,2,docr,3105.08,2,1.605,2,34.661,2,2.413,2,89.58,2,1508.576,2,27.7474,2,35.15132153,2,-122.9664834,2
1396656045,04/05/2014 00:00:45,2,docr,3095.78,2,1.606,2,34.661,2,2.408,2,89.57,2,1508.418,2,27.7473,2,35.15128,2,-122.966489,2
1396656060,04/05/2014 00:01:00,2,docr,3086.88,2,1.607,2,34.662,2,2.407,2,89.57,2,1508.268,2,27.748,2,35.1512432,2,-122.96652806,2
1396656075,04/05/2014 00:01:15,2,docr,3077,2,1.61,2,34.662,2,2.403,2,89.57,2,1508.109,2,27.7477,2,35.15122386,2,-122.96651026,2
1396656090,04/05/2014 00:01:30,2,docr,3068.29,2,1.611,2,34.662,2,2.396,2,89.56,2,1507.961,2,27.7475,2,35.151194,2,-122.966478,2
1396656105,04/05/2014 00:01:45,2,docr,3060.76,2,1.612,2,34.662,2,2.393,2,89.58,2,1507.834,2,27.7474,2,35.15120613,2,-122.96643693,2
1396656120,04/05/2014 00:02:00,2,docr,3053.03,2,1.613,2,34.662,2,2.391,2,89.58,2,1507.703,2,27.7473,2,35.151207,2,-122.966434,2
1396656135,04/05/2014 00:02:15,2,docr,3044.81,2,1.615,2,34.661,2,2.387,2,89.57,2,1507.567,2,27.7463,2,35.151207,2,-122.966434,2
1396656150,04/05/2014 00:02:30,2,docr,3036.2,2,1.617,2,34.661,2,2.386,2,89.57,2,1507.425,2,27.7461,2,35.151207,2,-122.966434,2
1396656165,04/05/2014 00:02:45,2,docr,3027.49,2,1.619,2,34.66,2,2.383,2,89.57,2,1507.281,2,27.7451,2,35.15128566,2,-122.96651066,2
1396656180,04/05/2014 00:03:00,2,docr,3018.59,2,1.621,2,34.66,2,2.38,2,89.57,2,1507.134,2,27.7449,2,35.151443,2,-122.966664,2
1396656195,04/05/2014 00:03:15,2,docr,3009.58,2,1.623,2,34.66,2,2.378,2,89.57,2,1506.986,2,27.7447,2,35.15146526,2,-122.96682786,2
1396656210,04/05/2014 00:03:30,2,docr,3001.17,2,1.624,2,34.66,2,2.371,2,89.57,2,1506.843,2,27.7445,2,35.15147586,2,-122.96682173,2
1396656225,04/05/2014 00:03:45,2,docr,2993.24,2,1.626,2,34.66,2,2.368,2,89.57,2,1506.714,2,27.7444,2,35.151506,2,-122.966646,2
1396656240,04/05/2014 00:04:00,2,docr,2984.73,2,1.628,2,34.66,2,2.364,2,89.57,2,1506.574,2,27.7442,2,35.1515412,2,-122.96665993,2
1396656255,04/05/2014 00:04:15,2,docr,2976.11,2,1.63,2,34.66,2,2.361,2,89.57,2,1506.432,2,27.744,2,35.151571,2,-122.9666584,2
1396656270,04/05/2014 00:04:30,2,docr,2967.5,2,1.633,2,34.66,2,2.357,2,89.57,2,1506.295,2,27.7437,2,35.151639,2,-122.966632,2
1396656285,04/05/2014 00:04:45,2,docr,2958.59,2,1.634,2,34.66,2,2.353,2,89.57,2,1506.144,2,27.7436,2,35.15170313,2,-122.96662813,2
1396656300,04/05/2014 00:05:00,2,docr,2949.88,2,1.636,2,34.66,2,2.347,2,89.56,2,1506.001,2,27.7434,2,35.15173633,2,-122.96661746,2
1396656315,04/05/2014 00:05:15,2,docr,2941.07,2,1.637,2,34.659,2,2.346,2,89.56,2,1505.851,2,27.7424,2,35.151735,2,-122.966496,2
1396656330,04/05/2014 00:05:30,2,docr,2932.26,2,1.641,2,34.659,2,2.344,2,89.56,2,1505.715,2,27.7421,2,35.151786,2,-122.9665626,2
1396656345,04/05/2014 00:05:45,2,docr,2922.96,2,1.644,2,34.658,2,2.334,2,89.56,2,1505.564,2,27.741,2,35.15182273,2,-122.96660613,2
1396656360,04/05/2014 00:06:00,2,docr,2914.05,2,1.645,2,34.658,2,2.331,2,89.57,2,1505.413,2,27.7409,2,35.151861,2,-122.966594,2
1396656375,04/05/2014 00:06:15,2,docr,2904.85,2,1.648,2,34.658,2,2.331,2,89.56,2,1505.266,2,27.7406,2,35.1519618,2,-122.96654946,2
1396656390,04/05/2014 00:06:30,2,docr,2895.74,2,1.65,2,34.658,2,2.325,2,89.56,2,1505.116,2,27.7404,2,35.152065,2,-122.966511,2
1396656405,04/05/2014 00:06:45,2,docr,2885.95,2,1.653,2,34.658,2,2.317,2,89.57,2,1504.959,2,27.7401,2,35.15199506,2,-122.9667674,2
1396656420,04/05/2014 00:07:00,2,docr,2876.65,2,1.654,2,34.658,2,2.313,2,89.56,2,1504.801,2,27.74,2,35.1519762,2,-122.96675746,2
1396656435,04/05/2014 00:07:15,2,docr,2867.44,2,1.657,2,34.658,2,2.309,2,89.55,2,1504.654,2,27.7397,2,35.151953,2,-122.96675,2
1396656450,04/05/2014 00:07:30,2,docr,2858.33,2,1.661,2,34.658,2,2.305,2,89.55,2,1504.513,2,27.7393,2,35.1519306,2,-122.966638,2
1396656465,04/05/2014 00:07:45,2,docr,2849.52,2,1.664,2,34.658,2,2.3,2,89.55,2,1504.373,2,27.7391,2,35.151919,2,-122.9666568,2
1396656480,04/05/2014 00:08:00,2,docr,2840.71,2,1.667,2,34.657,2,2.294,2,89.56,2,1504.232,2,27.738,2,35.151904,2,-122.966697,2
1396656495,04/05/2014 00:08:15,2,docr,2831.89,2,1.671,2,34.656,2,2.287,2,89.55,2,1504.094,2,27.7368,2,35.1518916,2,-122.966702,2
1396656510,04/05/2014 00:08:30,2,docr,2823.17,2,1.676,2,34.656,2,2.282,2,89.55,2,1503.965,2,27.7364,2,35.1518878,2,-122.966708,2
1396656525,04/05/2014 00:08:45,2,docr,2814.46,2,1.679,2,34.655,2,2.276,2,89.54,2,1503.825,2,27.7353,2,35.151885,2,-122.966944,2
1396656540,04/05/2014 00:09:00,2,docr,2805.74,2,1.683,2,34.654,2,2.27,2,89.56,2,1503.69,2,27.7342,2,35.15188926,2,-122.9667592,2
1396656555,04/05/2014 00:09:15,2,docr,2797.02,2,1.686,2,34.655,2,2.261,2,89.55,2,1503.553,2,27.7347,2,35.1518848,2,-122.96668053,2
1396656570,04/05/2014 00:09:30,2,docr,2788.3,2,1.69,2,34.655,2,2.256,2,89.55,2,1503.419,2,27.7344,2,35.151865,2,-122.966671,2
1396656585,04/05/2014 00:09:45,2,docr,2779.58,2,1.692,2,34.655,2,2.247,2,89.55,2,1503.276,2,27.7342,2,35.15188693,2,-122.9667052,2
