usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1235507220,02/24/2009 20:27:00,2,docr,2.98,2,12.525,2,33.018,2,,0,85.57,2,1496.286,2,24.951,2,36.152762,2,-122.22593,2
1235507235,02/24/2009 20:27:15,2,docr,5.86,2,12.515,2,33.021,2,,0,86.96,2,1496.303,2,24.9553,2,36.152762,2,-122.22593,2
1235507250,02/24/2009 20:27:30,2,docr,11.61,2,12.483,2,33.021,2,,0,87.11,2,1496.291,2,24.9616,2,36.152762,2,-122.22593,2
1235507265,02/24/2009 20:27:45,2,docr,14.89,2,12.44,2,33.028,2,,0,87.09,2,1496.208,2,24.9753,2,36.152762,2,-122.22593,2
1235507280,02/24/2009 20:28:00,2,docr,15.58,2,12.428,2,33.027,2,,0,87.25,2,1496.177,2,24.9769,2,36.152762,2,-122.22593,2
1235507295,02/24/2009 20:28:15,2,docr,16.58,2,12.398,2,33.029,2,,0,86.82,2,1496.094,2,24.9842,2,36.152762,2,-122.22593,2
1235507310,02/24/2009 20:28:30,2,docr,16.68,2,12.37,2,33.028,2,,0,87.46,2,1496,2,24.9888,2,36.152762,2,-122.22593,2
1235507325,02/24/2009 20:28:45,2,docr,18.56,2,12.337,2,33.03,2,,0,87.75,2,1495.921,2,24.9967,2,36.152762,2,-122.22593,2
1235507340,02/24/2009 20:29:00,2,docr,19.06,2,12.332,2,33.032,2,,0,87.76,2,1495.915,2,24.9992,2,36.152762,2,-122.22593,2
1235507355,02/24/2009 20:29:15,2,docr,19.16,2,12.331,2,33.033,2,,0,87.72,2,1495.914,2,25.0001,2,36.152762,2,-122.22593,2
1235507370,02/24/2009 20:29:30,2,docr,19.06,2,12.33,2,33.031,2,,0,87.76,2,1495.907,2,24.9988,2,36.152762,2,-122.22593,2
1235507385,02/24/2009 20:29:45,2,docr,20.05,2,12.333,2,33.032,2,,0,87.71,2,1495.935,2,24.999,2,36.152762,2,-122.22593,2
1235507400,02/24/2009 20:30:00,2,docr,20.45,2,12.34,2,33.032,2,,0,87.65,2,1495.965,2,24.9977,2,36.152762,2,-122.22593,2
1235507415,02/24/2009 20:30:15,2,docr,20.45,2,12.347,2,33.031,2,,0,87.66,2,1495.988,2,24.9956,2,36.152762,2,-122.22593,2
1235507430,02/24/2009 20:30:30,2,docr,21.24,2,12.338,2,33.032,2,,0,87.75,2,1495.971,2,24.9981,2,36.152762,2,-122.22593,2
1235507445,02/24/2009 20:30:45,2,docr,22.93,2,12.328,2,33.031,2,,0,87.81,2,1495.964,2,24.9993,2,36.152762,2,-122.22593,2
1235507460,02/24/2009 20:31:00,2,docr,24.42,2,12.317,2,33.032,2,,0,87.87,2,1495.953,2,25.0022,2,36.152762,2,-122.22593,2
1235507475,02/24/2009 20:31:15,2,docr,27.6,2,12.3,2,33.033,2,,0,88.02,2,1495.949,2,25.0063,2,36.152762,2,-122.22593,2
1235507490,02/24/2009 20:31:30,2,docr,31.47,2,12.274,2,33.036,2,,0,88.39,2,1495.928,2,25.0136,2,36.152762,2,-122.22593,2
1235507505,02/24/2009 20:31:45,2,docr,31.27,2,12.231,2,33.041,2,,0,88.57,2,1495.784,2,25.0256,2,36.152762,2,-122.22593,2
1235507520,02/24/2009 20:32:00,2,docr,31.86,2,12.229,2,33.041,2,,0,88.61,2,1495.787,2,25.026,2,36.152762,2,-122.22593,2
1235507535,02/24/2009 20:32:15,2,docr,31.47,2,12.206,2,33.044,2,,0,88.77,2,1495.706,2,25.0327,2,36.152762,2,-122.22593,2
1235507550,02/24/2009 20:32:30,2,docr,33.45,2,12.203,2,33.043,2,,0,88.81,2,1495.727,2,25.0326,2,36.152762,2,-122.22593,2
1235507565,02/24/2009 20:32:45,2,docr,38.71,2,12.193,2,33.044,2,,0,89.03,2,1495.782,2,25.0354,2,36.152762,2,-122.22593,2
1235507580,02/24/2009 20:33:00,2,docr,34.94,2,12.192,2,33.045,2,,0,88.97,2,1495.717,2,25.0362,2,36.152762,2,-122.22593,2
1235507595,02/24/2009 20:33:15,2,docr,36.83,2,12.19,2,33.045,2,,0,89.03,2,1495.741,2,25.0367,2,36.152762,2,-122.22593,2
1235507610,02/24/2009 20:33:30,2,docr,38.12,2,12.19,2,33.044,2,,0,89.04,2,1495.762,2,25.0359,2,36.152762,2,-122.22593,2
1235507625,02/24/2009 20:33:45,2,docr,37.62,2,12.176,2,33.045,2,,0,89.24,2,1495.707,2,25.0393,2,36.152762,2,-122.22593,2
1235507640,02/24/2009 20:34:00,2,docr,37.42,2,12.174,2,33.046,2,,0,89.23,2,1495.698,2,25.0405,2,36.152762,2,-122.22593,2
1235507655,02/24/2009 20:34:15,2,docr,40.1,2,12.175,2,33.046,2,,0,89.27,2,1495.746,2,25.0403,2,36.152762,2,-122.22593,2
1235507670,02/24/2009 20:34:30,2,docr,40.8,2,12.175,2,33.046,2,,0,89.28,2,1495.757,2,25.0404,2,36.152762,2,-122.22593,2
1235507685,02/24/2009 20:34:45,2,docr,40.8,2,12.175,2,33.046,2,,0,89.35,2,1495.757,2,25.0404,2,36.152762,2,-122.22593,2
1235507700,02/24/2009 20:35:00,2,docr,40.8,2,12.175,2,33.046,2,,0,89.37,2,1495.757,2,25.0404,2,36.152762,2,-122.22593,2
1235507715,02/24/2009 20:35:15,2,docr,40.8,2,12.177,2,33.046,2,,0,89.38,2,1495.764,2,25.04,2,36.152762,2,-122.22593,2
1235507730,02/24/2009 20:35:30,2,docr,40.8,2,12.173,2,33.046,2,,0,89.36,2,1495.751,2,25.0407,2,36.152762,2,-122.22593,2
1235507745,02/24/2009 20:35:45,2,docr,42.58,2,12.171,2,33.046,2,,0,89.41,2,1495.773,2,25.0412,2,36.152762,2,-122.22593,2
1235507760,02/24/2009 20:36:00,2,docr,46.95,2,12.159,2,33.048,2,,0,89.67,2,1495.807,2,25.0451,2,36.152762,2,-122.22593,2
1235507775,02/24/2009 20:36:15,2,docr,48.64,2,12.149,2,33.051,2,,0,89.85,2,1495.805,2,25.0493,2,36.152762,2,-122.22593,2
1235507790,02/24/2009 20:36:30,2,docr,50.72,2,12.125,2,33.056,2,,0,90.12,2,1495.763,2,25.0578,2,36.152762,2,-122.22593,2
1235507805,02/24/2009 20:36:45,2,docr,52.71,2,12.101,2,33.062,2,,0,90.39,2,1495.721,2,25.067,2,36.152762,2,-122.22593,2
1235507820,02/24/2009 20:37:00,2,docr,56.67,2,12.033,2,33.087,2,,0,90.95,2,1495.584,2,25.0993,2,36.152762,2,-122.22593,2
1235507835,02/24/2009 20:37:15,2,docr,60.64,2,11.863,2,33.165,2,,0,91.64,2,1495.159,2,25.1917,2,36.152762,2,-122.22593,2
1235507850,02/24/2009 20:37:30,2,docr,65.21,2,11.482,2,33.222,2,,0,91.98,2,1493.986,2,25.3063,2,36.152762,2,-122.22593,2
1235507865,02/24/2009 20:37:45,2,docr,71.26,2,11.052,2,33.224,2,,0,92.1,2,1492.586,2,25.3854,2,36.08436813,2,-122.2726634,2
1235507880,02/24/2009 20:38:00,2,docr,79,2,10.442,2,33.241,2,,0,92.26,2,1490.576,2,25.5056,2,35.12683393,2,-122.92686946,2
1235507895,02/24/2009 20:38:15,2,docr,91.11,2,9.957,2,33.356,2,,0,92.31,2,1489.176,2,25.6777,2,35.12683073,2,-122.92682426,2
1235507910,02/24/2009 20:38:30,2,docr,102.52,2,9.493,2,33.547,2,,0,92.35,2,1487.914,2,25.9036,2,35.1268088,2,-122.9267944,2
1235507925,02/24/2009 20:38:45,2,docr,108.87,2,9.434,2,33.688,2,,0,92.4,2,1487.977,2,26.0235,2,35.12682426,2,-122.92674026,2
1235507940,02/24/2009 20:39:00,2,docr,114.23,2,9.417,2,33.712,2,,0,92.39,2,1488.033,2,26.0452,2,35.12681726,2,-122.92668633,2
1235507955,02/24/2009 20:39:15,2,docr,119.49,2,9.362,2,33.77,2,,0,92.39,2,1487.99,2,26.0995,2,35.1268262,2,-122.92667046,2
1235507970,02/24/2009 20:39:30,2,docr,121.27,2,9.322,2,33.803,2,,0,92.4,2,1487.913,2,26.1318,2,35.12686146,2,-122.92664246,2
1235507985,02/24/2009 20:39:45,2,docr,125.24,2,9.261,2,33.814,2,,0,92.4,2,1487.769,2,26.1503,2,35.1269282,2,-122.9266442,2
1235508000,02/24/2009 20:40:00,2,docr,137.84,2,9.083,2,33.87,2,,0,92.41,2,1487.392,2,26.2228,2,35.12691246,2,-122.92665353,2
1235508015,02/24/2009 20:40:15,2,docr,151.63,2,8.995,2,33.926,2,,0,92.42,2,1487.365,2,26.2808,2,35.1268518,2,-122.92666993,2
1235508030,02/24/2009 20:40:30,2,docr,158.77,2,8.874,2,33.949,2,,0,92.45,2,1487.065,2,26.318,2,35.1268162,2,-122.92668286,2
1235508045,02/24/2009 20:40:45,2,docr,165.22,2,8.753,2,33.933,2,,0,92.49,2,1486.703,2,26.3245,2,35.12683233,2,-122.92670533,2
1235508060,02/24/2009 20:41:00,2,docr,177.52,2,8.469,2,33.942,2,,0,92.54,2,1485.859,2,26.3755,2,35.12685266,2,-122.926734,2
1235508075,02/24/2009 20:41:15,2,docr,181.88,2,8.343,2,33.954,2,,0,92.55,2,1485.474,2,26.4041,2,35.12685666,2,-122.9266956,2
1235508090,02/24/2009 20:41:30,2,docr,178.31,2,8.313,2,33.96,2,,0,92.55,2,1485.31,2,26.4133,2,35.126831,2,-122.9266052,2
1235508105,02/24/2009 20:41:45,2,docr,178.71,2,8.324,2,33.967,2,,0,92.55,2,1485.366,2,26.4171,2,35.12686273,2,-122.9266476,2
1235508120,02/24/2009 20:42:00,2,docr,178.71,2,8.337,2,33.967,2,,0,92.55,2,1485.415,2,26.4152,2,35.1268218,2,-122.9266172,2
1235508135,02/24/2009 20:42:15,2,docr,178.71,2,8.358,2,33.967,2,,0,92.55,2,1485.494,2,26.412,2,35.1268346,2,-122.92661626,2
1235508150,02/24/2009 20:42:30,2,docr,178.81,2,8.337,2,33.964,2,,0,92.56,2,1485.413,2,26.4128,2,35.1268204,2,-122.9266022,2
1235508165,02/24/2009 20:42:45,2,docr,178.9,2,8.349,2,33.965,2,,0,92.56,2,1485.461,2,26.4118,2,35.1268156,2,-122.926617,2
1235508180,02/24/2009 20:43:00,2,docr,180.39,2,8.333,2,33.965,2,,0,92.56,2,1485.426,2,26.4142,2,35.12677046,2,-122.92659553,2
1235508195,02/24/2009 20:43:15,2,docr,191.7,2,8.165,2,33.94,2,,0,92.59,2,1484.95,2,26.42,2,35.1268198,2,-122.92663766,2
1235508210,02/24/2009 20:43:30,2,docr,205.78,2,7.987,2,33.948,2,,0,92.64,2,1484.521,2,26.4529,2,35.12678806,2,-122.92668613,2
1235508225,02/24/2009 20:43:45,2,docr,214.9,2,7.864,2,33.966,2,,0,92.67,2,1484.228,2,26.4852,2,35.12675406,2,-122.9267074,2
